"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
6373.18,60805.5,6869,2551.25,60821.6,2749,10112,10.24,1.45481
8763.86,67403.9,8521,7346.3,69084.1,6969,12468.9,51.2,1.51191
6439.26,62371.2,6766,3325.4,61860.2,3523,10212.1,5.76,2.04062
11790,62447.9,12373,4670.9,60966.4,5021,6527.95,10.24,3.1894
12173.5,65630.2,12156,6427.2,68014.4,6193,16663.4,-5.12,3.59021
15132.3,66317.5,14954,10394.1,69658.5,9779,10672.3,51.84,3.69641
11905.6,63667.6,12255,4824.95,62914.4,5026,10879,19.2,5.10897
8086.54,61160.9,8665,2984.8,61668.3,3172,9792.9,-12.16,5.85808
8110.73,72934.2,7288,7138.3,70327.1,6652,15845,20.48,5.99853
11417.1,66895.9,11185,5923.45,66827.2,5809,20404.8,14.08,7.00457
