"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
14393,74921.1,12590,7253.28,72252.8,6579,16562.9,-12.75,0.815686
19226.9,76090.1,16560,10748.9,71516.6,9850,45058.3,-18,0.815686
9950.72,66045.2,9874,5456.16,68161.4,5246,44556.5,-9,0.815686
16961.9,75537.9,14716,11911,72980.2,10696,85997.5,-16.5,0.815686
15540.5,65424.3,15567,5682.96,64491.5,5775,96971,-19.5,0.815686
12081.3,65375.2,12111,4327.92,65143.5,4354,18108,-9,0.817255
12185,76526.5,10435,6578.64,72302.2,5963,30941.3,26.25,0.817255
13452.2,73768,11951,7279.2,72247.4,6603,101825,31.5,0.817255
15905.9,71663,14546,5865.12,71738.8,5358,41757.1,1.5,0.817255
14393,76856.3,12273,8349.84,72469.2,7551,7415.28,21.75,0.817255
20341.8,80240.6,16614,14198.4,76233.5,12206,262143,18.75,0.817255
20193.9,72381.8,18284,10685.5,71691.9,9768,158556,14.25,0.818824
10528.6,66276.5,10411,7331.04,69609.8,6902,78325.9,-2.25,0.818824
17305,70965.4,15981,10198.1,69902.9,9561,46572.5,28.5,0.818824
17819.5,73791.2,15826,10154.9,70904.6,9386,192847,26.25,0.818824
15786.2,66339.7,15595,5983.2,65461.6,5990,63663.1,-6.75,0.818824
13979.5,65561.9,13974,4769.28,64981.2,4810,28194.5,-19.5,0.818824
21433,77573.9,18107,12803,72696.2,11542,21449.5,47.25,0.818824
11489.3,70987.2,10607,7659.36,70510.4,7119,78735.6,31.5,0.818824
13852.2,71758.4,12651,6979.68,71227.1,6422,52241,49.5,0.820392
12263,68461.6,11739,6348.96,70403.6,5910,154506,10.5,0.820392
13703.7,76302.8,11770,7703.28,73176.1,6899,91762.6,3,0.820392
16124.8,66976.5,15778,6788.16,66023.9,6738,120522,0.75,0.820392
19189.8,78351.5,16051,10828.8,74055.8,9583,34432.6,-17.25,0.820392
11790.7,66236.6,11666,5180.4,69541.7,4882,51655.7,-5.25,0.820392
