"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
14003.2,68373.8,13422,7327.2,68628.8,6997,8151.51,7515.36,0.562133
25488,71071,23503,11796.6,69523.8,11120,8782.7,5037.44,0.562133
15851.5,73876.1,14062,10748.7,68014.5,10357,8730.16,5988.76,0.5632
10445.4,66210.7,10339,6142.21,66326.6,6069,10013.8,7574.52,0.5664
12645.1,69013.2,12008,5256.13,66679.4,5166,8050.69,6372.96,0.568533
8094.08,69006.6,7687,4862.08,65550.6,4861,9666.65,7320.88,0.568533
23389.4,94439.7,16231,8703.18,103761,5497,8757.14,8679.52,0.5728
19386.2,71913.5,17667,14071.5,69269.8,13313,13055.5,6852.36,0.573867
13436.2,72718.8,12109,8992.15,67496.2,8731,10501.6,5944.56,0.574933
14934.4,67258.2,14552,10515.8,65497.4,10522,8157.19,6622.52,0.574933
20779.5,72041.8,18903,9061.73,69014.5,8605,10792,6258.72,0.580267
11059.2,64065.7,11313,4570.27,63578.3,4711,7058.82,6397.44,0.580267
13315.2,66319,13158,5938.44,67425.8,5772,7807.87,6836.04,0.581333
20769.3,68626.4,19834,9525.36,65849.6,9480,9597.78,8179.72,0.5824
6926.08,72439.8,6266,5390.32,68342,5169,9191.66,7354.88,0.590933
15185.9,67195,14811,6958,64443.1,7076,15267.1,9965.4,0.590933
9676.8,61967.8,10234,2734.92,61784.1,2901,10281.5,5501.88,0.597333
12515.2,63135.7,12991,2915.97,62349.4,3065,9803.68,5202.68,0.600533
7285.76,62892.5,7592,2571.62,62097.9,2714,6476.62,3828.4,0.603733
19354.2,65557.1,19348,5848.27,63017.5,6082,8330.43,8372.16,0.603733
18111.4,72036.5,16477,11811.6,68267.3,11339,9041.14,5578.72,0.603733
12017.9,64368,12236,6177.71,64778,6250,6915.4,6744.24,0.605867
15270.4,69988.2,14299,5925.66,68515.2,5668,7677.94,7319.52,0.605867
7800.96,63093.1,8103,3404.45,61616.7,3621,7589.19,5562.4,0.608
14684.8,63256.4,15214,3177.96,62188.9,3349,10521.5,6861.2,0.613333
11573.1,63655.6,11915,3435.69,62319.8,3613,7797.93,5530.44,0.615467
11468.8,64889.9,11583,4825.16,63754.4,4960,6504.31,5536.56,0.618667
15468.2,70731.3,14332,7207.92,67309.5,7018,11084.5,9456.76,0.621867
9276.16,67472,9010,6583.12,65968.1,6540,6308.35,5641.96,0.622933
9750.4,65727.4,9722,6887.71,65561.8,6885,11051.9,7367.8,0.625067
31025.9,76929.2,26431,18598.4,71262.2,17104,7655.93,5376.76,0.625067
17278.7,70742.7,16007,9281.83,68064.7,8937,8995.7,6343.04,0.628267
12178.6,64511.3,12372,4457.38,65822.2,4438,6891.26,6205.68,0.6304
19424,76477.7,16645,14703.4,68794.3,14007,9673.04,5008.2,0.6336
11643.5,71188.5,10719,7110.65,66714.9,6985,9226.45,8360.6,0.635733
8101.76,63786.3,8324,4219.53,64399.4,4294,8166.42,5615.44,0.638933
19849.6,75046.9,17334,14216.3,71667.8,13000,8274.34,6128.84,0.64
13162.9,63476.3,13590,4671.8,61777.9,4956,7284.6,5240.76,0.642133
6476.8,64021.7,6630,4630.62,64900,4676,8187.01,6273.68,0.642133
14708.5,67318.6,14319,6639.21,67312.4,6464,8311.26,6807.48,0.644267
9006.72,71116.2,8300,5099.93,67412.1,4958,11706.5,7977.76,0.647467
17024,73126.1,15257,11248.5,67193.8,10971,13220.2,10487.6,0.654933
9682.56,62610.4,10135,2931.59,62116,3093,10037.3,5329.16,0.658133
8979.2,74160.1,7935,8095.42,69225.1,7664,6257.94,5971.76,0.658133
8512,62749.4,8890,2489.97,61624.9,2648,9089.42,4891.24,0.660267
12823,63862.8,13159,4770.49,62266.2,5021,7244.84,5246.2,0.663467
12328.3,73389.8,11009,6698.14,69380.3,6327,10890,9526.8,0.664533
13926.4,72262.9,12630,7667.29,70812.2,7096,10450.5,8185.16,0.6656
10806.4,66560.9,10640,6096.06,66875,5974,10132.4,8154.56,0.666667
12221.4,63754.2,12563,4502.11,61764.8,4777,10882.2,6755.8,0.666667
12624.6,70775.8,11690,8804,68386.7,8437,11688.7,3451,0.667733
13127,73686.8,11675,10992.9,69674.3,10340,11224.4,6961.84,0.669867
10421.8,63843.7,10698,3618.87,62676.1,3784,11881.8,6544.32,0.669867
6238.08,62215.6,6571,1878.66,61931.5,1988,6916.82,3725.72,0.677333
13257.6,63703.4,13639,4553.94,62844.2,4749,8945.29,6131.56,0.682667
26102.4,78079.6,21909,16663,71829.6,15203,15632.1,11248.6,0.688
9148.8,63629,9423,2976.32,62518,3120,7905.85,4135.08,0.688
12560.6,75162,10952,8980.79,69064.2,8522,9272.6,7387.52,0.690133
18775,74207.9,16581,9884.62,71100.7,9111,12498.1,10581.5,0.692267
10859.5,70949,10031,8287.12,66843.7,8125,10088.4,6865.28,0.693333
19601.9,80692.9,15920,15114.5,76774.3,12902,8379.42,8921.6,0.6976
9273.6,68525.7,8869,5293.76,65619.8,5287,8567.57,6596.68,0.699733
