"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
10516.5,63050.8,10931,2698.71,61134.7,2893,9913.02,7503.12,0.647748
13762.6,63954,14103,4959.35,66697.3,4873,10899.2,8626.48,0.648919
11802.2,68564.1,11281,6629.98,66204.9,6563,12564.2,9216.72,0.652433
22026.2,72458.2,19922,11881.8,68691.7,11336,15446,11039.8,0.654776
16680.3,76173.2,14351,9681.56,70063,9056,12103.4,12588.8,0.657118
9431.68,67296.1,9185,4885.51,65516,4887,10258.1,7352.84,0.65829
8913.28,66124.2,8834,5249.74,65607.7,5244,11935.1,9770.92,0.659461
9935.36,64327.6,10122,3509.53,62028.2,3708,10140.2,6384.52,0.659461
6453.76,61244.4,6906,2201,61960.8,2328,8244.52,6576.28,0.666489
25834.9,73237.9,23118,17800.4,69434.4,16801,8008.8,6294.76,0.668832
9767.68,71844.5,8910,6414.14,67832.4,6197,11575.8,8306.2,0.671174
15050.2,65672.3,15019,5140.4,66158.9,5092,13851.4,11927.9,0.671174
13508.5,64681.2,13687,4876.28,62113.1,5145,6600.16,5951.36,0.67586
13022.7,76399.3,11171,8068.44,72030.1,7341,14548.6,10640,0.67586
17988.5,68989.5,17088,9105.75,66945.8,8914,8702.47,8018.56,0.681717
6751.36,64847.9,6823,4399.87,64870.6,4445,7925.02,6555.2,0.686402
22478.7,82771.4,17798,13424,74656.6,11784,16529.5,13683.6,0.691087
6332.16,62771.8,6611,3146.72,61799.1,3337,6583.83,3982.08,0.69343
10041.6,63162.1,10419,3781.46,62313.7,3977,6569.63,6459.32,0.696944
26175.4,68641.9,24991,15485.8,65257.1,15552,15463.8,12477.3,0.696944
31904,80609.9,25938,20531.1,75152.2,17904,30596,25551.7,0.701629
12877.4,66989.7,12598,10266.6,64920.1,10364,8213.99,7541.88,0.702801
12670.7,63748.5,13026,5726.15,62254.3,6028,8473.85,7930.84,0.703972
16479.4,70011.1,15426,10038.7,67462.6,9752,9398.98,8695.16,0.707486
21303.7,74921.3,18635,13225.9,70059.1,12372,11288.3,7773.76,0.711
11525.1,61452.3,12291,3393.8,62318.9,3569,6571.05,5826.92,0.713343
11735.7,63615.3,12090,4896.87,62667.7,5121,8611.59,6302.24,0.719199
11684.5,64877.9,11803,5442.86,62755.7,5684,6501.47,8322.52,0.720371
9286.4,63988.4,9511,5055.91,66468.2,4985,10332.6,8578.2,0.721542
15953.3,65108.6,16058,6299.83,62821.9,6572,6869.96,6400.84,0.726227
15808.6,77506.9,13367,12190,72804.4,10973,7607.65,8336.8,0.727399
16128,62802.4,16830,5140.4,61553.3,5473,9719.9,7282.12,0.727399
10556.2,62578.8,11055,3229.08,61517.7,3440,8657.74,5994.2,0.730913
