"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
8391.04,62186.5,8843,4372.18,63002.5,4548,6398.52,6.12,0.646784
8935.04,64596.4,9065,4275.62,63067.1,4443,6742.87,27.2,1.01053
19845.8,68659.2,18943,11107.2,67201.3,10832,8472.43,11.56,1.49357
7819.52,63470.4,8074,3203.52,62040.8,3384,6928.89,-15.64,1.52398
11295.4,63204.6,11712,4696.65,62996.2,4886,7408.85,14.96,2.66901
23488,74409.5,20687,13343.7,69892.5,12512,13637,23.12,3.12047
22554.2,79937,18491,14394.5,74047.1,12740,17142.2,-4.76,3.28655
8378.24,62494.5,8786,3826.19,63066.7,3976,11475.7,-23.12,3.34269
12896.6,70828.3,11933,8446.87,68249.8,8111,9235.68,5.44,4.74035
13859.8,65521.1,13863,7616.17,63205.4,7897,7668.71,-6.8,5.50409
10332.8,64695.7,10467,3365.4,62005.9,3557,6615.07,12.24,5.87602
7919.36,62156.1,8350,3388.83,61674.6,3601,8221.09,-4.76,6.00117
11386.9,62109.9,12015,3833.29,61437.6,4089,10312.8,4.76,6.50292
12401.9,70836,11474,8765.66,69886.4,8220,15384.3,27.2,7.83626
