"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
11936,64413.5,12144,4874.15,64117.3,4982,10350.4,40.12,0.556205
15521.9,63949.5,15907,5082.18,62736.1,5309,6522.77,-4.76,0.564713
12044.2,70513.3,11194,7978.98,67238.1,7777,10477.5,2.04,0.565777
20149.8,75321.4,17532,13347.3,70101.6,12478,9315.2,28.56,0.565777
11126.4,69798,10447,7088.64,67366.8,6896,7319.39,10.88,0.571094
15904.6,69790.9,14935,8265.11,68625.6,7893,7974.72,11.56,0.571094
24839.7,72123.2,22571,11051.9,69724.2,10388,7085.8,-19.72,0.571094
19946.9,82647.7,15817,16016.2,73406.3,14299,16098.5,29.24,0.573221
12255.4,70738.7,11354,8911.21,67962.9,8593,12390.9,-15.64,0.573221
11209,74366.3,9878,8808.26,66967.3,8620,6460.29,4.76,0.574285
6421.12,62826.9,6698,3733.18,62910.2,3889,6880.61,20.4,0.575348
5231.36,67728.6,5062,4118,66933.8,4032,8138.73,17.68,0.580666
18506.2,68711.4,17651,13727.8,68172.2,13197,8007.38,17,0.581729
16272.6,70476.1,15132,12834.7,69024.5,12186,9288.22,47.6,0.58492
18433.3,73535.6,16428,13931.6,69792.3,13082,8534.91,53.72,0.58492
14237.4,68658.2,13590,10767.1,67563.8,10444,9597.07,31.96,0.589174
8866.56,63512.8,9149,3678.51,62020.8,3887,9833.5,11.56,0.590237
11331.8,70179.9,10582,6194.75,67980.4,5972,8764.95,-1.36,0.591301
10286.1,64133.6,10511,4551.81,64962.4,4592,10069.2,-2.04,0.592364
14110.7,69520.4,13302,8663.42,67655.6,8392,8146.54,-14.96,0.593428
7251.2,62909,7554,3636.62,62129.7,3836,7516.77,-10.2,0.599809
12606.7,63068.2,13100,5121.94,62566.9,5365,6391.42,-11.56,0.599809
36695,71071.5,33837,21241.8,67620.4,20587,19803.3,21.76,0.604063
7384.96,62360.6,7761,3039.51,61575.7,3235,8505.09,-30.6,0.605126
18690.6,72677.4,16854,12957.5,71552.3,11868,8598.1,-6.8,0.606189
10233,65812.3,10190,5705.56,68034.9,5496,14256.8,3.4,0.607253
18972.8,77359.6,16073,10420,70204.8,9727,15674.7,20.4,0.608316
17532.2,74653.2,15391,13158.4,71104.1,12128,10783.5,44.2,0.611507
19118.7,79913.5,15679,13692.3,74185,12096,13778.3,17,0.61257
13719,67667,13287,8253.04,66865,8089,6988.53,36.72,0.61257
20757.1,65369.5,20810,6135.11,64351.9,6248,9766.76,9.52,0.614697
19513.6,75927.3,16843,17779.8,70008.3,16644,8280.02,36.04,0.614697
18163.8,71753.2,16590,9743.33,70846.4,9013,11732,12.24,0.614697
9772.16,74468.4,8600,8158.61,69820.1,7658,15140,8.84,0.614697
10220.8,63509.1,10547,3673.54,61525.5,3913,7322.23,-6.8,0.614697
