"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
13105.9,63859.4,13450,4731.44,60233,5148,10140.9,142.12,0.624388
12547.8,69301.8,11866,7028.29,65417.7,7041,10872.9,206.04,0.625559
21169.3,68589,20227,13296.9,65299.7,13345,6380.77,111.52,0.632588
14675.8,66048.3,14562,6945.93,61614.6,7388,9819.3,232.56,0.632588
11612.2,72374.2,10515,7719.12,66379.8,7621,9587.13,177.48,0.640788
25418.9,82553.7,20179,17518.5,72220.9,15897,13952.9,238,0.643131
14752,68707.8,14071,8625.08,65475.9,8633,8725.19,119.68,0.653674
8522.88,62737.9,8903,3325.64,59209.2,3681,8358.83,112.88,0.653674
7324.8,64703.9,7419,4526.96,64551.5,4596,6632.82,169.32,0.657188
43843.2,80154.8,35847,27499,73268.1,24597,13092.4,206.04,0.65836
16121.6,64216,16453,5332.81,61454.4,5687,7486.95,159.12,0.663046
16339.2,66563.4,16087,8106.78,65615.2,8097,9122.08,167.28,0.663046
8902.4,66578.5,8763,5633.14,64949.6,5684,11551,197.88,0.663046
16295,75364.3,14170,13247.2,67399.1,12881,7210.76,123.08,0.667732
8485.76,61220,9084,1975.22,55844.7,2318,7158.93,80.24,0.668903
14788.5,69335.9,13978,11022.8,67355.4,10725,8978.66,155.04,0.671246
12560.6,62613.1,13147,5895.84,66664.9,5796,7135.5,127.84,0.673589
13026.6,63814.4,13378,4196.1,59317.4,4636,9611.98,180.88,0.681789
6807.68,65036.2,6860,5375.41,63337.4,5562,8270.79,173.4,0.682961
9912.96,63061.1,10302,4648.37,62824.4,4849,6656.96,86.36,0.689989
11975,64923.6,12088,7308.74,71182.3,6729,8204.76,154.36,0.691161
9315.84,62986,9693,3217.01,59708.3,3531,7370.51,116.28,0.695847
9322.88,67030.6,9115,4297.63,64186.3,4388,6379.35,95.2,0.699361
15959,69494.5,15050,11097.3,66912.6,10869,6912.56,99.96,0.701704
10729.6,72017.1,9764,7815.68,65183.1,7858,9104.33,159.12,0.702875
16560,69524.4,15610,31188.2,133104,15356,7221.41,215.56,0.708733
