"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
9628.8,70530.1,8947,5702.72,67061.4,5573,11194.6,6.8,0.622796
7594.88,61586,8082,3476.87,61384.7,3712,8007.38,-14.96,0.62747
9379.2,66907.1,9187,6556.85,67342.1,6381,8611.59,2.04,0.633312
5701.76,60318.1,6195,3128.26,62868.3,3261,8472.43,8.84,0.634481
9792.64,64733.8,9914,6993.5,66453,6897,6614.36,12.24,0.640323
12580.5,69347.7,11889,6490.82,68798.7,6183,8303.45,-2.04,0.64266
11925.8,69226.4,11290,8487.34,68874,8076,6928.18,12.92,0.647334
12255.4,72704.6,11047,8302.03,69177.6,7865,9585.71,4.08,0.655513
6805.12,68994.5,6464,5984.59,68257.2,5746,10099.8,0.68,0.655513
12014.7,64052.4,12293,3941.21,62223.8,4151,8063.47,7.48,0.656682
10195.8,65285.3,10235,5878.09,63895.6,6029,8329.72,10.2,0.667198
6002.56,63840.3,6162,3381.02,63091.8,3512,7835.56,-14.96,0.669535
13836.2,71635.9,12658,5488.3,68173.1,5276,7943.48,-4.08,0.67304
19872,77946.6,16708,12664.3,70731.7,11734,8718.09,12.24,0.677714
7726.72,63759.5,7942,4302.6,65332.5,4316,11648.3,2.04,0.681219
15321.6,65329.6,15370,6332.49,63563.5,6529,10616.6,-3.4,0.682388
25410.6,83734.2,19888,23082.8,74249.3,20374,11403.3,13.6,0.683556
17063,74440.4,15022,11402.6,69058.4,10821,9080.9,-2.04,0.697578
32640.6,81503.3,26246,21412.2,75363.5,18620,7768.82,9.52,0.697578
9830.4,68580.5,9394,6717.31,66139.7,6656,6420.53,-25.16,0.701083
15408.6,72326.4,13962,10794.1,68860.5,10273,11042.6,-5.44,0.702252
17315.8,70616.7,16070,11406.9,67738.3,11036,8107.49,2.04,0.706926
16359,73341.5,14618,9136.99,70738.5,8465,13242.2,-17.68,0.712768
7331.84,60137.6,7990,3287.3,61553.3,3500,6385.03,-8.16,0.712768
11362.6,63090.5,11803,4732.86,62889.8,4932,7816.39,10.2,0.716274
19024,72242.3,17258,9336.5,70258,8709,6592.35,28.56,0.716274
16004.5,63932.1,16406,4869.89,62776,5084,7071.6,4.08,0.717442
16308.5,73375.8,14566,11356.4,69452.8,10716,10523.6,30.6,0.725621
13217.9,67999.8,12739,8041.46,67694.9,7785,7876.74,17.68,0.730295
10932.5,74423.1,9627,8387.94,68542.6,8020,9850.54,-5.44,0.731464
12490.2,71303.2,11480,10199.9,68307.6,9786,8621.53,-0.68,0.738475
5269.12,62309.1,5542,2977.03,61976.7,3148,7411.69,-2.72,0.740812
12130.6,63644.9,12491,4266.39,62355.5,4484,6683.23,-21.76,0.743149
17260.8,69659.7,16239,11937.9,67672.8,11561,7220.7,0.68,0.743149
13851.5,67532.6,13442,6185.52,66849.3,6064,14359.8,12.24,0.747822
18007.7,72961.4,16175,13683.8,69837.5,12841,8551.24,3.4,0.747822
10199,71357.3,9367,7313.71,67689.8,7081,9091.55,-19.72,0.751328
7691.52,71096.1,7090,6012.28,67056,5876,8963.75,2.72,0.751328
6586.24,72776.2,5931,4974.97,66976.1,4868,10383,21.76,0.754833
12094.7,64531.4,12283,4688.84,62507.7,4916,8898.43,-45.56,0.759507
10032,70770.4,9290,8312.68,68191.2,7989,10117.5,13.6,0.76535
7257.6,68545,6939,4107.35,67888.9,3965,11507.7,0,0.770023
8220.8,64168.5,8396,2558.84,61789.3,2714,7212.89,-10.88,0.771192
6675.84,62376.4,7014,2350.1,61804.2,2492,8668.39,-17.68,0.773529
14934.4,73165.9,13377,9343.6,67446,9079,7514.64,34.68,0.774697
23824,99454.1,15699,23704.1,85727.6,18121,11964.2,10.2,0.78054
11071.4,62727.8,11567,3709.75,61768.9,3936,9583.58,-28.56,0.78054
20653.4,71063.4,19047,10851.6,70686.1,10061,6265.04,14.28,0.78054
4825.6,60969.8,5187,3118.32,62210.7,3285,6433.31,-14.96,0.782877
35040,87036.9,26384,29597.1,81300.7,23858,12764.4,23.8,0.785213
15529.6,69775.7,14586,8551.24,68176.9,8220,11137.1,-7.48,0.793393
12729,66677.7,12511,7654.51,67136.8,7472,10758.6,-21.08,0.799235
9821.44,61423.6,10479,4452.41,61912.4,4713,10956,14.28,0.800404
14876.2,72350.6,13475,8058.5,68936.4,7661,11555.2,14.96,0.801572
20901.8,78843,17374,16063.8,72106.4,14600,9042.56,8.84,0.801572
8630.4,67932,8326,7416.66,68037.3,7144,11407.6,7.48,0.813257
