"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
23703.8,74710.5,20793,13708.5,71780.1,12516,9501.05,53.12,3.72613
19755,72359.8,17892,9276.8,69465.8,8752,9063.6,46.08,3.72729
6229.81,64184.4,6361,3157.05,62300.6,3321,7732.4,-13.44,3.72729
13941.1,65687.3,13909,5031,62670.9,5261,8596.9,22.4,3.72846
18782.6,73065.8,16847,10817.3,70093.2,10114,10641.8,32,3.73312
17522.4,71633,16031,10099,69043.5,9586,10008,46.08,3.73545
18146,74526.5,15957,11454.3,69320.2,10829,9660.95,-0.64,3.73662
13093.3,65798.7,13041,4367.35,62588.8,4573,9689.55,37.12,3.73779
14308.7,65981.8,14212,4884.1,63408.2,5048,11750.7,13.44,3.73779
8895.43,64331.4,9062,2900.95,62008,3066,8241.35,-8.96,3.74012
10528.5,71097.3,9705,4544.8,68126.3,4372,12568.4,42.88,3.74128
10622.9,64960.9,10717,5527.6,89845.4,4032,13105.3,129.28,3.74595
17531.3,65458.6,17552,6377.8,62872.4,6648,16554.8,53.12,3.74595
15117.6,71276.6,13900,8634.6,70974.2,7973,14576.9,46.08,3.74711
21843,75829.1,18878,11218.3,71552.9,10275,27782.9,55.68,3.74711
11572.8,64774,11709,3469.7,61373.9,3705,8153.6,25.6,3.7611
15625,77846.9,13154,8880.95,70377.5,8270,11798.1,78.08,3.76343
19269.4,66020.5,19128,7446.4,65442.8,7457,10413.6,55.04,3.76693
18180.3,78789.9,15122,10923.9,72918,9818,12447.5,38.4,3.76926
6731.9,62208.4,7092,3856.45,63184.1,4000,7359.95,-5.12,3.7716
7500.08,61502.2,7992,2663.05,61954.4,2817,7078.5,13.44,3.77393
18890,76983.8,16081,11081.2,71218.7,10197,14458.6,22.4,3.77509
13244.9,64767.8,13402,3969.55,62671.3,4151,8298.55,33.28,3.77742
18985.6,72402.7,17185,9524.45,71117,8777,9428.25,63.36,3.78209
13037.2,65784.4,12988,5924.1,66650.9,5825,6522.1,33.28,3.78442
15583.7,65366.8,15624,5623.15,63091.7,5841,9226.75,1.28,3.78559
23146.3,81327.2,18652,16496.3,74868.8,14440,8931,-7.04,3.78675
14653.8,64639.8,14857,4884.1,75616.4,4233,8086,39.68,3.79025
12313.3,68317.3,11812,6990.75,69039.4,6636,8319.35,37.12,3.79142
26074.5,86021.4,19865,18413.8,73382.2,16445,18397.6,55.04,3.79491
14711.1,69595.3,13853,7270.25,68773.5,6928,19506.5,42.24,3.79608
12373.5,63540.9,12762,4737.2,62756.6,4947,7940.4,0,3.79608
19726.6,66488.7,19444,10777,67444.8,10472,6922.5,44.8,3.79608
15331.7,64524.8,15572,6023.55,62147.3,6352,11437.4,23.68,3.80307
14697.5,64077.6,15032,5137.6,62201.7,5413,9457.5,28.16,3.80424
12362.3,64233.2,12613,4078.75,62718.2,4262,7831.2,-20.48,3.81007
11653.1,64923.7,11763,6984.9,65629,6975,7881.9,8.32,3.81007
11259.6,66328.7,11125,7244.9,163443,2905,6659.25,183.68,3.81473
11164,66308,11034,7172.1,66285.5,7091,8845.2,62.72,3.81473
17908.9,67074.8,17498,7213.05,64341.2,7347,7153.9,33.92,3.8159
7803.34,64505.5,7928,3857.75,63332,3992,11917.8,49.28,3.8159
14171.8,64158.8,14476,4358.9,62358.6,4581,6599.45,69.76,3.81706
13639.6,64699.3,13816,3654.95,63150.8,3793,8824.4,53.76,3.81706
11064.3,71502.6,10141,6960.85,70053.2,6512,8151.65,23.04,3.81706
14586.6,64765.9,14760,5666.05,63529.6,5845,14532.7,37.12,3.81823
9852.41,66668.8,9685,6839.3,67696.8,6621,12677.6,29.44,3.81823
11112.6,71155.7,10235,6877,67977.5,6630,11308.7,26.88,3.81823
12834.9,63834.4,13177,5633.55,63820.3,5785,6583.2,17.92,3.8194
12558.1,63740,12912,4224.35,62296.8,4444,11641.5,7.04,3.82056
11772.3,68933.8,11192,6833.45,69057.4,6485,10019.8,43.52,3.82523
13333.4,64934.1,13457,4730.05,62941.8,4925,8968.05,19.2,3.82639
13414.2,64583.9,13612,10528.7,91501,7541,9283.95,133.76,3.82756
17118.8,67617,16592,8886.8,67345.7,8648,14072.5,68.48,3.82756
9789.87,63423.2,10116,3296.15,62073.7,3480,7863.05,17.92,3.82756
10335,65599.7,10325,4263.35,63544,4397,6894.55,8.96,3.83105
16016.7,72666.8,14445,11608.3,85671.7,8880,12481.9,129.92,3.83455
21768.6,73598.3,19384,12427.3,70569.2,11541,7972.9,23.04,3.83455
15143.5,64929.4,15285,4557.15,63261.5,4721,10563.8,46.72,3.83805
14919.9,64447.1,15172,5599.1,62067.4,5912,11585.6,-14.08,3.83922
15213.1,63943.6,15592,4761.9,61858.4,5045,11629.1,8.96,3.84038
15033.2,64020.8,15389,5144.1,62709,5376,10667.1,73.6,3.84038
12369.9,64090.2,12649,3698.5,65069.8,3725,11592.8,24.96,3.84038
16254.5,64090.9,16621,6411.6,85266,4928,7362.55,94.08,3.84271
13919.9,75875.6,12023,8588.45,71112.1,7915,9480.25,24.96,3.84388
13225.4,65198,13294,5447,65499.9,5450,9857.25,-5.76,3.84505
8472.4,63799.5,8703,2845.05,62275.6,2994,7118.8,24.32,3.84505
11067.2,66688.2,10876,7018.05,68759.9,6689,6537.05,36.48,3.84854
11847.2,72010.6,10782,7382.05,69480.1,6963,6817.2,12.16,3.85087
11176.4,62796.2,11664,4038.45,61549.7,4300,8760.7,1.92,3.85087
19412.2,76606,16607,10779.6,72013.4,9810,14994.8,-7.04,3.85204
10159.8,62927.2,10581,3569.15,63961.7,3657,9863.75,5.76,3.85321
17963.7,75772.1,15537,10977.2,70939.9,10141,14753.7,17.92,3.85554
14285.7,64745.9,14460,4642.95,63024.1,4828,13859.3,6.4,3.8567
10345.6,66471.8,10200,6076.2,66668.3,5973,8281.65,-16,3.8567
14655,65153.7,14741,7133.75,64851.9,7209,10156.2,46.08,3.86137
14276.2,64047.6,14608,4589,62343.4,4824,6601.4,57.6,3.86253
18546.1,72959.6,16659,7753.2,71414.4,7115,12957.1,34.56,3.86253
25007.7,76026.7,21557,18869.5,72449,17069,9375.6,-6.4,3.86487
17859.3,64793.3,18064,7336.55,68608.5,7008,10747.1,41.6,3.8672
7398.01,63220.2,7669,2659.15,61951.7,2813,8756.8,9.6,3.86953
15140,65059,15251,5064.15,63059.9,5263,6556.55,28.8,3.87069
15110.5,79013.9,12533,9193.6,71277.9,8453,12070.5,84.48,3.87186
20573.9,73747.8,18283,13417.9,74433.6,11814,9821.5,71.68,3.87186
16761.3,65241.4,16837,8463.65,105753,5245,12202.4,181.12,3.87419
18028,71105.3,16616,12543.7,69951,11752,7756.45,7.68,3.87419
19556.1,72654.8,17640,10302.5,70744.4,9544,12447.5,30.08,3.87536
11621.8,63029.4,12084,3515.2,66890.9,3444,6998.55,14.08,3.87652
14036.7,64221.5,14324,6403.8,63858.7,6572,12968.1,40.96,3.87769
7245.79,63722.5,7452,4432.35,65232.1,4453,9341.8,16.64,3.87769
19343.7,79730.3,15900,12171.9,73635.9,10833,20391.8,16,3.87769
14392.5,63189.1,14927,4544.8,61615.2,4834,15022.1,33.92,3.87886
16818.5,63546.8,17345,6721,63900.7,6893,9520.55,60.8,3.88119
10658.9,69156,10101,6879.6,68013.5,6629,8390.2,11.52,3.88585
12572.3,64149.7,12844,5584.15,63656.8,5749,8613.15,10.24,3.88702
9433.51,66043.6,9361,6037.85,66158.9,5981,8630.05,53.76,3.89168
20395.7,80019.9,16704,11532.9,73409.4,10296,9982.05,47.36,3.89285
8569.16,62986.6,8916,5525.65,92663.5,3908,8729.5,133.76,3.89401
9792.82,63217.3,10152,3725.15,62009.5,3937,9555.65,20.48,3.89518
9409.91,67272.6,9167,6097.65,69353.6,5762,17833.4,65.28,3.89634
13842,72845.8,12453,7348.9,70732.5,6809,15910.7,32.64,3.89984
23030.6,74099.7,20369,12480.6,74567.6,10969,12558.6,1.92,3.90334
14021.3,64931,14152,3394.95,62779.8,3544,8832.2,29.44,3.90684
9121.4,64478.5,9271,3192.15,62653.7,3339,9802.65,30.08,3.908
10776.3,63305.7,11156,6349.2,64853.7,6416,10921.9,39.04,3.9115
19038.1,65917.3,18928,7582.9,65699.8,7564,6625.45,26.88,3.91267
16537.1,65252.3,16609,5586.1,63414.3,5773,10877.8,52.48,3.915
9890.76,62725.1,10334,3110.25,62012,3287,7509.45,6.4,3.915
12498,64738.1,12652,5459.35,80928.3,4421,15171.6,90.24,3.915
9726.74,71255.5,8946,7487.35,75236.3,6522,9846.85,56.32,3.91616
11192.3,61872.5,11855,3888.3,62919.4,4050,13052,-3.2,3.9185
17395,68218.3,16711,7122.7,67857.7,6879,8919.3,32.64,3.91966
11732.1,63002.1,12204,5152.55,63616.7,5308,6858.15,23.04,3.92083
15046.8,66181.5,14900,6284.2,66597.9,6184,16151.2,78.08,3.92432
8988.65,62909,9364,3023.15,62777.3,3156,8047,4.48,3.92782
7818.68,62980,8136,2899,63056.4,3013,10281.7,18.56,3.92899
16623.8,66120,16477,7417.8,68190.9,7129,9170.85,53.12,3.92899
7540.2,62575,7897,2949.7,62845.1,3076,6691.75,10.88,3.93365
17810.9,74551.7,15657,11057.1,72024.8,10061,12279.8,11.52,3.94181
9090.72,62732.4,9497,3024.45,62173.9,3188,7213.05,-4.48,3.94414
11745.7,71746.4,10729,6392.75,69965.8,5988,12580.1,36.48,3.94531
15993.7,64637.7,16216,4592.9,63063.1,4773,18454.8,18.56,3.94881
10260.1,63650.7,10564,4451.2,62707.2,4652,8722.35,-2.56,3.95231
14083.3,64125.8,14393,5795.4,69561.8,5460,7092.8,46.72,3.95347
20435.8,76035.1,17614,11033.8,70375.5,10275,21438.3,75.52,3.9558
9504.31,64560,9648,2949.7,62118.1,3112,10335.6,6.4,3.96163
11526.2,66865.9,11297,7156.5,66953.4,7005,6630,0.64,3.9663
21991.1,65868.7,21880,11252.8,63025.7,11701,10291.4,58.88,3.96746
20598.7,71665,18837,8608.6,71441.5,7897,11351.6,30.08,3.97795
8062.94,63048.9,8381,3237.65,61112.5,3472,8564.4,14.08,3.97912
15890.5,64327.5,16189,5938.4,63841.7,6096,8269.95,46.08,3.98145
8680.67,74599.6,7626,6035.25,70794,5587,7668.7,40.32,3.98145
14385.4,71878.6,13116,9251.45,70165.8,8641,7525.05,16.64,3.98378
19825.8,70702.6,18377,11598.6,68038.5,11172,6676.15,1.28,3.98961
13598.3,69901.9,12749,8524.75,68331.5,8176,16053.7,32.64,3.99078
10923.8,64235.6,11145,4435.6,61626.3,4717,7879.95,17.28,3.99428
10854.8,63646.9,11177,4253.6,61293.7,4548,8034.65,55.68,3.99428
13981.8,66260.2,13829,7621.25,65883.9,7581,13303.5,41.6,3.99428
13912.2,66492.8,13712,8815.95,65446.5,8828,13347.1,16.64,3.99544
20730.2,74320.4,18280,10777,71140.4,9928,19260.1,50.56,3.99661
17723,64642.4,17968,6461.65,61947.1,6836,7202.65,-15.36,3.99777
13135.2,62687.6,13732,5478.85,61357.1,5852,11560.9,10.88,3.99894
12058.4,64621.8,12229,6102.2,72910.4,5485,9107.8,10.24,4.00011
13739.3,71958.8,12513,7918.3,71194.1,7289,16438.5,26.24,4.00127
15737.7,66029.7,15620,6087.25,63202.5,6312,9517.3,28.16,4.00127
12499.1,70367.2,11641,7215.65,68853.4,6868,17811.3,14.08,4.00244
13502.1,64873.7,13640,8336.9,64666.5,8449,12743.2,29.44,4.0036
12915.7,64495.8,13124,5564,62353.3,5848,7319,34.56,4.00477
16063.9,67377,15625,5917.6,67658,5732,6704.75,22.4,4.00477
9740.9,63786.9,10008,2876.9,60410.3,3121,7377.5,23.68,4.0071
23651.3,74007.5,20944,14904.5,70863.4,13784,11445.2,73.6,4.00827
15805.5,63145,16404,6768.45,70409.1,6300,13163.8,90.88,4.00827
18843.4,77410,15953,10168.6,70616.7,9437,12164.1,63.36,4.0106
9795.77,61515.5,10436,3420.95,60202.8,3724,6804.2,1.28,4.01177
13135.8,63990.6,13453,3933.15,62442.6,4128,6892.6,-2.56,4.0141
16514.1,71507.6,15135,8837.4,70544.2,8210,14635.4,34.56,4.01759
17415.6,64779.5,17619,5883.15,62641.5,6155,15041,55.04,4.01993
16337.7,68599.9,15608,6940.7,71373.9,6373,14326,55.04,4.02342
15523.5,72813.3,13972,8002.15,69812.2,7512,12816,39.68,4.02692
29913.6,86119.2,22764,23526.1,78852.7,19553,15284.1,76.16,4.02692
9852.41,67960,9501,6079.45,66759.9,5968,11722.8,53.12,4.02809
8600.43,62404.5,9032,2992.6,61192.8,3205,6544.85,42.88,4.03042
9541.48,73324.4,8528,7116.2,70490.8,6616,10026.9,8.96,4.03042
14656.2,66604.8,14421,5941.65,64543.7,6033,16234.4,22.4,4.03275
7699.5,72374.4,6972,6858.15,67638.2,6645,10302.5,28.16,4.03392
9742.08,67177.7,9504,6016.4,66334.2,5944,8351.2,-41.6,4.03625
18708.9,66716,18378,9114.3,64989.1,9191,12143.9,20.48,4.03858
15248,65794.7,15188,6548.1,64165.1,6688,6732.05,27.52,4.03975
17263.4,66270.7,17072,5283.2,62815.6,5512,14004.2,12.16,4.03975
11737.5,64766,11877,4378.4,62528.4,4589,10281.7,-5.12,4.04208
28029.1,75348.3,24379,19359.6,76587.6,16566,11015.5,43.52,4.04324
17410.9,64204.4,17772,6034.6,62497.4,6328,10978.5,7.04,4.04441
16053.9,69418.6,15156,6048.9,66917.7,5924,15842.4,35.2,4.04558
19007.4,65582.4,18994,8381.75,63709.9,8622,9248.85,58.88,4.04791
6656.97,62422.5,6989,2900.95,61566.3,3088,9850.75,35.2,4.04791
14407.8,64263.9,14693,4265.3,62604.9,4465,14597.7,9.6,4.05024
15703.4,65898.7,15617,5929.95,77215.4,5033,13105.9,67.84,4.05257
15325.8,63694.2,15769,6126.25,62850.6,6388,11620.7,39.68,4.05374
23489.1,87859.2,17521,15009.8,74651.5,13177,23466.9,80.64,4.0584
18879.4,73682.8,16792,9745.45,71440.5,8940,20935.8,74.24,4.05957
10330.9,66169.5,10232,4902.3,65553.4,4901,16571.1,14.72,4.06073
12268.5,63715.5,12619,4288.05,62868.4,4470,7118.15,22.4,4.06656
15577.2,75675.8,13490,8396.7,71078,7742,9647.3,10.24,4.07122
11643.1,65457.6,11657,4004,63184.7,4153,10413.6,5.12,4.07239
19679.4,75954.8,16980,10282.3,73759.2,9136,17946.5,78.72,4.07589
8547.92,63078.1,8881,5055.05,83217.2,3981,8224.45,229.76,4.07589
17246.3,66387.8,17025,5950.75,63381.8,6153,13035.1,14.08,4.07822
14710.5,74803.3,12888,9720.1,70179.2,9077,17904.2,80.64,4.08521
9819.96,63643.3,10112,4699.5,64812,4752,9603.75,55.04,4.08521
14080.9,63941.8,14432,5203.9,62923,5420,8903.05,19.84,4.08638
14568.3,64440.2,14816,5439.85,62326.2,5720,6913.4,79.36,4.09104
9232.91,64071.1,9444,3370.9,63190.9,3496,10274.5,28.8,4.09221
9854.77,70769.5,9126,5812.3,74194.6,5134,13939.2,52.48,4.09338
12590,74737.2,11040,7707.7,69424.4,7276,10052.9,54.4,4.09687
10313.8,63881,10581,5018,63278.8,5197,7901.4,26.88,4.09804
13619,63884.7,13971,4792.45,62777.9,5003,13930.1,-7.68,4.1097
18647.5,72518.7,16852,8177.65,69891.8,7668,8905.65,64,4.1132
13343.4,63552,13760,4472,62623.3,4680,8120.45,10.24,4.1132
15662.1,66440.1,15449,4461.6,63619.5,4596,10511.1,34.56,4.11902
16731.2,73763.7,14865,8101.6,74435.2,7133,22718.8,95.36,4.12136
14925.8,65557.2,14921,6388.2,65049.3,6436,13332.1,17.92,4.12136
9625.26,63250.9,9973,3420.3,61835.2,3625,7929.35,13.44,4.12719
9701.37,64823.5,9808,3169.4,61307.5,3388,9172.15,34.56,4.12835
12852,71251.7,11821,7779.85,70190,7264,16458.6,94.72,4.12952
10336.2,64128.9,10563,4183.4,82903.9,3307,13973,97.92,4.13185
14940.6,69148.7,14160,6513.65,69074.2,6180,15816.4,64,4.13768
18183.8,65102.1,18305,13769.6,100974,8937,12539.1,123.52,4.14118
10205.2,64056.1,10441,4446.65,62751,4644,7356.7,-9.6,4.14934
13901,63725.2,14296,4159.35,62163.5,4385,7733.05,0.64,4.14934
12349.3,63761.4,12693,5040.75,62792.4,5261,8763.95,-10.88,4.14934
13720.4,74658.2,12044,7476.3,69587.7,7041,7361.9,30.72,4.14934
16782,69067,15924,8955.05,67957.2,8636,10888.1,62.08,4.1575
11205.9,67024.5,10957,6175,65866.7,6144,10879,26.24,4.15866
27292.8,85713.1,20868,18016.7,76512.6,15432,8171.8,45.44,4.15866
11450.7,63056.4,11901,4685.2,79628.9,3856,9777.95,9.6,4.16216
22816.5,81612.3,18322,12352.6,75306,10750,7172.75,48.64,4.16683
9918.49,73932.9,8792,6606.6,69912.8,6193,16157,44.16,4.16916
13538.7,70057.2,12665,6258.85,69053.9,5940,17139.2,80,4.17266
10785.2,64414.4,10973,5209.1,65449.3,5216,15785.9,53.12,4.17615
16114.7,69165.7,15269,7926.75,69292.7,7497,9259.25,51.84,4.17848
9400.47,63427.3,9713,4070.95,62320.4,4281,7661.55,2.56,4.17965
14923.5,64804.1,15092,5082.35,68086,4892,7005.7,57.6,4.18548
7707.17,63382.7,7969,3250.65,62638.8,3401,9380.15,-11.52,4.18898
16593.2,64992.2,16732,4954.3,66684.1,4869,10741.2,19.84,4.18898
15067.4,64208.2,15379,4055.35,62227,4271,13890.5,24.96,4.19597
6793.85,66354.9,6710,5075.85,69158.2,4810,10630.1,14.72,4.19947
13119.8,64604.5,13309,4737.2,62228.3,4989,9804.6,11.52,4.20064
9372.74,62871.2,9770,3045.25,60495.2,3299,8810.1,23.68,4.2018
6952.56,62545.4,7285,2550.6,60983.6,2741,8596.9,-17.92,4.20297
15836.2,68872.6,15069,11370.4,67990.3,10960,9166.3,94.72,4.20413
11299.7,63866.8,11595,4437.55,62811.9,4630,9805.9,57.6,4.20413
13947.6,63702.7,14349,6776.9,64553.9,6880,7531.55,-1.28,4.20996
12848.4,63713.3,13216,6946.55,63343.4,7187,8047.65,33.92,4.21113
18536,74783.1,16244,13717.6,69495.7,12936,8506.55,30.08,4.21463
24337.5,69918.6,22812,13676,70544.7,12705,9267.7,49.28,4.21463
13407.2,63157.8,13912,5111.6,65009.5,5153,8635.9,23.68,4.21812
22748,80939,18419,14421.5,74897.4,12619,17310.8,27.52,4.22162
23257.8,69982.7,21780,13525.2,71138.6,12460,9646,36.48,4.22162
14021.9,64659.6,14212,4462.25,63243.5,4624,7991.1,51.2,4.22512
11902.1,63685,12248,4052.1,63333.8,4193,7735.65,34.56,4.22512
10041.2,63378.7,10383,3540.55,63018.3,3682,7568.6,-10.88,4.22862
12411.8,63385.1,12833,4382.95,62593.4,4589,7794.15,-1.28,4.22978
12759.9,64464.6,12972,4191.2,62129.5,4421,13234.6,14.72,4.23211
12829,72893.9,11534,8783.45,67681.6,8505,17964.7,77.44,4.23911
6361.97,60884.6,6848,2504.45,61243.1,2680,7935.2,28.8,4.23911
14675.1,66140.2,14541,6904.3,67889,6665,10865.4,5.76,4.24261
14522.8,65512.8,14528,5651.1,65432.9,5660,7099.3,33.28,4.24377
16152.4,65226.8,16229,4848.35,62535.2,5081,9075.3,34.56,4.25077
8958.56,62913.4,9332,4875,63440.8,5036,8606,37.12,4.25193
10964,64286.9,11177,4260.75,64443.2,4333,9379.5,-6.4,4.25193
15089.2,64832.4,15253,6722.3,63143.6,6977,9089.6,5.76,4.25193
13087.4,64898.2,13216,5618.6,63051.5,5840,9935.25,-6.4,4.2531
14351.2,63815.8,14738,4987.45,62544.5,5226,11525.1,21.12,4.25776
12597.1,63271.2,13048,3830.45,63248.3,3969,14920.1,32,4.25776
10774.6,66458.6,10625,6208.8,67178.5,6057,12613.2,44.16,4.25893
16517.6,69542.6,15566,7866.3,70940.7,7267,22619.3,27.52,4.25893
12427.8,78442.2,10383,10088,73638.6,8978,21921.9,78.08,4.26243
14359.4,71259.9,13206,8794.5,69423.8,8302,10678.2,31.36,4.26359
18683.5,65929.6,18572,7199.4,65961.1,7153,12507.3,71.04,4.26709
11466.1,62824.2,11961,3850.6,63183,3994,9342.45,10.88,4.27175
10543.3,62294.1,11092,6713.85,66185.1,6648,13286,58.24,4.27642
24657.3,77284.4,20909,16072.5,73474.5,14336,18473.6,60.16,4.27642
5400.86,63194.2,5601,2506.4,63445.1,2589,10481.9,-1.28,4.28108
13364.7,65033.2,13468,4966.65,65190.1,4993,10903.8,21.76,4.28225
8316.05,62991.3,8652,3090.1,64474,3141,7458.1,9.6,4.28574
13177.1,74800.5,11545,7251.4,72753.8,6532,17813.9,67.2,4.28808
23078.4,74228,20376,12985.7,75179.4,11320,9729.85,44.8,4.28924
11076.1,63768.9,11383,3299.4,62584.5,3455,9184.5,16,4.29274
14923.5,66441.8,14720,8940.1,67375.6,8696,16565.2,72.96,4.29391
7667.64,62711.4,8013,3229.85,61819.9,3424,9523.15,-5.76,4.29624
17707.7,67302.1,17243,8262.8,66705,8118,6823.05,24.96,4.3009
10194,65950.2,10130,3428.1,62790.4,3578,8743.8,-2.56,4.30207
10781.7,65388.4,10806,3327.35,62338.8,3498,7114.9,17.28,4.30556
9039.39,68828.3,8607,3561.35,64796.4,3602,10927.1,47.36,4.30673
11388.2,65210.6,11445,4680.65,62949.1,4873,7854.6,17.92,4.31023
18903,65842.6,18815,6815.25,65974,6770,8067.8,53.12,4.31256
8850.59,64620.3,8976,5628.35,64621.5,5708,8241.35,29.44,4.31722
10549.2,64180.5,10772,3663.4,63852.3,3760,12380.5,17.92,4.31955
17763.7,76690.6,15180,8381.75,71218.2,7713,15398.5,56.32,4.31955
18645.8,79716.2,15329,10149.8,72863.8,9129,16914.3,51.84,4.32305
10913.2,64340.5,11116,3450.2,62791.5,3601,9644.05,48.64,4.32305
14568.9,66350.6,14390,6136.65,63695.2,6314,12251.8,17.28,4.32422
9917.31,63989.4,10157,3505.45,63532.4,3616,9716.2,32.64,4.32538
17179,64622,17422,6020.3,67111.1,5879,6691.75,58.88,4.32655
21749.2,81518.6,17485,13407.5,78229.8,11232,8531.25,35.84,4.32888
11325.6,62981.5,11785,4427.15,62909.3,4612,13156,56.32,4.33005
19058.8,64204.6,19454,7309.9,62877.2,7619,10115.3,43.52,4.33121
10657.2,63441.6,11009,4054.05,63913,4157,10991.5,14.72,4.33471
22715,80134,18577,16170,74371.6,14249,17981.6,81.92,4.33704
6161.37,61097.2,6609,2827.5,62496.8,2965,11046.8,9.6,4.33821
13564.7,64648.1,13751,4817.15,63253.2,4991,7465.9,13.44,4.34171
14421.4,65379,14456,6324.5,64072.1,6469,8188.7,38.4,4.34404
17855.8,75726.1,15453,8378.5,73173.4,7504,6683.95,30.72,4.34754
14491.6,67313.1,14109,7957.3,68761.8,7584,11937.2,7.68,4.34987
13589.5,69621.6,12792,8789.95,70174,8209,11818.3,9.6,4.3522
15675.1,64698.6,15878,5647.2,63919.7,5790,7793.5,0.64,4.3522
9060.63,62334.4,9526,3480.1,62899,3626,8438.3,-9.6,4.3522
9519.06,67022,9308,3277.3,66290.5,3240,7507.5,-9.6,4.35686
13762.9,65378.9,13796,5837.65,64276.9,5952,9920.3,7.68,4.36153
12784.1,64987.6,12892,5031.65,63856.4,5164,10531.9,-24.96,4.36269
13675,65994.6,13580,7462,67545.5,7240,16695.9,42.88,4.36269
9332.62,63677.5,9605,3052.4,62260.2,3213,9629.1,14.72,4.36619
10068.9,63255.2,10432,3802.5,63120.7,3948,10737.3,6.4,4.36736
19370.3,65652.2,19336,7760.35,63788.1,7973,13552.5,76.8,4.37085
12501.5,63947.8,12812,5085.6,65235.8,5109,8228.35,10.88,4.37085
10984.6,63566.3,11325,4040.4,62495.1,4237,8051.55,34.56,4.37202
8198.64,61759.3,8700,3063.45,61415.2,3269,8236.8,3.84,4.37319
17808,65477.1,17824,7088.9,64453.1,7208,12634,14.72,4.37552
15308.7,64739.8,15497,6167.85,62756.7,6441,7449.65,5.12,4.37552
19235.2,75661.5,16661,9273.55,70759.3,8589,14557.4,1.28,4.38135
14093.9,64695.6,14277,5190.9,65915.7,5161,12143.3,42.88,4.38368
11741.6,65233.7,11796,6030.7,65176.1,6064,14019.2,42.24,4.38834
24198.8,81307.1,19505,16989,76653.7,14525,6937.45,49.28,4.39883
9945.04,63704.2,10231,3983.85,62776.1,4159,8884.2,26.88,4.39883
14065.6,77429.9,11905,8873.8,73197.4,7945,21988.2,66.56,4.40233
27386,77360.8,23200,18978,71006.2,17516,6631.3,23.04,4.4035
10732.1,64027.2,10985,5554.25,64769.3,5620,15494,38.4,4.41632
8033.44,63362.6,8309,2932.8,62141.6,3093,8680.75,40.32,4.42448
10945.1,63703.1,11260,4228.25,69693.8,3976,7499.7,15.36,4.42682
17156.6,68405.2,16437,5902.65,69016.2,5605,16224,44.16,4.42798
17104.1,66559.8,16841,5840.25,67337.5,5684,10583.3,28.16,4.43031
17786.7,71680.7,16262,7254.65,70310.7,6762,12359.8,69.12,4.43381
19352,73174.1,17332,14509.9,70023.9,13580,12043.2,39.04,4.43614
14518.7,65073.1,14622,4339.4,62488.9,4551,9237.8,23.04,4.43614
11775.8,76040.9,10149,7307.95,70504,6793,6786.65,-3.2,4.44081
13449,64656.5,13632,4662.45,62768.8,4868,6609.2,64,4.44314
9708.45,72031.4,8833,6805.5,67648.3,6593,17557.1,42.24,4.44314
16783.7,64125.1,17153,5687.5,61947.2,6017,7981.35,42.24,4.44547
13228.4,64461,13449,3563.3,60861.2,3837,8901.75,9.6,4.45596
14138.8,64289,14413,4523.35,61592,4813,8345.35,46.72,4.46063
10899.1,64026.7,11156,3524.3,61558.8,3752,10383.1,42.24,4.46529
12846.1,72208.6,11659,10823.1,69444.5,10214,10877.1,46.72,4.46645
20768,68740,19800,12908.3,66464.6,12728,9140.95,21.76,4.46762
15852.1,64711.9,16054,6107.4,62686.7,6385,7664.15,28.8,4.47112
8244.66,64042,8437,3052.4,63687.4,3141,10641.1,28.8,4.47112
14951.2,65092.8,15053,5061.55,63099.4,5257,15403,28.16,4.47228
20183.3,72434.9,18261,8779.55,70434.1,8169,17154.1,50.56,4.47345
13408.3,70996.9,12377,10232.3,67246.7,9972,12148.5,55.68,4.47462
11507.4,63818.8,11817,3712.8,61429.4,3961,9113.65,19.2,4.47811
12598.3,63267.4,13050,3920.15,61951,4147,7112.95,36.48,4.47928
11218.3,62511.7,11761,3871.4,62661.4,4049,8722.35,22.4,4.48161
14473.3,64472.6,14712,4722.25,62181.5,4977,8044.4,24.96,4.48278
8920.8,62069.6,9419,4073.55,62638.2,4262,10095.8,15.36,4.48394
16433.3,65938.3,16333,7662.2,84140.4,5968,18148,112,4.48744
11487.9,62153.9,12113,4371.9,62056.9,4617,8058.05,-1.28,4.48861
12607.1,65092.6,12693,6396.65,66027.9,6349,14810.2,26.24,4.49094
14836.1,63837,15231,5719.35,65781.6,5698,10480.6,53.12,4.4921
9970.41,63041.1,10365,3217.5,61583.6,3424,8443.5,6.4,4.49677
14032.6,74870.8,12283,8354.45,71833.8,7622,9177.35,23.68,4.4991
16263.3,68265.9,15613,7653.75,68300.1,7344,14768,22.4,4.50027
15819.7,69707.4,14873,7662.85,71202.7,7053,20100.6,67.84,4.50143
24485,73729.5,21764,13991.2,69254.6,13240,15419.9,58.24,4.50376
11100.8,62608,11620,4700.15,63069,4884,8786.7,-5.76,4.50493
14922.9,64934.9,15061,5669.3,66052.1,5625,8784.1,19.2,4.50609
13883.9,68387.4,13305,5620.55,66297.4,5556,20663.5,42.24,4.51076
12369.3,63286.6,12809,4288.05,62896.5,4468,10439.6,19.2,4.51426
14620.2,63923.5,14989,4845.75,63820.6,4976,12916.1,21.12,4.51542
