"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
21117.9,74781.5,18507,10320.7,69372,9750,11673.3,25.6,0.592667
14685.7,64214.1,14988,5595.2,62266.4,5889,6531.2,30.08,0.593836
16706.4,71077.2,15404,8121.75,68803.9,7736,14418.9,36.48,0.596174
12652.5,66076.8,12549,9928.75,91273.8,7129,13726,115.84,0.597343
19006.3,69691.4,17873,9795.5,72154.4,8897,7538.05,-3.2,0.60085
12211.8,72243.5,11078,8442.85,68631.9,8062,8021.65,-1.92,0.603188
18616.9,66842.4,18253,7785.05,64289.4,7936,14522.3,16.64,0.610202
13827.2,66533.2,13620,6646.9,64861.7,6716,6787.95,17.28,0.611371
10600.5,66410.1,10461,5421,66084.6,5376,11870.3,16,0.61254
16289.3,74747,14282,11971.7,70208.3,11175,11948.9,39.04,0.614878
20361.5,71347.4,18703,8182.2,68941.7,7778,15668.9,23.04,0.616047
9077.74,63282.5,9401,2992.6,60438.5,3245,9099.35,7.04,0.619554
12644.3,63880.4,12972,5019.3,63897.6,5148,15696.2,5.76,0.62423
18805.1,75032.5,16425,9577.75,74547.2,8420,17581.8,2.56,0.625399
18537.8,76576.9,15865,9635.6,72978,8653,18919.5,32.64,0.635919
18360.2,65390.7,18401,14086.8,113178,8157,11759.1,99.2,0.637088
22447.7,78902.4,18645,11988.6,73863.4,10637,17405.7,17.92,0.638257
17051.6,65901.6,16957,7088.9,64408.4,7213,7544.55,28.8,0.638257
11129.2,64385.7,11328,5287.1,66074.6,5244,15579.8,23.68,0.639426
24523.9,81122.6,19812,15111.2,73335.9,13504,9137.05,23.04,0.639426
15489.9,64956.7,15628,5235.75,61185.8,5608,7361.25,22.4,0.644102
12499.1,65578.8,12491,5842.85,63734.5,6008,7772.05,-7.68,0.64644
9729.1,65590.6,9721,5753.8,65785.2,5732,7618.65,-27.52,0.647609
8388.62,64944.7,8465,2828.8,60093.4,3085,7128.55,37.76,0.647609
11059.5,64045.1,11317,4336.8,61293.2,4637,8082.1,-14.08,0.649947
13662.6,75091.8,11924,7843.55,70999.3,7240,8251.1,-32,0.655792
11030.6,64776.3,11160,3448.25,61475.7,3676,10239.4,19.84,0.661637
13974.1,65786.2,13921,5478.85,70390.5,5101,7205.25,5.76,0.663974
15398.4,71006.9,14212,6282.25,68573.2,6004,10884.2,-4.48,0.66865
21816.4,72338,19765,13858.6,77940.5,11653,10008.7,48,0.672157
15486.3,65950.5,15389,5126.55,61075,5501,10566.4,26.88,0.673326
16150.7,66327.2,15958,5853.25,62618.1,6126,9023.95,30.72,0.694368
13320.4,65176,13394,4615.65,61457,4922,7726.55,-10.88,0.699044
15003.7,64817.6,15170,5129.8,60925.4,5518,9382.75,-13.44,0.700213
12001.2,64510.3,12192,4836.65,61429.2,5160,8613.15,8.32,0.70255
13595.4,74898,11896,10322,70612,9580,15666.9,8.32,0.703719
21018.2,71948.1,19145,13144.9,69760.1,12349,11204,-17.92,0.703719
11141,68185.9,10708,7344.35,67148.3,7168,13740.3,-7.68,0.708395
16243.3,74520.1,14285,8845.85,68883.3,8416,20826.6,-5.76,0.709564
10222.9,64463.6,10393,5374.85,63525,5545,7084.35,-8.32,0.71424
12176.4,72776.5,10965,7324.85,69925.9,6865,7903.35,-17.28,0.71424
12346.3,63525.9,12737,5291,62715,5529,11336,32,0.715409
9240.58,63592.4,9523,3489.85,60139.6,3803,7088.9,8.32,0.720085
8590.4,72511.6,7764,6832.8,67847.6,6600,7323.55,-10.24,0.745802
12387,64571.9,12572,3578.25,60548.5,3873,10830.9,-26.24,0.746971
7967.36,64122.4,8143,3413.15,60227.3,3714,10385.7,-36.48,0.750478
12226.6,68696.9,11664,6125.6,66641.3,6024,10951.8,-1.28,0.751647
26165.3,86078.5,19921,20467.8,83517.9,16061,6712.55,42.24,0.755154
13988.9,64200,14280,4217.2,60331.5,4581,12557.3,5.76,0.755154
11785.8,65413,11808,3615.95,59842.1,3960,12343.5,11.52,0.760999
14827.3,70778.7,13729,7725.9,67501,7501,12325.3,38.4,0.762168
9235.86,64261.7,9419,3523.65,59547.7,3878,8331.7,8.32,0.768013
11936.9,64159.4,12193,5153.85,61669.3,5477,6533.15,13.44,0.780871
13682.1,69703.8,12864,9052.55,66659.3,8900,7694.05,-9.6,0.792561
25639.6,84467.8,19893,15492.7,75856,13385,14847.9,30.72,0.796068
16053.3,66318.1,15864,8724.3,74554.1,7669,20308.6,-3.2,0.797237
16248.6,73247.2,14538,9632.35,72368,8723,23266.8,3.84,0.797237
13963.5,65276.7,14019,4760.6,62161.9,5019,17287.4,-13.44,0.803082
16149.5,68049.4,15553,8102.9,98833.4,5373,7822.75,96.64,0.807758
13751.7,65075.7,13849,4808.05,65157.2,4836,18433.3,11.52,0.808927
12764.6,65590.7,12754,6617.65,65691.4,6602,11020.1,-3.2,0.810096
