"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
13988.3,62717.2,14617,5222.1,67850,5044,7252.7,95.36,0.632706
15695.8,63843,16112,4761.9,62969.3,4956,13894.4,5557.12,0.636294
8897.2,61813.5,9433,2834,62661.6,2964,6771.05,64,0.639883
22501.4,76327.8,19320,11973.6,71545,10968,14222,296.32,0.641079
14027.2,64520.6,14248,5287.75,63087.2,5493,9731.15,232.96,0.641079
12188.8,73446.7,10876,6771.7,69331.4,6401,14875.2,188.16,0.643471
12654.9,73135.1,11340,8438.3,68163.7,8113,13308.1,262.4,0.643471
25525.8,73964.6,22617,14934.4,68843,14217,17652,217.6,0.648255
21061.8,74768.8,18461,11003.2,71086.9,10144,13912.6,293.12,0.649451
18647.5,75722.5,16139,10805.6,70547.5,10038,13711.1,173.44,0.649451
13651.4,68102.3,13137,7235.8,64632.1,7337,15403,221.44,0.650647
12771.7,62514.6,13389,3833.7,62561.1,4016,9994.4,78.08,0.654235
7209.8,65020.1,7267,5556.85,66033.3,5515,6855.55,128.64,0.655431
7906.59,62041,8352,2616.25,63315.6,2708,12624.9,129.92,0.659019
13815.4,71023.6,12748,10590.4,67594,10268,8666.45,188.8,0.660215
7478.25,61438.5,7977,2601.95,62599.6,2724,10882.3,128.64,0.660215
13890.4,62880.4,14477,7912.45,65797.5,7881,11009.7,258.56,0.660215
14334.6,69950.5,13430,6128.2,69604.5,5770,13269.8,280.32,0.662607
20755,70722.2,19233,8325.85,68333.5,7985,18124.6,328.32,0.667392
12470.2,64784,12615,7049.9,65147,7092,10648.3,189.44,0.672176
10856,63739.4,11162,4026.1,63564.1,4151,12422.1,247.04,0.675764
18324.2,64755.8,18545,6686.55,63684,6881,7195.5,106.88,0.678156
22110.2,77433.7,18713,18593.2,72700.1,16761,14177.8,147.84,0.681744
18198,69298.2,17210,7130.5,68812.3,6791,18269.5,305.28,0.684136
14496.9,69571.5,13656,9621.3,67473.7,9345,8006.05,208,0.685332
11220,63209.5,11633,3601.65,61903.4,3813,9339.2,135.04,0.68892
8841.74,62847.3,9220,5734.95,66592.1,5644,14765.4,245.12,0.693704
12023.6,63752.4,12360,4628.65,63514.1,4776,7328.1,83.2,0.6949
11087.3,62274.2,11668,3927.3,62898.2,4092,12008.1,161.92,0.697293
13505.1,66025.4,13405,7929.35,65144.5,7977,16186.3,481.92,0.698489
14134.6,64096.8,14452,5390.45,63083.7,5600,11841.7,166.4,0.700881
8000.99,61877.8,8474,3419,63028.9,3555,15245.1,230.4,0.704469
12349.9,66801.1,12116,8331.05,68043.8,8024,13118.9,245.12,0.705665
14733.5,62793.3,15377,4715.75,61996.3,4985,13065.6,225.28,0.706861
13620.7,63268,14109,4869.15,62952.2,5069,6695.65,151.04,0.709253
6569.65,61559.7,6994,2658.5,62716.9,2778,9122.75,147.84,0.711645
13485.6,63632.7,13889,5491.85,63131.7,5701,12608,185.6,0.711645
8454.11,61884.1,8953,3309.15,63263.8,3428,9430.85,3219.2,0.712841
12508.6,68697.1,11933,7831.85,68253.7,7520,14483.9,320.64,0.731978
11170.5,66594,10993,7041.45,67298.9,6857,6642.35,73.6,0.73437
16888.2,64415.2,17182,5220.8,63750.8,5367,12559.9,87.04,0.735566
12240.7,63768.6,12580,4882.8,62992,5080,8530.6,225.92,0.739154
15786,70229.7,14731,7887.1,68680.4,7526,11615.5,250.88,0.74035
8747.34,69596.4,8237,5880.55,70429,5472,13228.8,202.88,0.74035
17978.5,75267.5,15654,13707.8,70020.1,12830,27609.4,467.2,0.741546
12156.4,68343.4,11657,5681,69616.7,5348,20558.8,391.68,0.742742
11708.5,64395.1,11916,4610.45,63517,4757,11298.9,263.04,0.743938
12942.2,66399.1,12774,6597.5,66416.9,6510,10113.3,156.16,0.74633
17275.2,71343.3,15869,7221.5,70954.8,6670,9106.5,122.24,0.747526
18077,74523.2,15897,9376.25,72249.5,8505,6763.9,105.6,0.748722
7884.76,63944.5,8081,2870.4,64755.4,2905,8115.9,122.24,0.751114
14600.1,64212.8,14901,4574.05,63549.9,4717,7775.95,97.92,0.754703
13965.9,66647.4,13733,5523.05,67820.6,5337,11331.4,245.12,0.754703
11806.5,73944,10464,7513.35,68578.7,7180,19964.8,311.04,0.755899
7789.77,68497.3,7453,4702.1,67107.3,4592,12813.4,292.48,0.763075
16842.7,70288.2,15704,7742.8,68897.8,7365,16765.4,288.64,0.763075
10063.6,61266.1,10765,3541.2,62102.2,3737,11744.2,105.6,0.764271
15036.1,75935,12977,9125.35,70950.2,8429,22567.3,343.68,0.769055
19825.8,66491.1,19541,8811.4,64847.1,8905,6572.15,144,0.778623
12803,64962.6,12916,5129.8,67399.1,4988,18697.2,323.84,0.779819
11220,69546.6,10573,8297.9,68249.4,7968,12387.7,259.2,0.786996
27882.8,69790.6,26183,18394.3,73029.1,16507,16046.5,4360.32,0.789388
12036.6,70274.4,11225,5989.75,70449.4,5572,17648.1,346.24,0.79178
13241.4,68093.7,12744,8724.3,67767.6,8437,9003.15,125.44,0.79776
11999.4,62791,12524,3829.15,62658.5,4005,7458.75,155.52,0.79776
17860.5,80546.7,14532,14155,70663.1,13128,23425.3,576.64,0.800152
9462.42,67019.2,9253,5879.9,67215.3,5733,16134.3,305.92,0.80374
14322.2,63121.9,14870,10725,64142.5,10958,10944,219.52,0.804936
16805,69192.1,15917,8825.7,68336.6,8464,7458.75,121.6,0.806132
21704.9,69148.5,20571,10429.2,70101.7,9750,7707.7,132.48,0.809721
12830.7,65883.8,12763,6748.3,68503.2,6456,10577.4,213.12,0.820485
13851.4,63475.8,14301,4351.75,62324.4,4576,11805.9,177.28,0.822877
12470.2,62928.3,12987,4967.95,62157.2,5238,9988.55,149.12,0.826465
11410.6,69247.6,10799,6102.2,68832,5810,15994.5,208,0.828857
19705.4,64007.4,20176,8677.5,64186.1,8860,13636.3,230.4,0.830053
14581.3,63364.3,15081,6556.55,62856.9,6836,7815.6,136.96,0.837229
24140.4,116431,13588,13374.4,107257,8172,22579.7,368,0.838426
19985.7,74695.2,17535,10844.6,70048.5,10146,24590.1,449.92,0.838426
16803.2,62865.5,17517,8838.7,63626.2,9104,7928.05,206.72,0.839622
19313.6,73929.1,17121,12460.5,70222,11629,10329.1,219.52,0.839622
10384,66679,10206,5885.1,67439.4,5719,12446.2,298.88,0.84321
