"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
14398.1,65386.5,14431,6795.36,64710.9,6882,372.24,-11.25,1.41161
18953,73466.7,16907,9115.2,72726.3,8214,75911.8,-7.5,1.41161
13980.2,66218.8,13836,5024.88,64978.4,5068,16003.4,-40.5,1.41161
15044.5,73408.9,13431,8300.88,70403.3,7727,79665.8,3,1.41161
15603.8,70808.3,14442,7891.92,71328.8,7251,11187.4,3,1.41161
17493.1,72660,15778,11077.9,72038.4,10078,15184.1,10.5,1.41161
13251.2,64567.3,13450,4536,64414.1,4615,29196,-12.75,1.41161
11202.6,70430.8,10424,6125.04,70970.8,5656,100266,-8.25,1.41161
19357.4,79852,15887,10872,73107.7,9746,115461,12.75,1.41425
14313,77457.8,12110,9435.6,72698.3,8506,641.52,24.75,1.41425
11708.8,68623.5,11182,5500.8,69447.2,5191,67361.8,-0.75,1.41425
9920.64,64531.9,10075,3263.04,64450.4,3318,56152.8,-15,1.41425
11863.7,65728.1,11829,4467.6,65281.8,4485,3713.04,-24,1.41425
17618.6,77985.3,14806,11625.1,74480.8,10229,94510.8,-18,1.41689
13721.6,69796.6,12884,6163.92,71674.7,5636,107520,26.25,1.41689
18572.2,71103.2,17118,11099.5,70173.5,10366,15179,22.5,1.41689
12975.4,65679.6,12947,3712.32,64860.2,3751,36908.6,40.5,1.41689
17053.4,67172.4,16638,7096.32,66182.5,7027,20809.4,10.5,1.41689
18884.5,72549,17059,11417.8,71984.1,10395,78107.8,34.5,1.41689
13157.8,64356.1,13399,4560.48,65100.3,4591,35902.1,33,1.41689
19739.5,70372,18383,9577.44,69663.4,9010,154541,15.75,1.41689
18841.6,65684.5,18799,6459.84,64673.4,6546,27061.9,9.75,1.41689
13489.3,65537.4,13489,4089.6,65005.1,4123,21575.5,-9,1.41953
23280.6,67982,22443,10793.5,67036,10552,105606,22.5,1.41953
16315.5,65763.8,16259,5694.48,64846.8,5755,865.44,29.25,1.41953
10105.6,72002.7,9198,6237.36,69827.8,5854,53275.7,-24,1.41953
18284.8,65776.3,18218,7212.24,64988.5,7273,13578.5,12.75,1.41953
9171.2,63954.4,9398,3360.96,64291.9,3426,281.52,12.75,1.41953
20245.1,67243.6,19731,9713.52,65445.2,9727,1077.12,15.75,1.41953
9976.96,64216.3,10182,5184.72,66650.8,5098,22510.1,27.75,1.42216
15328.6,73681.8,13634,6244.56,70099.9,5838,29743.9,8.25,1.42216
10030.7,65888.9,9977,4651.2,67185.6,4537,69984.7,28.5,1.42216
20781.4,74219.8,18350,10634.4,72064.5,9671,644.4,23.25,1.42216
15222.4,77896.1,12807,8101.44,72542.2,7319,25461.4,21,1.42216
18771.8,73640.1,16706,9732.96,72172.4,8838,118667,40.5,1.42216
16153,70999.4,14910,8538.48,70913.4,7891,19581.8,10.5,1.42216
20440.3,71589.2,18712,10219,70288.6,9528,147965,30.75,1.42216
12177.3,66620.8,11979,7194.24,69020.9,6831,50240.2,24.75,1.42216
