"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
7962.88,63308.9,8243,3073.59,62692.4,3213,7289.57,4979.64,0.604012
14906.9,71944.7,13579,11352.2,66634.8,11165,7155.38,7737.04,0.607231
26820.5,78472.6,22399,14390.3,72411,13024,9530.33,8851.56,0.608304
8783.36,63513.9,9063,2925.2,62465.3,3069,9888.88,5593.68,0.612595
30023.7,80512,24439,16401,73474.3,14629,17470.3,14412.6,0.616887
17027.2,67328,16574,6425.5,68128.4,6181,9185.27,9613.16,0.616887
10617,63548.6,10949,3439.24,62212,3623,6923.92,5973.12,0.620105
16574.1,65540.3,16573,6916.82,64729.5,7003,6475.91,6317.2,0.623324
10593.9,64771.3,10719,4852.85,63747.5,4989,7469.91,5671.88,0.644781
12442.2,72397.6,11263,6896.23,69232.7,6528,8770.63,7488.84,0.647999
16614.4,76603.4,14214,8297.77,70844.5,7676,13203.2,9895.36,0.651218
16928.6,68862,16111,10890.7,67384.1,10592,7891.65,6306.32,0.652291
19513.6,77779.1,16442,12464.8,70512.8,11585,7589.19,8170.88,0.6598
9967.36,63284.3,10322,2985.55,62154.1,3148,6244.45,5099.32,0.666238
15564.2,72045,14158,9730.55,68356.9,9329,7540.91,7137.96,0.668383
21885.4,76429.9,18766,14329.9,71016.8,13224,9966.27,8442.2,0.680185
17446.4,68865.1,16603,6674.71,69170.4,6324,6295.57,7040.04,0.684476
14172.2,64271.4,14451,4601.51,63075.6,4781,11115.8,6538.2,0.690913
31372.2,77634.9,26483,17444.7,71646,15957,16141.8,11939.4,0.698423
17690.9,64719.7,17914,6037.84,62689.5,6312,8768.5,8287.16,0.716661
13347.2,63385.7,13800,4333.84,61878.5,4590,8632.89,6672.84,0.718807
18025,72815.4,16223,12840.3,69293.9,12144,8780.57,7042.76,0.722026
18533.8,67592,17970,6069.08,67828,5864,7399.62,6899.96,0.725244
24035.2,73158.3,21531,13233.7,68914,12585,6576.02,5516.84,0.726317
13385,68344.1,12835,6808.9,67395.9,6621,6421.24,7467.76,0.731681
20143.4,69163,19087,9130.6,67874.7,8816,9867.58,9713.8,0.735973
8771.84,67441.5,8524,5446.41,66667.1,5354,13532.6,9012.04,0.740264
16593.9,70571,15410,8787.67,68235.6,8440,10512.3,9292.88,0.74241
15708.8,66171.2,15558,5099.22,67104.9,4980,13058.3,10707.3,0.770304
10507.5,67677.7,10175,5067.98,67838.1,4896,10061.4,9266.36,0.770304
13975.7,69964.9,13091,6713.05,67882.5,6481,6687.49,8127.36,0.771376
8309.12,63422.6,8586,5197.91,65902.5,5169,11212.3,8263.36,0.772449
8949.12,61690.3,9507,3614.61,62256.8,3805,7038.23,5333.24,0.773522
16003.8,65144.6,16100,8400.72,64664,8514,8364.51,8532.64,0.787469
22186.9,86622.1,16786,17894.1,78014.2,15032,12480.4,13640.8,0.793906
5429.76,61078.7,5826,2050.48,61416.9,2188,7379.03,4211.24,0.798198
11769,68852.9,11202,6959.42,66408.4,6868,6562.53,6842.16,0.801416
8191.36,62378.5,8606,6603,63891.1,6773,12765.8,7920.64,0.804635
17186.6,65023.6,17322,5500.37,63096.8,5713,6351.66,4974.2,0.80678
9681.28,64159.4,9889,3181.51,61925.6,3367,7531.68,4626.04,0.828237
26439,72383.2,23938,12229,69137.5,11592,9707.12,6245.8,0.83682
11650.6,73536.6,10383,7450.03,67962.9,7184,15910.4,10920.1,0.869005
14690.6,68597.1,14035,7013.38,66758,6885,9523.94,9354.08,0.872224
12590.7,64489.7,12795,4536.19,62864,4729,7505.41,5409.4,0.88188
11128.3,63628.1,11462,4238.7,62734.3,4428,8625.08,5044.92,0.88939
12358.4,69088.1,11723,7229.93,68352.7,6932,7606.23,8199.44,0.893681
8439.68,65009.7,8508,5304.41,65913.9,5274,9687.95,6973.4,0.895827
10058.9,68504.5,9623,5731.12,66254.1,5669,11597.1,8035.56,0.903337
