"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
9789.87,63117.4,10165,3002.35,62089.6,3169,7128.55,37.12,0.553255
16252.1,72475.5,14696,8162.05,70373.4,7601,14182.3,107.52,0.553255
14914.6,63706.2,15343,6567.6,63129.1,6818,9180.6,79.36,0.554317
10058.3,70606.5,9336,5114.2,68442.8,4897,16621.1,112,0.565998
18238.7,66078.3,18089,7151.3,64768.9,7236,7781.15,44.8,0.569183
11288.5,64375.3,11492,3869.45,63460.5,3996,9070.1,56.32,0.572369
9878.37,65044.6,9953,6109.35,65928.3,6073,6804.85,53.12,0.573431
12973.5,65201.8,13040,5747.95,63161.9,5964,14861.6,82.56,0.575555
20890.7,72031.1,19007,14985.1,71610.3,13714,8520.2,54.4,0.576617
13676.8,63895.2,14028,6344.65,63000.4,6600,8268.65,54.4,0.577679
11190.5,64666.5,11341,6629.35,65907.3,6592,7670.65,64.64,0.581926
10199.3,63321.6,10556,3235.7,61625.9,3441,12056.2,60.16,0.582988
8425.79,64720.2,8532,3952.65,67811.8,3820,8286.85,93.44,0.591483
14682.7,71219.6,13511,6536.4,69371.6,6175,19106.1,141.44,0.596793
15035.6,84378.4,11678,10899.8,85950.3,8311,8104.2,51.84,0.603164
10425.9,63501,10760,4162.6,63368.2,4305,7542.6,76.8,0.604226
15797.8,72951.5,14192,9630.4,71395.7,8840,14326.6,122.88,0.60635
16499.3,64810.7,16684,6390.8,63680.6,6577,7181.85,69.12,0.60635
9611.69,63206.1,9966,3229.2,63153.9,3351,11351.6,83.84,0.610598
18901.2,64688.1,19149,8214.05,65512.5,8217,8928.4,78.08,0.614846
13295.1,64274.5,13556,4279.6,63111.6,4444,6575.4,48,0.615907
12503.3,64237.6,12756,4769.7,64691,4832,11228.1,64.64,0.619093
11954.6,63799.3,12280,5206.5,65960.4,5173,15466.7,110.72,0.621217
18127.8,71138.9,16700,12990.2,69706.8,12213,7721.35,64.64,0.624403
14524,64711.9,14709,6148.35,63305.3,6365,10490.3,72.32,0.625465
10936.2,63510.6,11285,4559.1,62546.6,4777,12695.1,79.36,0.635022
17880.5,65519.7,17885,6725.55,63183.1,6976,7441.2,106.88,0.636084
15752.4,65700.4,15713,6109.35,63785.6,6277,12346.8,96,0.639269
22787.6,71369.5,20925,12002.9,69050.4,11392,8489.65,68.48,0.646703
17348.9,68131.6,16688,7815.6,67430.6,7596,17876.3,94.72,0.647765
7996.27,63566.7,8244,3357.25,62364.1,3528,8548.15,83.84,0.65095
19275.9,66821.7,18905,8678.8,66663.6,8532,15204.1,111.36,0.652012
13197.1,65720.9,13160,6169.8,66668.4,6065,8405.15,67.2,0.658384
11026.5,62592.8,11545,3531.45,62281.2,3716,8873.8,55.04,0.663693
14784.8,64398.3,15046,4563,62955.9,4750,12143.3,78.72,0.665817
21402.8,68365.6,20517,11607,69909,10881,8214.05,74.24,0.666879
9217.57,69852.3,8648,5133.05,71015.3,4737,20081.1,112,0.666879
11902.1,65077.1,11986,6019.65,63609.1,6202,11186.5,85.76,0.666879
9369.79,70484.2,8712,5912.4,68398.1,5665,7038.2,36.48,0.674312
6142.49,63685.2,6321,3001.7,63601.5,3093,9783.8,54.4,0.675374
8216.93,70855.9,7600,5736.25,68450.6,5492,9689.55,98.56,0.681746
6396.78,62115.8,6749,2667.6,62437.1,2800,8437,44.16,0.682808
23607.1,75524.2,20485,12363.6,71370.1,11353,21375.9,156.16,0.68387
