"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
13143.4,63621.2,13539,5034.25,62544.9,5275,11818.3,-0.64,0.638309
13715.7,63296.5,14201,5482.1,62975.4,5705,6987.5,4.48,0.638309
16520,72808,14870,9760.4,69182.1,9246,14288.3,60.8,0.642994
13907.5,69316.4,13149,7354.1,67265.6,7165,14779,0.64,0.644165
15661.5,65077.1,15772,7723.3,63135.1,8017,10452,11.52,0.650021
21096,73054.2,18925,11757.8,72469,10633,10391.5,5.12,0.651192
8877.73,63068.9,9225,4035.2,70557.9,3748,9447.75,-37.12,0.657049
22429.4,68318.3,21516,15362.7,66007.5,15253,13849.5,33.92,0.65822
12009.4,68720.1,11453,8431.15,67375.2,8201,16626.3,-2.56,0.662905
14163.5,68036.5,13643,7903.35,71402.5,7254,9160.45,46.08,0.667589
8112.5,62955.7,8445,3515.85,61542.4,3744,9075.3,0.64,0.669932
12931,64459.4,13147,4661.15,67137,4550,8545.55,-6.4,0.671103
14206,74990.4,12415,10823.8,72308.7,9810,20296.9,-5.12,0.676959
18240.4,65020.7,18385,6089.2,64772.2,6161,15122.9,5.12,0.680473
17923,77043.4,15246,10232.3,75626.9,8867,22911.8,12.8,0.681644
15971.9,67231.9,15569,7496.45,64061.5,7669,7930,-0.64,0.683986
13007.1,63354.6,13455,4941.95,63232.3,5122,7093.45,-0.64,0.683986
13973,64451.9,14208,4086.55,62340.8,4296,6704.1,33.92,0.6875
7455.83,63121.7,7741,3311.1,62265.8,3485,10921.3,27.52,0.6875
12676.1,63878.8,13005,3338.4,61873.7,3536,7924.15,10.88,0.688671
11540.4,63727,11868,5909.15,64190.6,6033,12676.3,-32,0.693356
6474.66,62834.8,6753,4224.35,64010.9,4325,9395.75,-10.88,0.69687
10934.5,71854.1,9973,6514.95,68987.5,6189,20783.1,35.84,0.701555
18283.5,76918,15578,9703.2,69460.3,9155,6643.65,-4.48,0.702726
19708.4,65411.1,19746,7884.5,62511.3,8266,12809.5,14.72,0.706239
12358.1,70182.2,11540,6832.15,67677.1,6616,14799.8,32,0.706239
15721.1,68372.2,15069,6922.5,66874,6784,10530.6,-37.12,0.707411
10699.6,71428.4,9817,6739.2,72213.9,6116,12701.6,-20.48,0.712095
15484,69963.9,14504,11937.2,67786.1,11541,10910.9,-35.2,0.713267
11695.6,63350.8,12099,5482.1,62255.2,5771,10564.4,-4.48,0.715609
16993.8,70451.9,15808,11638.2,71017.2,10740,7943.65,-17.92,0.721465
14404.3,64043.3,14740,4419.35,60794.8,4764,9508.85,-19.2,0.72615
13414.8,63284.9,13892,3632.2,59569.5,3996,10389.6,5.76,0.730835
15525.8,63941.6,15913,5850.65,62204.4,6164,16541.2,22.4,0.73552
15212,67836.9,14696,6080.75,67304.2,5921,6687.2,-17.92,0.73552
17576.7,64932.7,17740,8119.8,62811.5,8472,14612,-37.12,0.73552
8291.86,62375.5,8712,2829.45,59337.9,3125,10140.6,30.72,0.736691
20841.8,73700.2,18533,10734.1,73917.2,9517,11720.8,-46.72,0.741376
13822.5,74809.9,12109,7944.95,68946,7552,13836.5,-19.2,0.742547
10434.1,64847.1,10545,5298.15,64288,5401,12903.1,-2.56,0.747232
17953.1,71441.8,16469,6815.25,68493.2,6521,14403.3,-0.64,0.750745
9435.28,61977.6,9977,3428.1,59687.6,3764,10392.2,4.48,0.751917
11590.5,67043.1,11330,7409.35,68720.5,7066,6700.85,2.56,0.756601
11492.6,63586.3,11845,4642.3,60641.4,5017,8899.15,21.76,0.757773
14833.2,64140.1,15156,8347.3,64419.3,8492,6875.7,1.92,0.761286
16485.2,71401.3,15131,10576.1,68395.4,10134,10104.9,10.24,0.761286
12968.2,63614.1,13360,4307.55,60788,4644,8295.3,8.32,0.768313
22942.1,72143.2,20841,10927.8,75832.7,9444,25139.4,64,0.769485
17206.2,70086.6,16089,7410.65,68020.2,7140,6669.65,6.4,0.770656
13250.8,66800.4,13000,6093.1,67213.8,5941,11098.8,4.48,0.772998
16223.2,69727.5,15248,8212.1,67781.9,7940,8303.1,35.2,0.775341
15273.9,64805.9,15446,6098.3,62155.2,6430,8441.55,6.4,0.776512
18562,75859.2,16036,11345.1,70435.1,10556,11853.4,-12.16,0.781197
10162.8,63649.3,10464,4180.8,61488.5,4456,9416.55,-7.68,0.783539
11508.5,63162.5,11941,3873.35,61359.4,4137,8000.85,17.92,0.785882
12538.1,63850.8,12869,5136.3,61775.1,5449,8305.7,10.88,0.785882
14629.6,64498.4,14865,5279.3,64973.6,5325,9285.25,9.6,0.790566
17507.7,65181.1,17603,6800.3,62496.8,7131,7168.2,6.4,0.791738
12823.6,63870.7,13158,4473.95,61571.8,4762,6812.65,17.28,0.798765
15058.6,67822,14551,6602.7,67834.2,6379,15230.8,-10.24,0.801107
19875.3,65487.7,19890,7814.3,65909.6,7770,11538.1,15.36,0.809306
8759.73,62015.5,9257,2983.5,58964.6,3316,8097.7,-14.72,0.812819
13649.1,63647.7,14054,3924.05,60911.1,4222,10355.1,21.12,0.813991
18461.7,67907.4,17817,11745.5,66335.1,11604,6903.65,-1.92,0.813991
15082.8,76833.6,12865,8029.45,70642.8,7449,10108.8,-12.16,0.815162
13604.2,65455.3,13621,5484.05,65716.3,5469,8413.6,-14.72,0.819847
12128,64093.5,12401,4364.1,62053.7,4609,9805.25,12.16,0.822189
11467.2,65669.1,11444,4910.1,64512.5,4988,14886.9,-10.24,0.833901
20179.2,75221.1,17581,11344.4,69665.5,10672,11254.8,-8.96,0.840928
