"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
29042.6,77712.4,24492,18230.7,72436.4,16494,15054.1,3684.24,0.601297
14047.4,74099.1,12424,8612.3,67854.7,8318,7962.65,3032.8,0.603637
13171.8,66198.6,13040,7482.69,66465.9,7378,7435.12,2309.28,0.604807
11054.1,68745.5,10538,8414.92,67575.1,8161,10126.7,1714.28,0.604807
25165.4,72968.9,22602,10369.5,70030.8,9704,9287.51,2507.16,0.605977
13614.1,69233.5,12887,6772.69,67240.6,6601,8210.44,2519.4,0.605977
17575,68842.1,16731,7179.52,67564.2,6964,7130.53,2052.92,0.605977
9119.36,62613.6,9545,3657.21,61916.5,3871,8215.41,1276.36,0.608316
20631,75086.1,18007,10663.5,71071.1,9833,9676.59,2507.84,0.609486
11774.7,67294.7,11467,7326.49,67313.7,7133,14432.2,3103.52,0.610656
11233.9,71471.3,10301,7043.91,67618.2,6827,11627.7,3155.88,0.611826
12112,64792.4,12251,5699.17,65791.9,5677,7629.66,1863.88,0.612996
9512.32,63244.3,9857,3146.72,61836.1,3335,7425.18,1978.8,0.612996
11967.4,62453.6,12558,4521.28,62079.7,4773,10280.8,1777.52,0.614166
21393.3,66887.6,20961,8269.37,64371.2,8419,6950.9,1978.12,0.616505
10889.6,67568.7,10562,6776.95,68077,6524,12480.4,2161.72,0.618845
16590.1,77743.8,13985,10089.1,70497.8,9379,8990.02,2125.68,0.622355
10879.4,63608.7,11209,4091.02,62540,4287,10803.4,2111.4,0.623524
8918.4,62390.7,9368,3363.98,61823.3,3566,11798.1,1483.76,0.625864
15925.8,68969.2,15133,6127.3,69341.9,5791,13342.3,3694.44,0.627034
20642.6,73165.5,18490,11294.7,69490.1,10652,7122.01,1571.48,0.629374
12441,64341.1,12672,5456.35,63289.8,5650,10419.2,2700.28,0.630543
20656,70421.5,19223,10565.5,68740.3,10073,12052.2,2996.76,0.634053
25132.2,76443.9,21546,14089.9,69864.5,13217,10296.4,2735.64,0.638732
21213.4,65658.1,21174,7938.51,63913.8,8140,11237.2,2837.64,0.645751
11250.6,63094,11686,3351.2,61761.6,3556,6385.03,1778.88,0.648091
8289.92,67072.6,8100,4928.11,66536.6,4854,7045.33,1809.48,0.65394
10597.1,64748.5,10726,6454.61,64404.6,6568,7311.58,2170.56,0.65628
17217.9,71621.3,15755,10415.7,68562,9956,12511.6,2913.8,0.65862
26617,75585.8,23078,13675.3,72769.2,12316,10852.3,2781.2,0.659789
17036.2,68791.2,16230,8021.58,67088.1,7836,14119.1,3559.12,0.662129
6755.84,62131.7,7126,2283.36,62040.7,2412,7883.84,1552.44,0.664469
22885.8,79377.7,18895,17352.4,70371.7,16160,13960,3489.76,0.665639
12786.6,63186.5,13262,5758.1,64705.6,5832,14371.1,3842.68,0.667978
14239.4,63812.3,14624,4095.99,62806.5,4274,7890.23,1686.4,0.667978
17399.7,77073.7,14795,11844.2,70456.8,11017,9833.5,2531.64,0.669148
16854.4,69204.3,15961,8989.31,67973.2,8667,12353.3,3351.72,0.669148
16729,73728.9,14870,9109.3,69546.5,8584,9611.98,2565.64,0.671488
19472.6,71557.6,17834,9249.88,69224.6,8757,8935.35,2409.92,0.672658
11388.2,63767.5,11704,4797.47,63007.4,4990,10431.3,2076.04,0.680847
6353.28,70439.6,5911,5731.83,67066.8,5601,6603.71,1931.88,0.680847
8718.72,62673,9117,3170.86,61865.3,3359,8045.72,1806.76,0.683186
15264.6,67388.6,14845,8265.82,66166.9,8187,6488.69,1833.96,0.683186
12106.2,69608.2,11398,8171.39,67445.9,7940,10359.6,2052.24,0.683186
6746.88,62320.4,7095,2044.8,63181.5,2121,8506.51,1531.36,0.685526
7721.6,62621.3,8081,2475.06,62123.9,2611,8669.81,1667.36,0.689035
19887.4,69626.5,18719,10510.1,66743.4,10320,14627.4,2994.04,0.701904
22936.3,72486.6,20737,13511.3,69684.2,12707,6417.69,1896.52,0.703073
13995.5,64221.4,14282,5702.72,62907.5,5941,7162.48,2176,0.704243
9973.76,62825.9,10404,3456.99,62550.3,3622,7864.67,1543.6,0.714772
10117.8,62779.5,10562,3283.75,62269.6,3456,7690.72,1700,0.720621
8820.48,67728.1,8535,5941.99,66532.4,5853,14529.4,2868.24,0.721791
15350.4,68454.3,14696,6669.03,67302.4,6494,11240,2721.36,0.724131
7664.64,62491.9,8038,3519.47,62677.2,3680,7803.61,1097.52,0.7253
16553.6,64230.7,16890,7459.26,62988,7761,8071.28,2016.88,0.7253
17425.9,70977.3,16090,7211.47,69614.2,6789,8158.61,2866.88,0.72647
11649.3,63753.4,11975,4698.07,62364.3,4937,11841.4,2475.2,0.72647
15033.6,70084.1,14058,11957.8,67926.5,11537,8510.77,1980.16,0.72764
11511,73050,10327,7406.01,67252.4,7217,7837.69,2269.16,0.72764
12250.9,64456.8,12456,5005.5,62770.8,5226,7863.96,2249.44,0.72881
11733.1,70577.5,10895,7919.34,68723.8,7552,8524.97,2233.8,0.734659
17369,64598.6,17621,6430.47,61801.9,6819,9228.58,2460.24,0.736999
14094.1,63683.8,14504,3828.32,62318.1,4026,7628.95,1748.96,0.738169
12321.3,67953.2,11883,6623.59,66854.1,6493,15727.2,3485,0.742848
13104.6,63986.4,13422,4411.94,62087.4,4657,8269.37,1901.28,0.754546
11403.5,62976.4,11867,3469.06,61180.9,3716,11715,1844.16,0.756886
56322.6,85481,43181,33082.4,85334.4,25407,22570.9,4655.28,0.759226
18705.9,64897.4,18890,7497.6,63705.8,7713,8338.24,1617.72,0.760396
13521.3,74023.1,11971,6496.5,67827.7,6277,10231.1,2970.24,0.761565
20099.8,86468.6,15234,14034.6,77317.5,11896,9293.19,2240.6,0.772094
12497.9,68805.8,11904,6150.02,67107.5,6006,6346.69,1779.56,0.773264
16012.2,65037.1,16135,6745,62923.9,7025,7171,2023,0.780283
12857.6,64823.1,12999,4637.72,62732.2,4845,8517.87,1912.16,0.782623
8690.56,62539.2,9107,2656.82,61201.2,2845,7948.45,1349.8,0.784962
26314.2,71094.1,24257,12265.2,69540.2,11559,7425.18,4540.36,0.786132
18796.8,75779.2,16256,9680.85,69795.8,9090,9301.71,1776.84,0.786132
