"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
7362.61,62934.1,7667,3002.35,63821.6,3083,7949.5,1.28,0.533121
10733.9,64271.8,10945,4558.45,64039.1,4665,11129.9,26.24,0.534181
10327.9,64745.8,10454,7421.05,66277.7,7338,12532.6,34.56,0.535241
13683.3,75636.6,11856,11512.8,73025.8,10332,15733.9,-1.28,0.535241
6242.79,63896.2,6403,2808,63478.8,2899,6679.4,0,0.536301
16341.2,73336.9,14603,12214.1,76336.7,10486,12084.8,22.4,0.537361
12033.6,64515.4,12224,5112.25,63889.5,5244,7445.75,-8.32,0.5416
9602.84,65967.7,9540,6191.9,67903.7,5976,7434.05,23.68,0.54372
19029.9,75860.1,16440,13011.7,72167.8,11816,8674.9,51.2,0.54478
18547.2,89218.4,13624,12285,96709.9,8325,13174.2,-1.92,0.54584
13907.5,64857.4,14053,6223.1,65139.3,6261,10809.5,-7.68,0.55008
11613,71731.2,10610,8281.65,70104.1,7742,13155.3,-11.52,0.55008
11557.5,65624.1,11542,6522.1,68874.1,6206,6633.25,9.6,0.557499
11517.4,64364.6,11727,4990.7,64257.5,5090,7179.9,28.16,0.560678
13349.9,64212.9,13625,4560.4,63414,4713,8453.25,32.64,0.561738
9712.58,76276,8345,8697,71847.6,7933,23433.1,24.96,0.564918
11110.9,63918.8,11392,3953.3,64066.1,4044,12407.8,-19.2,0.564918
9872.47,64667.9,10005,6086.6,66338.2,6013,14580.8,-28.8,0.568098
13269.1,64973.4,13384,5139.55,64035.3,5260,6585.15,31.36,0.575517
11050.7,75723.4,9564,9748.7,72461.2,8817,8708.05,-8.96,0.576577
10234.7,69263,9684,5552.3,68707.6,5296,10721.8,19.2,0.576577
13516.3,69731.9,12703,7077.85,69335.4,6690,10719.1,24.32,0.577636
9027,66411.5,8908,5741.45,65598.3,5736,8615.1,-18.56,0.578696
6898.28,63140.5,7160,3667.95,64671.2,3717,9602.45,14.72,0.578696
14606.6,64553.2,14829,3997.5,63464.2,4128,8154.9,-3.84,0.579756
9711.99,73735.5,8632,9299.55,72927.5,8357,14058.2,26.24,0.580816
17186.1,65893,17093,6592.3,64743.4,6673,13907.4,30.72,0.580816
15021.4,77680.3,12673,11432.8,72736.9,10301,20809.1,14.08,0.581876
13289.2,72209.5,12061,9578.4,69934.3,8976,11657.1,12.8,0.583996
9777.48,65666.8,9758,6048.9,67614,5863,6536.4,1.28,0.583996
10278.4,64097.9,10509,3787.55,63112.4,3933,8006.05,7.04,0.586116
14256.2,77883.7,11996,8885.5,71714.3,8120,23176.4,10.24,0.586116
30236.3,77647.6,25520,23799.8,74089.9,21052,11068.8,-13.44,0.586116
19045.2,71290.1,17508,10823.1,70145,10112,20593.3,21.12,0.588235
13342.8,66991.3,13053,11077.9,67825.5,10704,10441.6,10.88,0.588235
14060.3,70506.9,13069,10630.8,70366.3,9901,7545.2,1.28,0.589295
13877.4,72174.3,12601,9725.3,70849,8996,9951.5,15.36,0.590355
9404.6,77429.6,7960,9187.1,71770.9,8389,6990.75,32,0.591415
17845.1,79105.7,14784,13945.7,73729.3,12396,21965.4,10.24,0.592475
19378.5,78273.8,16225,14513.2,74792.6,12717,7016.75,-26.24,0.593535
14568.9,72048.4,13252,10449.4,72115.8,9496,7450.95,14.72,0.596714
16401.4,65951.8,16298,7709,66223.2,7629,9956.05,-10.88,0.597774
11821.8,68393,11328,7831.85,69699.6,7364,12786.8,-0.64,0.598834
23723.3,78569.4,19788,15279.5,75466.2,13269,27243.4,10.24,0.599894
16282.8,71888.4,14844,10727.6,70045.2,10037,13676.6,35.2,0.599894
6374.36,62137.4,6723,3729.7,63209.1,3867,6891.3,-5.12,0.600954
11073.1,66522,10909,8518.25,68413.2,8160,9698,-33.28,0.602014
15920,64578.6,16156,7129.2,63749.4,7329,10255.7,2.56,0.603074
10734.5,68720.7,10237,6678.75,68907.2,6352,16035.5,-7.04,0.605193
