"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
16331.2,74139.8,14436,9240.4,67768.4,8936,16988.4,2256.64,0.56308
14505.1,80064.8,11873,13099.4,69451.1,12361,16870.8,2247.04,0.564146
22388.1,76073.5,19287,13265.2,72451.7,11999,20255.3,2014.08,0.567346
19396.2,75425.9,16853,11168.9,70132.1,10437,18753.1,3244.8,0.568412
16791.4,65064.8,16913,5811.65,65837.9,5785,14651,2881.92,0.569479
8605.74,63001.1,8952,3593.85,62292.1,3781,10741.9,1466.24,0.569479
10787,63141.7,11196,5808.4,64387.6,5912,7983.95,1139.2,0.571611
17198.5,71296.2,15809,13715.6,75758,11865,22083.8,2630.4,0.573744
19369.1,74297.6,17085,12673.7,68939.5,12048,26895,3555.2,0.580143
13968.2,62071,14748,5487.3,61399.3,5857,8216.65,619.52,0.580143
13454.9,63137.9,13966,4789.2,64409,4873,9219.6,1495.68,0.585475
15740.6,63768.1,16177,5413.85,62147.8,5709,11215.8,1535.36,0.588674
14622.6,63158.5,15173,5880.55,62797.4,6137,8206.25,937.6,0.588674
18575,64806.7,18784,7027.8,62954.3,7316,9124.05,2073.6,0.589741
24795.3,79310.2,20489,20903.3,73164,18724,8474.05,1538.56,0.591874
11789.4,62738.8,12315,5838.95,62059.9,6166,6726.2,808.96,0.591874
17756.6,63642.3,18285,6773.65,62234.4,7133,8854.95,1763.2,0.594007
6851.67,61134.2,7345,2802.15,61521.5,2985,8628.75,1036.8,0.595073
12204.1,61866.6,12928,4551.95,62097.5,4804,8888.1,741.12,0.595073
11683.2,62718.6,12208,4274.4,61702,4540,13023.4,1557.76,0.597206
20286,71615,18564,14216.1,68384.4,13624,21372,3731.84,0.597206
9877.78,65468.3,9888,6731.4,66278.4,6656,6606.6,1049.6,0.601472
18933.7,67010.8,18517,13718.9,69240,12985,7944.95,1352.96,0.601472
9453.57,62379.1,9932,3818.1,62870.1,3980,6759.35,465.28,0.602538
12388.2,69850.7,11623,6056.7,66924.9,5931,15228.2,2812.16,0.60787
11843.1,70501.2,11009,6415.5,68644.3,6125,18799.9,2654.08,0.610003
12253.1,65011.4,12352,8840,65417.6,8856,14073.1,1779.84,0.61107
15038.5,73615.5,13388,10774.4,69335.3,10184,11841,1610.24,0.612136
15481,62693.2,16183,5228.6,62087.6,5519,7742.15,1028.48,0.617468
7899.51,63034.5,8213,2613.65,61681,2777,8229.65,1064.32,0.619601
18222.1,71033,16812,8274.5,68504,7916,22101.9,2450.56,0.630266
17219.1,72134.6,15644,10535.2,70589.4,9781,26029.2,4128.64,0.630266
10299,64049.9,10538,6958.25,62579.4,7287,9663.55,1310.08,0.635598
17425.6,63600.3,17956,6416.8,62025.3,6780,14782.3,2176.64,0.638797
18887.1,74136.5,16696,9113.65,69506.8,8593,14630.8,1735.68,0.638797
8659.43,63387.1,8953,3454.1,61984.6,3652,7697.3,704,0.641996
11462.5,63270.3,11873,3962.4,61990.9,4189,9203.35,1048.96,0.641996
12539.9,64319.7,12777,4943.25,62637.4,5172,13631.1,2099.84,0.641996
10471.9,61772,11110,4397.9,61717.5,4670,7739.55,888.96,0.643063
13132.8,69820.1,12327,7382.7,68001.8,7115,8718.45,1468.16,0.645196
7405.68,66104.4,7342,6052.15,66204.9,5991,8747.05,1128.32,0.646262
12806.5,66510,12619,6256.25,66668.2,6150,14727.7,1820.16,0.650528
6264.62,62196.4,6601,2562.95,61661.3,2724,6767.15,561.28,0.653727
10211.1,65963.2,10145,6979.7,67496.2,6777,11022.7,1617.92,0.654794
12733.4,64330.5,12972,5364.45,62869.2,5592,13830,1939.84,0.654794
10694.3,62061.8,11293,3626.35,60875.1,3904,9192.3,1073.92,0.657993
10336.8,62783.4,10790,3194.1,61243,3418,9300.85,1136,0.659059
12846.1,69456.3,12121,7499.7,67625.2,7268,12221.9,1532.8,0.659059
12558.7,62713.3,13124,4031.3,61213,4316,9651.2,1377.28,0.663325
9461.24,61561.9,10072,3719.95,61115.7,3989,10799.1,1268.48,0.664392
9785.15,70836.1,9053,7686.25,69962,7200,13482.3,1571.2,0.669724
19697.1,75361.8,17129,11199.5,70546.9,10404,17477.8,2393.6,0.672923
16579.6,64263.1,16908,6059.95,62513,6353,6838,1534.08,0.675056
12516.3,68555.4,11965,5416.45,68263.9,5200,9422.4,1175.68,0.678255
