"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
15201.3,72363.7,13767,8870.4,73409.6,7919,89503.2,23.25,0.642725
10820.5,64548.6,10986,3031.2,65132,3050,75534.5,8.25,0.642725
8864.64,70104.1,8287,5353.2,70025.4,5010,77302.8,28.5,0.642725
16894.1,66717.1,16595,7119.36,65724,7099,4611.6,27.75,0.643963
19885.4,72428.8,17993,12120.5,70238.5,11309,155860,58.5,0.643963
13932.2,66690.4,13691,8922.96,70234.8,8326,63745.9,17.25,0.643963
21127.7,73439.2,18854,9191.52,72733.1,8282,123933,30.75,0.643963
28346.9,103369,17972,19458.7,98642.2,12928,260595,75.75,0.645201
21748.5,73613.7,19362,13802.4,73576.9,12294,69151.7,35.25,0.645201
11594.9,64380.4,11803,4926.24,66075.7,4886,46152,42.75,0.645201
13975,64684.5,14159,4690.8,64664.8,4754,31146.5,22.5,0.645201
23806.7,74561.4,20925,12297.6,72417.6,11129,157646,48.75,0.645201
14067.8,65243.1,14131,4239.36,65172.6,4263,58936.3,24.75,0.64644
9962.24,65054.3,10036,5302.08,67602.6,5140,110384,23.25,0.64644
17070.7,75164.4,14884,9199.44,72602.9,8304,78698.9,56.25,0.64644
7258.88,63923.4,7442,2545.2,64802.7,2574,72705.6,28.5,0.64644
8814.08,66099,8739,4498.56,69027.8,4271,21429.4,16.5,0.64644
14995.2,66833.9,14704,5973.12,66079.4,5924,68234.4,52.5,0.647678
25347.2,77762.1,21362,16888.3,75281.8,14702,5130.72,43.5,0.647678
16612.5,72513.4,15014,9255.6,72643.7,8350,10165,-6.75,0.647678
9126.4,64639.3,9253,3252.24,65844.6,3237,29101,19.5,0.648916
14478.7,76202.8,12452,9095.04,72592,8211,197231,24.75,0.648916
22792.3,93603.1,15958,16022.9,85580.7,12270,210918,75.75,0.650155
19375.4,74104.7,17135,10594.1,75188.8,9234,92566.1,7.5,0.650155
19124.5,66645.9,18806,7423.92,67071.1,7254,153073,9.75,0.650155
17660.8,77279.7,14977,11509.9,75318.4,10015,72398.2,23.25,0.650155
16250.9,78275.6,13606,9110.88,73163.9,8161,96246,6,0.650155
18971.5,80245.1,15494,11962.1,74223.3,10562,26196.5,21,0.650155
16443.5,74299.7,14504,9539.28,72265.2,8651,144107,9.75,0.650155
16339.8,67930,15764,6563.52,66969.8,6423,89085.6,-12,0.651393
19841.9,71385.6,18216,14178.2,72074.6,12892,66062.9,15,0.651393
13271,67005.5,12980,5122.8,67810.1,4951,58191.1,21.75,0.651393
16965.8,72713.9,15291,10730.9,71658.8,9814,74391.1,33.75,0.652632
9081.6,65381.9,9103,3507.84,65570.4,3506,37340.6,6.75,0.652632
21855.4,78789.4,18179,10517,74666.3,9231,162521,19.5,0.652632
23063.7,73022.9,20699,14991.1,69589,14118,64915.9,53.25,0.652632
19546.2,67299.7,19034,7602.48,66193.2,7527,14466.2,57.75,0.652632
29984.6,105558,18616,21742.6,108906,13084,50659.2,54,0.652632
20684.2,68067.1,19915,9048.96,68211.7,8694,42195.6,36,0.652632
16305.9,77605.3,13770,9607.68,74444.2,8458,106926,39,0.65387
20336,73457.5,18143,11314.8,72062.9,10290,164856,64.5,0.65387
18923.5,67936,18255,7142.4,66048.3,7087,42900.5,30.75,0.65387
16779.5,66264.7,16595,5580,65173.9,5611,88671.6,48.75,0.65387
19953.9,77401.6,16895,13107.6,75412.1,11391,34331.8,42,0.65387
18249.6,76081.8,15720,11409.8,71521.3,10455,83159.3,35.25,0.65387
20625.3,73068.7,18499,10452.2,74206.3,9231,92451.6,10.5,0.65387
21011.8,74450.3,18496,10368,72485.3,9374,64080.7,38.25,0.655108
16169.6,76374.1,13875,10597.7,72870.6,9531,19437.1,9.75,0.656347
12513.3,71341.5,11495,4825.44,69856.4,4527,105412,21.75,0.656347
18277.8,75861.4,15790,10144.1,71003.1,9363,100706,21.75,0.656347
14343.7,67082.5,14013,4802.4,65829.3,4781,19748.9,12,0.656347
20019.8,73613.9,17823,8694.72,72960,7810,118781,21.75,0.656347
9683.84,74663.5,8500,6474.96,72069.1,5888,119064,10.5,0.656347
20625.9,73934.3,18283,9401.04,73111,8427,136400,36,0.656347
14597.8,79637,12013,11062.8,73560.4,9856,124894,0.75,0.657585
23838.7,80939.5,19302,15494.4,75051.1,13530,135166,6,0.657585
13626.2,66747.1,13379,6798.24,68427.2,6511,58435.9,18,0.657585
10463.4,73964.7,9271,6878.16,71425.6,6311,112712,21.75,0.657585
16014.1,67323,15589,7341.84,66192.7,7269,19090.8,19.5,0.657585
16171.5,67191.8,15773,6446.16,66039.6,6397,73311.1,1.5,0.658824
15612.8,66085.4,15483,6407.28,67228.2,6246,25492.3,9,0.658824
14462.1,72884.3,13004,8471.52,70968.9,7823,83198.2,18,0.658824
16037.1,68296.1,15389,7108.56,67468,6905,125028,8.25,0.658824
26494.1,82811.9,20967,18228.2,77395.9,15435,104201,68.25,0.658824
16487,71461.3,15120,9423.36,72826.6,8480,77923.4,0.75,0.660062
19872.6,83208.1,15652,15946.6,77920.8,13412,154676,19.5,0.660062
13599.4,78815.7,11308,9006.48,73532.9,8027,69731.3,-3,0.660062
20576.6,77274.1,17451,8889.12,74706,7798,138797,11.25,0.660062
16151.7,66999,15799,5610.96,65864.2,5583,89781.1,3.75,0.660062
17453.4,77800.9,14702,9141.84,72930,8215,24602.4,0,0.660062
10625.9,68500.9,10166,4833.36,69070.9,4586,61301.5,-10.5,0.660062
15974.4,72384.6,14463,7426.08,72573.2,6706,45301.7,18.75,0.660062
7786.24,64830.3,7871,2715.84,64254.6,2770,7696.8,4.5,0.660062
12495.4,70051,11690,6845.76,71089.2,6311,52102.1,10.5,0.6613
11290.2,74423.4,9942,7168.32,72925,6442,123902,27,0.6613
26391,74058.5,23354,17697.6,71656.4,16186,123645,6,0.6613
15096.3,78147.9,12660,9672.48,71561.9,8858,71036.6,3,0.6613
6989.44,63425.6,7222,2802.96,63916.1,2874,69937.2,12,0.662539
9521.92,64512.4,9673,3696.48,64480.3,3757,28641.6,10.5,0.662539
13852.8,64524.3,14070,4540.32,64601.5,4606,67430.2,2.25,0.662539
15738.2,74903.5,13770,10872.7,71091.9,10023,68204.9,-3,0.662539
14300.8,76720.5,12216,7657.92,71654.7,7004,149529,-12,0.662539
15361.9,76577.1,13147,9378,72424.8,8486,83466.7,30.75,0.662539
21564.2,81098.9,17426,13189,74525.9,11598,118159,48,0.663777
14120.3,67183.8,13774,5986.8,67998.4,5770,50107,50.25,0.663777
11067.5,64865,11182,3940.56,65296.7,3955,32065.9,22.5,0.663777
17054.1,75742.5,14756,9720.72,72409.3,8798,8118.72,14.25,0.663777
24062.7,72212.4,21838,14463.4,72739.7,13031,40014,74.25,0.665016
9314.56,65822.6,9274,5186.16,67557.2,5031,110380,20.25,0.665016
19327.4,69374.4,18258,12432.2,69888.4,11658,114474,3,0.665016
19513,77677.3,16463,13978.1,72319.2,12667,94435.9,27.75,0.665016
21518.7,76238,18498,10110.2,72955.8,9082,176287,0.75,0.665016
15956.5,73020.3,14321,8336.16,71274.5,7665,57044.2,33,0.665016
12492.8,65159.4,12565,4734.72,65366.5,4747,51733.4,-24.75,0.666254
16183,73173.2,14494,10319.8,70989.4,9527,139108,28.5,0.666254
19848.3,67282.9,19333,7812.72,65701.8,7793,7984.8,-8.25,0.666254
19184,68810.8,18271,8287.92,65670.1,8271,73491.1,15,0.666254
13734.4,74320.7,12111,7401.6,72022.5,6735,84067.9,-18,0.666254
21095.7,72707.1,19015,10528.6,72243.7,9551,68050.8,-3.75,0.666254
18912.6,72099.3,17191,7633.44,71070.5,7039,141728,37.5,0.667492
10508.8,73879.5,9322,6114.96,71118,5635,90591.1,-20.25,0.668731
8916.48,67703.7,8631,5101.92,69556.8,4807,66829.7,5.25,0.668731
13029.8,75030.2,11381,7261.2,71259.4,6678,97646.4,9.75,0.668731
12026.2,65039.7,12118,4964.4,65043.4,5002,94873,15,0.668731
15354.2,74742.3,13463,7059.6,72710.7,6363,64291,25.5,0.668731
9239.04,70332.2,8609,4974.48,69988.7,4658,47504.9,-9,0.668731
11405.4,64974.5,11504,4067.28,64322.7,4144,31358.2,6,0.669969
12486.4,64540.5,12679,3404.16,63832.6,3495,101423,12,0.669969
8535.68,67567.9,8279,6135.12,69719.3,5767,46431.4,-13.5,0.669969
12918.4,64470,13132,4850.64,64194.6,4952,21671.3,10.5,0.669969
12540.2,76957.8,10679,9907.92,71931.5,9027,175609,6,0.669969
14996.5,66111.2,14866,5090.4,68389.6,4878,74481.8,26.25,0.669969
16967.7,65802.4,16899,6315.84,65836.6,6287,25570.8,51.75,0.669969
21127.7,71753.3,19297,8952.48,69573.1,8433,182737,38.25,0.671207
14176,65393,14207,4957.2,64638.9,5026,42790.3,24,0.671207
12049.3,69329.4,11390,6911.28,70518.1,6423,125133,17.25,0.671207
15946.9,77835.3,13427,10726.6,73849.8,9519,124237,32.25,0.671207
25652.5,71572.3,23489,14662.8,69427.2,13841,29782.1,48.75,0.671207
17800.3,74765.2,15603,11268.7,72381.4,10203,48940.6,30.75,0.671207
16922.2,71282.7,15558,7638.48,72445.1,6910,5123.52,20.25,0.671207
14291.8,72215.1,12970,7545.6,71636.8,6903,6310.8,8.25,0.671207
8993.92,71863.6,8202,5862.96,71286.6,5390,59697.4,-5.25,0.672446
18256.6,74176.5,16130,11137.7,70306.2,10382,124448,11.25,0.672446
24809,82641,19674,17957.5,73434.7,16026,72742.3,51,0.672446
15439.4,65793.2,15379,4764.96,65071.1,4799,80291.5,3,0.673684
21321.6,78295.1,17847,11304,74030.1,10007,236829,45.75,0.673684
