"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
13272,68133.9,12766,9773.4,69326.7,9239,10437,776.96,0.659052
11064.3,69348.5,10456,6988.15,69253.8,6613,7597.85,621.44,0.660237
14829.6,63683.6,15261,5118.75,62400,5376,10621.6,1207.68,0.661422
10805.3,62412.6,11346,3562,63262.7,3690,8522.15,794.88,0.666164
24574.7,68367.2,23557,14717.3,64815.1,14881,15871,1856.64,0.666164
14641.4,69356.1,13835,8189.35,68403.9,7846,14698.4,2361.6,0.667349
19386.8,67338,18868,10879,67747,10524,9076.6,545.92,0.668535
19001.5,77059.7,16160,11772.8,76572.3,10076,22913.8,1523.2,0.66972
19567.3,69959.9,18330,8773.05,70022,8211,9438.65,809.6,0.675647
18549,76880.1,15812,10672.3,70763.2,9884,8593,1114.88,0.680388
18694.7,65661.5,18659,11576.5,66626.6,11387,10303.1,981.76,0.688685
13544,62447,14214,5518.5,62462.9,5790,10091.9,961.28,0.696983
17812.1,63680.9,18331,5705.7,63270.5,5910,6861.4,512.64,0.698168
16256.9,68256.1,15609,8308.3,68300.6,7972,9423.7,758.4,0.700539
18369.6,72222.3,16669,8528,70424.8,7936,16575,1912.96,0.701724
13254.9,72480.2,11985,7796.75,70062.8,7293,15986.1,1827.84,0.702909
23024.2,71536.1,21093,11293.1,70292,10529,11508.2,1166.08,0.704095
14647.3,70334.7,13648,12329.8,70956.2,11388,15003.9,1993.6,0.708836
13659.7,64029.8,13981,5366.4,64083.9,5488,11898.2,979.2,0.710022
12155.8,70524.1,11296,7735.65,68993.4,7348,12910.3,1559.04,0.711207
14193,62624.1,14853,4930.25,62364.2,5181,7774.65,560.64,0.713578
21531.5,73261.3,19261,12405.2,72504.3,11213,7315.75,455.68,0.713578
17663.4,68805.9,16824,7855.9,68857.1,7477,13385.4,1322.88,0.719504
12700.9,62810.8,13252,4852.25,62944.8,5052,8051.55,874.24,0.721875
23041.9,67607.1,22336,11304.1,65490.5,11312,9478.95,713.6,0.728987
15442.7,63711.1,15885,4827.55,62266.9,5081,10706.8,1476.48,0.731358
9431.15,65516.2,9434,5911.75,67157.6,5769,15908.1,1837.44,0.73847
13865,64760.6,14031,7263.75,66392.9,7170,15005.2,1403.52,0.74084
9526.14,76686.5,8141,7295.6,69083.1,6921,12899.2,1513.6,0.74084
24318,81378,19584,13165.8,74613.5,11564,16091.4,1043.2,0.742026
12878.5,63906,13207,5835.7,63079.1,6063,8496.15,781.44,0.742026
8204.54,62493.3,8604,4146.35,63967.8,4248,8544.9,846.72,0.745582
13273.2,74501.1,11676,9044.75,75289.8,7873,9668.75,1056.64,0.745582
12646.6,67142.8,12344,9061.65,67423.3,8808,6726.85,411.52,0.747953
15236.7,64879.2,15391,5872.75,63616,6050,9103.25,930.56,0.760991
12655.5,63394.5,13083,5492.5,63128.1,5702,7132.45,812.8,0.769289
11423,64072,11684,7354.75,66245.3,7276,8491.6,483.2,0.770474
11443,67198.2,11160,7412.6,68643.8,7077,6802.25,572.16,0.777586
13180,62956.6,13720,4143.75,63792.5,4257,12048.4,908.8,0.778772
20928.5,68988.9,19881,11902.1,65680.3,11876,11765.6,997.12,0.779957
19691.8,66700.7,19348,10879.7,63457.8,11236,12582,1373.44,0.78944
18086.4,63008.4,18812,9763,65155.6,9820,12539.8,1512.96,0.790625
15616.7,64356.2,15903,7696,63029.9,8002,8905,561.28,0.794181
12040.7,63330.7,12460,4840.55,62533.1,5073,7586.15,705.92,0.797737
8862.98,61212.4,9489,3981.9,62355.5,4185,7296.9,1052.16,0.808405
18131.9,75375.3,15765,11330.8,71175.6,10433,9061,636.16,0.809591
13529.9,69686.8,12724,7000.5,69681.8,6584,9083.1,1548.8,0.811961
10880.8,70904.1,10057,7185.1,67772.4,6948,7088.25,730.88,0.814332
11477.3,62660.3,12004,5122.65,65011.2,5164,7580.95,459.52,0.815517
10620.6,62835.7,11077,3261.05,62326.1,3429,7132.45,929.28,0.817888
10142.7,70377.1,9445,5157.75,68466.3,4937,15699.4,1496.96,0.817888
