"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
13530.2,64785.4,13687,4912.49,62574.3,5145,13747.7,4399.6,0.709181
14206.7,74323.6,12527,12260.3,68604,11712,10493.8,4749.8,0.716285
11537.9,69903.8,10817,7472.75,67059.3,7303,9492.7,541.28,0.764826
19138.6,77161.8,16255,13166.9,70424.3,12253,9643.93,5184.32,0.779034
10572.2,63234.2,10957,3669.99,62390.8,3855,7015.51,2768.96,0.779034
7653.76,62551,8019,2343,61200,2509,7773.08,2829.48,0.788505
12405.8,63502.6,12803,3456.99,61749.1,3669,7214.31,2677.84,0.790873
21033.6,75050.8,18367,13964.3,69499,13168,11923.7,5966.32,0.797977
12515.8,62313.9,13163,2702.97,62264.3,2845,6377.93,2785.28,0.80508
19885.4,65063,20030,8538.46,63207.6,8853,7738.29,3799.84,0.807448
14598.4,77839.1,12291,11221.5,69793.6,10537,9726.29,5513.44,0.815736
16738.6,69014,15895,7102.13,67329,6913,9769.6,4301.68,0.822839
8605.44,63782.6,8842,6409.88,66247.9,6341,6634.95,4541.72,0.825207
8565.12,62522.1,8978,2019.24,60703.2,2180,7574.99,2263.72,0.839415
11632.6,63056.8,12090,4801.02,62877.6,5004,10346.8,4100.4,0.85599
13056.6,73291.6,11675,8759.27,66340.9,8653,16060.2,7339.24,0.861909
12081.3,63003,12567,4353.01,61896,4609,6472.36,2896.8,0.869013
21301.8,104736,13329,7291.7,108140,4419,6566.79,3402.72,0.873749
13440.6,69593.6,12657,9916.57,66349.4,9795,7678.65,2815.88,0.884404
6842.88,61958.4,7238,1972.38,60402.8,2140,9668.78,1857.08,0.88914
12105.6,71466.8,11101,6327.52,65958.4,6287,15031.4,5858.2,0.892692
12857.6,64127.5,13140,4985.62,62810,5202,11849.2,4150.72,0.904531
13310.1,64676.3,13487,3804.18,62327.7,4000,10846,4417.96,0.919923
13024,64200.1,13295,5082.89,64257.8,5184,6486.56,3659.76,0.924658
13645.4,64377.5,13891,4542.58,61802.5,4817,9424.54,3546.88,0.936498
18843.5,65316,18907,6977.17,62228.6,7348,6544.78,2722.04,0.951889
9894.4,62937,10303,3131.1,61658.6,3328,9742.62,3055.92,0.964912
12883.8,69804.5,12096,7925.73,65139.3,7974,6816.71,2314.04,0.966096
15787.5,64268,16099,6264.33,62306.7,6589,6498.63,3223.2,0.9732
8981.12,63391.1,9285,3226.95,61068.8,3463,7663.74,2461.6,0.9732
12128,65492.8,12136,4551.1,64754.9,4606,9966.27,4411.84,0.985039
21160.3,75404.4,18391,12147.4,71124,11193,9372.71,4555.32,0.988591
16570.9,69286,15674,6669.03,67562.5,6469,17240.2,6206.36,0.989775
9692.8,61606.8,10311,2900.35,60747,3129,11460.1,2895.44,0.992143
15667.2,70268.6,14612,7282.47,69028.6,6914,7620.43,3352.4,0.995695
8534.4,72243.7,7742,6162.8,69479.7,5813,11648.3,5746.68,1.0028
9783.68,65978.9,9718,4696.65,64609.5,4764,8307,3477.52,1.00517
12081.9,76821.7,10307,10608.1,73794,9421,12545,7404.52,1.00872
17379.2,65540.5,17378,9315.2,66356.6,9200,6333.91,2974.32,1.01227
11148.2,63564.1,11494,4178.35,62575.9,4376,7013.38,3312.96,1.01227
12108.2,62516.4,12693,3502.43,61719.6,3719,9653.16,3417.68,1.01345
14247.7,68626.8,13606,8595.26,68628,8208,7579.96,3667.92,1.01937
24099.2,80814.9,19543,13840.7,73667.4,12313,14638.8,6789.12,1.02056
12771.2,63979,13082,4481.52,62423.1,4705,11540.3,4583.88,1.0395
14428.8,66959.8,14122,5238.38,68048.1,5045,10251.7,5652.84,1.062
18032.6,69394.4,17030,8212.57,67991.3,7916,12108.3,5272.72,1.07975
11363.8,63549.8,11719,3584.08,63810.4,3681,7275.37,3155.2,1.07975
10419.2,63166.8,10810,3334.16,62555.8,3493,8647.09,368.56,1.09515
12078.1,72953.8,10850,7515.35,68942.6,7144,16269.6,7113.48,1.10699
17342.7,65017.6,17481,6189.07,63905.3,6347,10927.6,4854.52,1.10817
15097,67845.7,14583,6028.61,67548.5,5849,7674.39,4687.92,1.11409
14250.2,64269.7,14531,5396.71,63783.4,5545,7988.21,2743.8,1.11646
9916.16,62886.2,10334,3422.2,62281.9,3601,10128.1,3026.68,1.11646
9408.64,61870.8,9966,3054.42,61010.2,3281,6369.41,760.92,1.12119
18728.3,75717.4,16210,10361,68922.1,9852,8417.76,4409.12,1.13066
13639.7,66130.8,13517,6112.39,67177.9,5963,15246.5,5747.36,1.14132
11107.2,63875.2,11396,4497.85,62425.1,4722,7878.16,4171.8,1.14487
14844.2,69225.6,14053,7711.31,66574.7,7591,11845.6,5442.04,1.14606
13260.8,64700.7,13432,4712.27,62896.8,4910,9496.25,3980.04,1.15198
7313.28,63641.4,7531,2794.56,62463.9,2932,9220.06,2597.6,1.15671
14364.8,65258,14426,7592.74,64289.1,7740,8080.51,4946.32,1.16618
10535,63745.2,10831,3469.77,62334.1,3648,7797.93,2932.16,1.16737
