"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
17237.1,68667.7,16451,9771.02,66863.7,9577,8463.2,6077.16,0.585667
8902.4,68077.9,8570,6631.4,66330.2,6552,8461.78,8597.92,0.587797
12642.6,63180,13114,3018.21,61793.6,3201,7754.62,6895.2,0.589927
10265,64099.5,10495,4949.41,63838.7,5081,8262.27,9127.64,0.592056
12316.8,69621.7,11594,7787.99,66552.8,7669,9180.3,10509.4,0.593121
23646.7,72787.2,21291,15845.1,68299.3,15204,8013.77,8284.44,0.60164
10334.1,68202.9,9930,5973.23,66790.9,5861,10914.1,11448.5,0.60164
10142.1,69737.8,9531,5799.28,66865.2,5684,10212.6,9895.36,0.60377
11599.4,61949,12271,3410.13,61532.6,3632,10150.9,8371.48,0.604834
16992,67547.5,16486,8865.77,67435.8,8616,7344.95,6624.56,0.606964
13977,68078.3,13455,7312.29,67762.8,7072,9204.44,9027,0.609094
7744.64,63651,7974,5109.87,66391.8,5044,6519.93,8582.28,0.609094
10373.8,73118.4,9298,5637.4,68722.6,5376,10081.3,9540.4,0.610159
21845.1,70357.9,20348,13578,66635.5,13354,8718.09,8783.56,0.611224
15849,67468.5,15395,5837.62,67012.5,5709,14404.5,14051.5,0.615483
28288.6,76233.6,24319,17681.1,70737.5,16381,6666.9,6494,0.616548
25501.4,76323.8,21897,21613.8,73779,19199,14746,14691.4,0.618677
6957.44,62477.8,7298,2621.32,62243.1,2760,7489.79,6447.76,0.628261
14357.1,69707.2,13498,7486.24,67578.3,7260,7959.1,9352.72,0.628261
20905.6,71202,19242,10265.9,69725.9,9649,8520,10437.3,0.629326
14121.6,63427.7,14591,5384.64,61780.1,5712,7934.25,9213.32,0.630391
21187.8,76623.2,18122,11208.1,72978.8,10065,15174.1,16697.4,0.63465
20955.5,70900.4,19370,13820.1,68526.7,13217,10232.5,7134.56,0.641039
12985.6,71743.7,11862,8743.65,68087.4,8416,9914.44,11734.8,0.642104
37500.2,88882.8,27650,26157.1,83263.7,20588,15419.8,23315.8,0.646363
5721.6,61531.1,6094,2773.26,61903.4,2936,7660.9,5673.24,0.647428
13029.1,63409.8,13466,3638.75,62085.2,3841,10956,8694.48,0.648493
8327.68,63328.2,8618,3541.48,61335.7,3784,9564.41,8295.32,0.648493
14139.5,68065.8,13614,8972.98,66733.2,8812,14027.5,14120.9,0.649558
9635.2,62799.8,10055,2609.96,60206.4,2841,7870.35,7179.44,0.652753
10010.2,68644,9557,7171,67339,6979,8169.26,7912.48,0.653817
5731.2,60366.4,6222,2259.93,61814.2,2396,7508.25,4363.56,0.653817
8396.8,62032.8,8871,2283.36,60510.4,2473,6872.09,5525.68,0.657012
11849,71721.9,10827,8155.06,68134.9,7844,9717.06,12644.6,0.662336
18390.4,74036.1,16279,8196.24,67916.2,7909,15702.4,14842.4,0.665531
22030.7,75615.6,19094,10879.3,72546.6,9828,14256.1,14094.4,0.666596
7956.48,62960.1,8282,1932.62,61693.2,2053,7817.81,6600.08,0.666596
8551.68,62780.7,8927,2439.56,62064.8,2576,8249.49,7075.4,0.668725
7966.72,62022.7,8418,1846,60610.9,1996,6274.27,5335.28,0.670855
12169.6,71426.4,11166,7435.83,68241.8,7141,8691.11,10754.2,0.677244
18007,72094.2,16369,11436,69659.6,10759,6960.84,7892.08,0.677244
13804.2,70243.8,12879,8528.52,68495.7,8160,12807,14005.3,0.681504
7274.88,62707.7,7603,2584.4,61701.7,2745,9920.83,7723.44,0.682568
11185.9,63202,11599,3053,62214.4,3216,9357.09,8370.12,0.683633
22592,74615.2,19843,15086.8,71105.9,13905,8872.16,10202,0.684698
6481.28,66639,6374,4946.57,65623.2,4940,9482.05,8489.8,0.684698
15212.8,63733.7,15643,3330.61,61939.5,3524,12167.3,10975.9,0.686828
19444.5,76201.2,16723,12921.3,72321.3,11709,9643.93,9532.24,0.693217
7427.84,63162.2,7707,2917.39,62810.1,3044,6517.09,5521.6,0.696411
15316.5,67494.7,14872,7000.6,65076.8,7050,10770.7,14139.2,0.698541
31491.8,77442.8,26650,35254.3,71483.8,32321,14687.8,15937.8,0.701736
14332.2,63826.6,14716,5036.03,62721.6,5262,12459.1,10504.6,0.705995
10901.8,64721.2,11039,4650.5,64136.2,4752,10874.4,9591.4,0.708125
13838.7,69689.1,13014,7640.31,69236.1,7232,7472.04,7702.36,0.711319
8430.08,62278.6,8871,2263.48,61475.1,2413,8084.77,6802.04,0.712384
17785,65396.1,17823,6667.61,65365.5,6685,7190.88,8524.48,0.713449
11759.4,67513,11415,6504.31,66970.4,6365,8544.14,9600.24,0.715579
17389.4,64858.8,17571,6225.99,63984.1,6377,8501.54,10242.8,0.715579
7116.8,67722.8,6887,5092.12,65217.3,5117,6725.12,5220.36,0.721968
11209,69781.6,10527,5586.99,69596.8,5261,9642.51,10079,0.723033
12371.2,72273,11218,6950.9,68811.8,6620,8121.69,9439.76,0.725162
18304.6,71469.3,16785,8779.15,68731.4,8371,8723.06,7089,0.726227
7690.24,61334.7,8217,2589.37,60714.5,2795,10959.6,7403.84,0.726227
8006.4,65490.2,8012,5304.41,65726.9,5289,6568.92,8388.48,0.729422
8628.48,70490.7,8022,7336.43,69883.8,6880,9670.2,9267.72,0.730487
21859.2,75557.2,18960,13947.2,70484.8,12968,13982.7,14061,0.732616
10933.1,66888.8,10712,5929.92,67119.7,5790,8715.96,10040.9,0.734746
22135,75814.9,19134,15990.6,69305,15121,8194.82,9598.88,0.739005
23992.3,73167.1,21490,12220.5,68946.6,11616,11124.3,11014.6,0.74007
15735,64406.4,16011,5266.78,64734.4,5332,10138.8,9840.96,0.741135
7134.08,65490.8,7139,4040.61,65271.2,4057,10390.8,9183.4,0.74433
25912.3,80460,21106,18713.5,72141.5,17000,15372.2,15323.8,0.747524
12538.2,68253.7,12039,6631.4,66279.6,6557,7819.94,9483.28,0.749654
14213.1,63895.7,14578,5379.67,61550.6,5728,7300.22,7345.36,0.751784
14285.4,65648.3,14261,7837.69,64797.6,7927,6287.05,8109.68,0.752848
31927,79551.8,26302,19555.5,73977.8,17324,18230,17329.1,0.753913
16773.8,70201.5,15659,11448,67542.2,11108,7530.26,6753.08,0.753913
10428.8,66620.7,10259,5633.14,65444.7,5641,8242.39,8013.8,0.754978
14378.9,73568.1,12809,7801.48,68435,7471,10128.1,12399.8,0.756043
17564.2,70068.5,16428,11689.4,67258.9,11390,11397.6,14390.2,0.757108
