"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
15934.7,66346.8,15740,8867.3,65590,8860,6642.35,-23.04,0.575922
16888.8,64033.6,17285,6758.05,63225.6,7005,7856.55,-1.92,0.581235
11606.5,72991.3,10421,8003.45,69224.5,7577,19660.5,-13.44,0.582297
13439,67953.1,12961,8018.4,67535.5,7781,13081.2,8.32,0.58336
12144,63817.4,12471,5126.55,63069.9,5327,9220.9,40.96,0.58336
19956.2,68035.5,19223,8653.45,68170.7,8319,12119.9,1.28,0.584422
14233.2,63433.1,14705,8654.75,65762,8625,10792.6,0,0.58761
10879,65548.1,10877,6474.65,65970.6,6432,10071.8,-5.76,0.591861
6960.82,61538.4,7413,2607.8,62079.5,2753,10571.6,5.12,0.591861
14675.7,74309.2,12943,8152.95,70732.3,7554,16736.8,32.64,0.593986
18413.3,63562.5,18985,6351.8,62503.2,6660,7673.9,33.28,0.602486
13160.5,64581.7,13355,5550.35,65445.8,5558,6717.75,17.28,0.614175
14464.4,64019.8,14807,4766.45,63246.4,4939,6761.3,22.4,0.614175
13222.5,74216.3,11676,9664.85,71064.2,8913,13056.5,31.36,0.617363
18339,75875.2,15840,10318.1,70881.2,9540,14214.2,55.68,0.617363
12057.2,67306.9,11740,6518.85,66369.3,6437,10782.8,-7.04,0.618425
12410.1,62103.4,13096,3696.55,60975.9,3973,7098,26.24,0.62055
9413.45,63028.2,9788,3325.4,62968.3,3461,7723.3,18.56,0.625863
22186.9,71165,20432,11614.2,68795,11064,9410.7,1.28,0.625863
19911.3,76070.2,17154,11627.8,70053.6,10878,7323.55,-4.48,0.626926
17527.7,72923.9,15752,10913.5,71896.6,9948,11099.4,-23.68,0.627989
11952.2,65193.6,12015,5471.05,64557.2,5554,15916.5,-13.44,0.629051
10878.4,61853.9,11526,5008.9,65837,4986,12912.9,-5.76,0.630114
18309.5,65139.2,18421,6516.9,62983.6,6781,13399.1,19.2,0.634364
18414.5,64110.3,18824,7341.75,63974.1,7521,6956.3,15.36,0.637552
10753.9,64110.8,10993,4629.95,65436.4,4637,7282.6,7.68,0.64074
12436.6,64252.7,12685,4707.3,63634,4848,10046.4,15.36,0.641802
10719.7,63906.8,10993,3778.45,63089,3925,8154.25,16.64,0.642865
13923.4,65028.8,14032,7965.75,65715.4,7944,12017.8,28.8,0.64499
13336.4,65258.8,13393,7129.2,66131.5,7065,6583.2,-8.32,0.650303
15184.2,68116.5,14609,8548.8,68988.3,8121,7975.5,19.2,0.655616
21878.4,74434,19263,11306.8,72804,10178,19314.1,15.36,0.659866
12253.1,65622.3,12237,7327.45,66172.2,7257,14582.7,19.84,0.661991
14526.4,68175.4,13964,7485.4,69406.2,7068,10162.1,-17.92,0.665179
15260.9,69628.3,14364,8498.1,69158.3,8053,10402.6,-2.56,0.667304
28779,110013,17144,23095.8,113285,13361,18810.3,12.8,0.672617
11513.3,66140.7,11408,7057.7,68747.5,6728,16866.2,12.8,0.672617
12510.9,63201.8,12973,4549.35,63638.5,4685,9915.75,4.48,0.676867
9475.4,61930.8,10027,3181.75,62844.8,3318,7675.85,-21.12,0.680055
13765.3,63722.7,14157,5864.3,64570.4,5952,10712,-40.32,0.681118
15715.2,67174.1,15332,7118.15,69171.9,6744,13303.5,11.52,0.684306
23954,86736.8,18099,18761.6,73754.4,16671,14710.1,36.48,0.684306
