"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
11234.2,64312,11448,4061.85,63425.6,4197,7860.45,0.64,0.561953
12596.5,76885.9,10737,11028.5,74843.9,9657,24266.4,11.52,0.56302
13740.5,64952.3,13864,4723.55,64051.8,4833,9664.85,-16,0.565152
11317.4,69492.7,10673,8564.4,69559.6,8069,16831.1,25.6,0.569418
9329.67,63472.4,9633,5617.3,64348.1,5721,6638.45,-9.6,0.572617
25079.7,73497.5,22363,14790.7,71833.9,13494,12578.8,10.88,0.574749
12535.1,64644.5,12708,4319.9,63763.3,4440,10581.3,-10.24,0.576882
12865.5,78447.7,10748,11017.5,70726.1,10209,11852.8,31.36,0.588612
8038.16,62165.3,8474,3873.35,63667.9,3987,7616.05,0.64,0.589678
9756.83,64328.3,9940,3956.55,64565.9,4016,9408.75,25.6,0.598209
15171.8,64560.9,15401,5095.35,63971,5220,9810.45,3.2,0.598209
9346.19,64144.1,9549,5589.35,64855.5,5648,13719.5,9.6,0.602474
20586.3,80416.2,16777,13716.3,74388.6,12084,15631.8,26.24,0.611004
8562.67,70400.6,7971,5859.1,68580.5,5599,8015.8,-1.28,0.612071
8323.13,62353.1,8748,2912,63423.3,3009,11605.8,7.68,0.624867
14540,64176.4,14848,5949.45,63876.7,6104,7649.85,-5.12,0.631265
9869.52,64391.1,10045,5176.6,64842.1,5232,9059.7,-1.28,0.631265
9451.8,64037.3,9673,4992,65575.4,4989,13209.9,12.16,0.632331
25118.1,76093.8,21633,13879.4,73801.5,12325,11397.1,24.96,0.634464
20557.4,78837.1,17089,12823.8,73922.4,11369,12065.3,40.32,0.63553
26721.7,73692.7,23764,18648.5,71038.6,17204,12307.8,31.36,0.636596
9618.77,63732.2,9891,3433.3,64012.7,3515,11081.2,14.08,0.638729
13195.9,79478.8,10881,11324.3,71189.4,10425,15323.1,-41.6,0.639795
14395.4,70891,13308,9102.6,71494.2,8344,11673.3,14.08,0.640862
5938.94,62284.3,6249,4310.15,65813.1,4292,9891.05,-25.6,0.641928
16649.8,65120.6,16756,7548.45,72536,6820,9704.5,114.56,0.644061
8061.76,66971.2,7889,5777.2,67070.8,5645,6556.55,-5.12,0.64726
14863.3,73415.7,13268,9355.45,71425.8,8584,16955.9,-24.96,0.649392
17219.7,67954,16607,8195.85,67393.1,7970,7845.5,37.12,0.653657
11999.4,63108.4,12461,5029.7,64380.2,5120,7915.05,-6.4,0.656856
20137.3,77448.2,17040,11646,71651.8,10652,9548.5,21.76,0.658989
14865,72071.9,13517,11371.1,71765.8,10384,8700.25,41.6,0.660055
8426.97,62424.5,8847,3961.75,63855.7,4066,7003.1,-16.64,0.66752
17936.6,65552.8,17932,6962.15,67207.5,6789,8932.95,8.32,0.668586
12843.7,75742.4,11113,10874.5,70610.4,10093,9798.1,14.08,0.668586
10948,69869.6,10269,8882.9,70104.7,8304,6895.2,25.6,0.684581
16963.1,65964.1,16853,5265,65536,5265,15911.3,12.8,0.68778
17214.4,66378.3,16996,8381.75,68253.8,8048,10318.8,-14.72,0.689912
12464.3,77944.9,10480,9235.2,73486.9,8236,8814.65,5.12,0.693112
21843,77512.5,18468,15847.6,73057.9,14216,13626.6,-23.68,0.694178
17474,72219.1,15857,12675,71259.2,11657,10858.2,5.76,0.695244
11080.2,64096.7,11329,4607.85,64019.5,4717,7463.3,-9.6,0.702708
16849.8,68605.2,16096,6683.3,68138.9,6428,13239.2,-4.48,0.704841
13999.5,76227.4,12036,8582.6,73621.6,7640,9374.3,9.6,0.70804
12156.9,65909.8,12088,6642.35,66837.6,6513,6678.1,12.16,0.70804
