"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
11720.3,62028.8,12383,3988.07,61180.3,4272,6555.43,27.88,0.73037
20305.9,78432.8,16967,13342.3,70533.4,12397,13592.9,27.2,0.750792
13807.4,70287.3,12874,8478.11,67684.4,8209,10710.3,66.64,0.753194
9606.4,65078,9674,4487.2,65935.7,4460,13727.1,52.36,0.765207
20716.8,80175.8,16934,14606.1,72804,13148,11213.7,85,0.773616
12218.2,63982,12515,3708.33,61855.2,3929,7191.59,67.32,0.778421
9374.08,62572.8,9818,3464.09,61142.6,3713,8928.25,11.56,0.782025
8840.96,61835.8,9370,2676.7,61228.7,2865,7936.38,16.32,0.809654
10335.4,65519.3,10338,5879.51,63921.6,6028,8904.11,55.08,0.813258
7375.36,62448.5,7740,2293.3,61545.3,2442,11326.6,6.8,0.824069
13411.2,74465.5,11803,8982.92,68105.6,8644,11192.4,59.84,0.832478
20433.9,66937.8,20006,6655.54,66734.6,6536,12011.1,72.76,0.833679
6979.2,61993.6,7378,2850.65,61616.2,3032,7963.36,15.64,0.833679
9503.36,63688.7,9779,3906.42,62123.6,4121,6546.91,38.08,0.83488
11397.8,71500.3,10447,6612.23,68220.9,6352,7536.65,91.8,0.836082
20545.3,70884.7,18995,9643.93,68069.4,9285,10398.7,51,0.852899
17650.6,64960.2,17807,7416.66,63288.8,7680,6295.57,29.24,0.864912
17888,63453.7,18475,6123.75,61695,6505,8177.07,33.32,0.870918
14803.2,66416.3,14607,8139.44,64485.8,8272,12393.8,76.84,0.879327
20532.5,75600.7,17799,11687.3,71071.7,10777,7038.23,62.56,0.896145
16888.3,64577.4,17139,6266.46,62026.7,6621,6348.82,12.24,0.899749
12816,64198.5,13083,5111.29,62530.1,5357,7147.57,8.84,0.903353
11337,63835.3,11639,4092.44,61783.5,4341,9356.38,38.76,0.904554
13909.1,72064.8,12649,10881.5,69108.2,10319,7834.14,38.08,0.906956
32556.2,77279.2,27609,18731.9,71261.1,17227,7260.46,31.96,0.914164
10054.4,72353.7,9107,6907.59,72257.9,6265,8010.22,58.48,0.939391
12575.4,67210.8,12262,9314.49,67110.2,9096,11269.8,53.04,0.950202
