"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
14441.4,61361.1,15424,4252.3,59092.2,4716,6542.25,76.16,0.626143
14944.7,63249.3,15485,5472.35,60775.4,5901,7259.85,59.52,0.62734
14858,63613.5,15307,5067.4,60623.8,5478,10279.8,158.08,0.629734
14407.8,71139.1,13273,9604.4,68231.3,9225,11490.7,107.52,0.633326
9463.6,62520.8,9920,3656.9,60276.3,3976,9447.1,47.36,0.633326
14797.2,66805.5,14516,10792.6,66177.4,10688,9072.05,98.56,0.633326
12298.5,63444.4,12704,4769.05,60806.3,5140,11456.9,99.2,0.633326
19746.7,78336.6,16520,11284.6,71103.8,10401,11274.9,139.52,0.634523
13230.7,63602.3,13633,7757.75,63607.1,7993,8955.05,99.2,0.636918
15689.3,69751.9,14741,10775,80308.6,8793,16955.2,220.8,0.636918
9786.92,62685.3,10232,3266.9,59389.6,3605,11404.2,98.56,0.64889
11851.3,67141.1,11568,10413,67513.5,10108,12711.4,116.48,0.650087
14034.3,69425.9,13248,6772.35,67864.3,6540,12399.4,117.76,0.65727
19548.5,70237.3,18240,11553.8,66164.5,11444,14556.7,159.36,0.658468
15583.7,63922.6,15977,6755.45,61141.4,7241,7436.65,123.52,0.659665
17852.8,64032.5,18272,6131.45,61934.4,6488,7000.5,83.84,0.669243
15026.7,62881.7,15661,5829.85,60945.1,6269,10518.3,62.08,0.669243
13496.8,71120.8,12437,8004.75,67455.2,7777,19657.3,172.16,0.672834
21429.4,73023.9,19232,11996.4,69624.2,11292,28281.5,234.88,0.672834
13349.3,64494.1,13565,5704.4,61487.4,6080,9371.7,93.44,0.674031
9549.15,62631.4,9992,3204.5,59849,3509,6518.2,24.32,0.674031
15916.4,64119.7,16268,7021.3,61541.8,7477,9313.2,76.8,0.683609
15941.8,64439.8,16213,4800.9,61058,5153,7601.75,128.64,0.690792
14132.9,69535.4,13320,8766.55,67686.7,8488,6670.3,108.16,0.690792
15377.2,65447.3,15398,5526.3,64328.9,5630,13465.4,163.2,0.690792
14297.5,63633.2,14725,6383,61982,6749,12641.2,60.16,0.69199
12131,63217,12576,4065.1,60110.6,4432,12710.1,87.04,0.695581
10371.6,62704.2,10840,2852.2,59586.2,3137,10295.3,67.2,0.696778
14065,64382.5,14317,5391.75,62640.3,5641,7596.55,57.6,0.697976
12951.7,63714.3,13322,4711.85,60798.5,5079,13187.8,90.88,0.702765
9148.54,62143.3,9648,3777.15,60140.7,4116,12639.2,106.88,0.705159
9245.3,68564,8837,6013.8,65544.7,6013,6904.95,59.52,0.709948
16844.5,71460.5,15448,9893.65,68417.2,9477,16883.1,253.44,0.711145
8355.58,63452.1,8630,3949.4,61130.8,4234,6706.7,34.56,0.713539
6043.37,67806.6,5841,4630.6,66419.6,4569,6534.45,67.84,0.714737
14376.5,64955.6,14505,4915.3,61710.6,5220,11698.7,82.56,0.718328
13316.3,62424.7,13980,3235.05,59671.3,3553,9829.3,94.08,0.719525
15427.9,63082.3,16028,5851.3,61247.5,6261,7040.15,80,0.719525
15200.2,63352.7,15724,5634.85,61170.4,6037,13876.2,99.84,0.723117
17298.2,65555.7,17293,8249.8,66971.2,8073,7933.9,99.84,0.726709
14895.7,64576.7,15117,6126.25,63366.5,6336,14777.7,134.4,0.727906
