"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
15759.4,64333.2,16054,5719.05,61848.8,6060,7907.27,188.36,0.61046
8012.8,62248.3,8436,2205.97,61414.8,2354,7524.58,152.32,0.61046
19767.7,65485.2,19783,9132.02,65875.2,9085,11041.9,249.56,0.616319
11795.8,71163.8,10863,6858.6,67047.3,6704,7869.64,227.8,0.619834
28197.8,66060.2,27974,13908.9,64102.2,14220,10686.9,280.16,0.622177
17423.4,69676.4,16388,10738.8,66733.8,10546,8287.83,174.76,0.623349
8824.96,63242.5,9145,3008.27,61628.6,3199,6877.06,143.48,0.626864
16073,72360.9,14557,12520.1,67929.5,12079,14055.2,258.4,0.626864
9258.88,63658.2,9532,3726.79,62147.3,3930,7658.06,133.28,0.629207
13142.4,62385.9,13806,3405.87,60902.3,3665,8386.52,163.2,0.635066
8419.2,62907.4,8771,2601.44,62108.6,2745,11656.1,201.28,0.640925
11990.4,66723.5,11777,9000.67,67007.6,8803,7598.42,207.4,0.642096
6025.6,62941.3,6274,2505.59,61179.7,2684,7021.19,117.64,0.642096
11056,64354.4,11259,2945.08,62240.8,3101,10059.3,191.76,0.645611
7715.84,62443.2,8098,2354.36,61228.3,2520,8666.26,117.64,0.646783
15367,70832.4,14218,6564.66,67987,6328,7824.2,175.44,0.662015
11523.8,68148.9,11082,7248.39,66792.8,7112,9448.68,239.36,0.664359
15471.4,64132.3,15810,5329.26,62456.8,5592,8772.05,225.08,0.666702
9458.56,66211.9,9362,6384.32,66328.9,6308,10571.2,391,0.670217
7091.2,62522.4,7433,2169.05,61831.6,2299,6894.1,103.36,0.671389
7118.72,63224.3,7379,2389.86,62126.9,2521,8833.11,165.24,0.672561
10887,63129.8,11302,3394.51,61726.6,3604,10513.7,159.8,0.672561
6455.68,61395.9,6891,2243.6,61573.1,2388,6958,158.44,0.676076
12773.8,66413.4,12605,5581.31,66312,5516,7279.63,223.72,0.679591
13892.5,71921.8,12659,7765.98,68767.9,7401,10826.1,206.04,0.680763
12600.3,70585.1,11699,7572.15,70479.8,7041,6681.1,157.76,0.681934
11756.2,72718.4,10595,5897.97,67657.9,5713,7974.72,196.52,0.684278
17971.2,67385.3,17478,10517.9,66844.8,10312,12899.3,354.28,0.684278
12645.1,69070.7,11998,7036.81,67698.8,6812,9988.99,176.8,0.687793
10131.2,66629,9965,6390.71,72123.6,5807,9973.37,238,0.691308
23729.3,73154.7,21258,17675.4,71575.5,16184,9125.63,193.12,0.701853
10185.6,62743.1,10639,4284.14,61883.5,4537,6585.96,170,0.703025
8530.56,62569.5,8935,3237.6,61805.8,3433,6605.84,150.96,0.705369
12567.7,62930.6,13088,4532.64,62484.5,4754,8704.6,150.28,0.714742
20828.2,68171.3,20023,11739.8,66757.7,11525,8672.65,166.6,0.715914
13681.3,63450.3,14131,3936.95,62306.7,4141,6444.67,123.08,0.725288
13473.9,64856.9,13615,5949.8,65511.8,5952,13628.4,367.2,0.725288
7057.28,62712.7,7375,2741.31,62035.4,2896,7109.94,141.44,0.73349
12067.2,63766.8,12402,4061.91,61506.8,4328,6765.59,169.32,0.735833
18898.6,70911.3,17466,11898.9,68476.1,11388,7441.51,254.32,0.735833
35653.8,99790.9,23415,22850.6,87755,17065,19662,591.6,0.745207
17994.2,65319.1,18054,5888.74,62406.9,6184,7987.5,162.52,0.746378
11468.8,63379.7,11859,3649.4,61752.4,3873,8909.08,146.88,0.74755
11400.3,62370.1,11979,3539.35,61363.7,3780,8355.99,146.88,0.749893
9532.16,61179.1,10211,3787.85,61797.5,4017,8616.56,172.04,0.75458
18151.7,70198.8,16946,14912.8,67383.3,14504,9969.11,231.2,0.75458
10569.6,69172.1,10014,5666.51,67020.5,5541,13976.3,365.84,0.755752
9880.32,62975.7,10282,3863.82,62292.6,4065,9296.74,193.12,0.756924
10240.6,63451.9,10577,2529.02,61867.1,2679,6942.38,154.36,0.758095
7933.44,62438.6,8327,2934.43,62095.8,3097,6557.56,165.92,0.760439
18639.4,71406.4,17107,12214.8,66926.8,11961,8997.12,165.24,0.761611
8791.68,63273.8,9106,2765.45,60736.1,2984,8292.09,123.08,0.763954
11021.4,74051.8,9754,7151.83,69201.6,6773,18927.9,435.88,0.763954
10158.7,62962.2,10574,2858.46,60429.7,3100,9526.07,179.52,0.765126
8795.52,61814.8,9325,3248.96,60301.3,3531,8720.93,165.92,0.765126
12149.8,69371.5,11478,9381.94,69490.8,8848,10133.8,181.56,0.767469
10062.1,62422.2,10564,4128.65,62373.3,4338,7712.02,186.32,0.770984
32282.2,80765.4,26195,19863.7,72173.1,18037,10724.5,252.28,0.774499
