"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
10741.5,63516.9,11083,7278.7,67700.4,7046,14911,0.64,0.635218
12484.4,73942.9,11065,8727.55,71891.5,7956,9615.45,36.48,0.640039
13063.8,73844,11594,10031.4,73710.2,8919,13307.4,-7.04,0.640039
7558.49,72093.3,6871,7202,70583.3,6687,6782.75,15.36,0.640039
16733,65649.7,16704,5877.3,65774.4,5856,14264.2,4.48,0.64245
14551.8,71763.4,13289,8252.4,70484.7,7673,11640.8,14.08,0.64245
8850,66927.5,8666,6304.35,70710.6,5843,11066.9,-23.04,0.643656
9284.83,63457.2,9589,4550.65,63765.5,4677,6912.75,-21.76,0.644861
10086,68875.6,9597,8411.65,69211,7965,11674,6.4,0.647272
12944.6,65011.7,13049,5486.65,63083,5700,9885.2,39.68,0.649682
11324.5,70891.2,10469,8283.6,70275,7725,11505,20.48,0.652093
10838.3,64707.9,10977,5066.75,63308.8,5245,14760.2,-0.64,0.653298
13482.1,73771.6,11977,9495.85,70557.8,8820,15648.1,-1.28,0.654504
12832.5,64153.7,13109,4013.75,63338.6,4153,10861.5,8.32,0.654504
18196.2,67088.9,17775,7999.55,65385.2,8018,7064.85,-7.68,0.656914
11751.6,64351.1,11968,4663.75,63995.7,4776,6604.65,12.16,0.659325
10755.1,63402.6,11117,4349.8,63278.2,4505,7127.25,5.12,0.66053
9630.57,72040.8,8761,7279.35,70228.1,6793,7130.5,12.16,0.66053
12904.5,68779.1,12296,9609.6,68842.9,9148,9200.1,28.8,0.661736
10763.4,67231.1,10492,6521.45,69505.6,6149,16032.2,1.92,0.664146
13784.2,64618,13980,5744.05,67547.5,5573,14446.2,10.24,0.665352
10641.2,71278,9784,6258.85,70953.1,5781,7198.75,13.44,0.665352
16093.4,80315.2,13132,13370.5,74682.4,11733,24129.3,-2.56,0.666557
21998.1,68608.5,21013,11869.6,65561.7,11865,13269.8,12.8,0.668968
6567.29,62034.3,6938,3200.6,63198.1,3319,10257.6,22.4,0.671378
7830.48,61702.3,8317,3116.75,63199.1,3232,13360.7,23.68,0.671378
14970.1,67530.2,14528,6927.05,67797.4,6696,10464.3,12.16,0.672584
8490.1,63742.4,8729,3190.2,63800.1,3277,10684.7,1.28,0.6762
17565.5,65340.6,17618,7739.55,64221.2,7898,8800.35,0.64,0.6762
12433.7,74347.8,10960,7907.25,72497.1,7148,18617.9,-6.4,0.677405
10205.8,63742.4,10493,4736.55,64481.6,4814,6826.95,-18.56,0.681021
10371,67696.7,10040,7478.9,70210.2,6981,9493.25,-11.52,0.684637
11788.8,65247,11841,6930.3,67617.1,6717,7129.2,-2.56,0.685843
8855.31,64261.1,9031,4379.7,65412,4388,7051.2,13.44,0.687048
11102,63180.2,11516,3602.95,64076.8,3685,7168.2,18.56,0.689459
26036.7,83722.1,20381,19351.1,75357.8,16829,21292,-2.56,0.691869
16308.8,72022.4,14840,9188.4,71952.6,8369,21153.6,26.24,0.691869
11817.1,71568.8,10821,8093.8,71477.6,7421,6535.75,-0.64,0.69428
15552.4,70176.4,14524,9484.15,71475.8,8696,9881.95,-15.36,0.696691
9803.44,64844.4,9908,3619.2,64734.7,3664,7993.7,-3.84,0.701512
15625,70002.6,14628,11113,69761,10440,7608.25,10.24,0.706334
8661.2,62623.6,9064,4078.75,63507.9,4209,8518.25,33.92,0.707539
16149.5,76103.6,13907,10935.6,72486.6,9887,11360.7,-8.32,0.711155
10566.9,70946.9,9761,5315.05,71894.1,4845,12244.7,-5.76,0.711155
18368.5,71907.1,16741,10578.8,71084.7,9753,17783.3,21.76,0.71236
11974.6,63451.6,12368,4040.4,63045.6,4200,12750.4,-1.28,0.71236
12963.5,64591.7,13153,5985.85,65677,5973,9083.75,-16,0.715976
16117.6,65526.3,16120,6489.6,65461.4,6497,7858.5,-16,0.719592
14718.7,65330.6,14765,6088.55,65628.2,6080,17615,-24.32,0.722003
8976.26,62555.1,9404,2991.95,63994.9,3064,8900.45,1.28,0.724414
28328.8,133671,13889,18539.9,125145,9709,14132.3,-16.64,0.725619
16171.9,63596.9,16665,7348.25,65600.7,7341,11777.3,-14.72,0.726824
11708.5,76702.5,10004,9469.85,72842.3,8520,8619,19.84,0.726824
13704.5,68555,13101,9408.75,68088.8,9056,12362.3,7.68,0.73044
22953.9,73184.6,20555,12944.8,71325.6,11894,6858.15,54.4,0.73044
10924.4,63781.2,11225,5230.55,64677.2,5300,6680.05,-20.48,0.731646
18061.1,86102.5,13747,13579.1,74265.5,11983,24602.5,40.32,0.736467
10560.4,63215.8,10948,3679,64605.3,3732,9200.75,-24.96,0.738878
19388,76630.5,16581,15002,72930.1,13481,18110.3,-12.8,0.740083
10648.3,67411.9,10352,9281.35,69659,8732,13676,-26.88,0.74611
10014.1,64671.1,10148,5132.4,64634.3,5204,11039.6,-8.96,0.74611
8946.17,81793.5,7168,6661.85,72619.9,6012,7709,1.28,0.74611
8147.31,70255.5,7600,7399.6,69515.5,6976,8074.95,5.12,0.747315
8016.33,61981.9,8476,3030.95,63502.7,3128,6572.15,13.44,0.747315
9968.05,64171.5,10180,4839.9,64944.2,4884,13527.8,10.88,0.748521
11470.2,62201.9,12085,4184.7,63293,4333,11215.1,19.2,0.749726
22640.1,79908.4,18568,14337.7,71591.3,13125,17789.2,-8.32,0.749726
18892.4,77684.2,15938,13083.2,74235.5,11550,21941.4,3.84,0.750931
7066.43,62446.8,7416,3810.3,63881.3,3909,6591,-22.4,0.750931
14531.7,65140.2,14620,6332.3,65086.8,6376,11750,10.88,0.752137
13129.9,62685.1,13727,3901.95,63643.2,4018,9423.05,-23.04,0.752137
13774.7,65090.5,13869,5029.05,64573.6,5104,12936.3,-17.28,0.753342
11565.8,68132.5,11125,7330.7,70063.4,6857,12113.4,-10.24,0.755753
12033.6,65523.1,12036,6189.95,66415.3,6108,9306.05,8.96,0.756958
8942.63,72568.6,8076,8595.6,72137.4,7809,11737,-11.52,0.758164
20765.6,71580.9,19012,14245.4,73418.3,12716,10504,14.72,0.758164
15292.8,66350.8,15105,6113.25,65282.4,6137,12233.6,-42.24,0.765396
14081.5,71086.7,12982,9420.45,71638.3,8618,21474,14.72,0.766601
17894.7,75383.9,15557,12298.6,72397.8,11133,10133.5,11.52,0.769012
12454.3,72173.1,11309,8855.6,73194.7,7929,8474.05,24.96,0.776244
7416.3,63742.2,7625,2897.05,64055.7,2964,11789.7,-16.64,0.777449
10839.5,64999.2,10929,3872.05,63999.7,3965,11801.4,-23.04,0.778654
10486.1,65182.1,10543,4997.2,66214.4,4946,6708.65,-8.96,0.77986
10925.6,65288.7,10967,6538.35,67342,6363,14495.6,15.36,0.77986
12129.2,72382.1,10982,10069.1,71001.9,9294,10216,12.16,0.781065
14459.7,68033,13929,8408.4,66972.9,8228,12606.8,10.88,0.781065
8237.58,63542.6,8496,4278.95,64082.6,4376,8446.1,3.84,0.783476
19314.8,72560.4,17445,8687.9,73934.6,7701,19450.6,51.2,0.784681
9996.96,62990.2,10401,4195.75,63460.1,4333,9360,-23.68,0.784681
14148.2,64439.3,14389,5043.35,64948.1,5089,12582,-1.28,0.785886
6577.91,62850.3,6859,3688.75,63650.8,3798,8212.1,18.56,0.785886
9875.42,64693.7,10004,4127.5,64160.3,4216,7548.45,19.84,0.787092
8679.49,69956.8,8131,6625.45,68888.7,6303,15950.3,12.16,0.788297
15597.8,75809.8,13484,10847.2,70489.1,10085,15976.3,3.2,0.791913
10332.7,63327.6,10693,3428.1,63952.2,3513,12042.5,-10.88,0.793119
26078.6,80058.4,21348,15987.4,73806,14196,18300.1,33.92,0.794324
9551.51,63634,9837,3209.05,64432.7,3264,11274.2,18.56,0.800351
13090.3,64595.1,13281,4464.2,64201.4,4557,6888.7,6.4,0.800351
18399.7,65318.5,18461,7664.8,64890.9,7741,8487.7,32.64,0.801556
14419.6,64921.9,14556,5418.4,64799.3,5480,10115.9,-4.48,0.805172
7947.3,63093.2,8255,3706.3,64565.7,3762,7107.1,-35.84,0.805172
15124.1,66984.6,14797,9200.1,65650.9,9184,11091.6,-16.64,0.806377
7737.85,63285.6,8013,3871.4,64199.4,3952,6600.1,11.52,0.807583
26449.1,78425.9,22102,21400.6,80520.7,17418,25575.5,21.12,0.812404
5512.96,63788.4,5664,2848.95,63679.7,2932,6749.6,16,0.819636
14908.1,71377.7,13688,11417.9,70083.7,10677,8963.5,46.72,0.819636
10163.3,64069.3,10396,5688.15,64128.4,5813,8015.15,-27.52,0.823252
10334.4,66523.7,10181,7347.6,68584.6,7021,7441.85,4.48,0.823252
15380.1,65913.6,15292,6815.9,64727.8,6901,15035.1,-6.4,0.824458
23388.8,66003.8,23223,11967.8,70260.8,11163,16994.9,34.56,0.825663
10484.9,62729.4,10954,3358.55,63559.3,3463,8484.45,8.96,0.826868
10883.1,67002.1,10645,7332.65,68018.8,7065,10206.9,20.48,0.828074
10384,63122.7,10781,4628.65,63407.9,4784,7237.1,-4.48,0.829279
13939.3,64143.3,14242,5689.45,63868.4,5838,7521.8,-7.04,0.829279
11177.5,65224.1,11231,5863.65,64715.4,5938,13303.5,-6.4,0.830484
14983,71071.9,13816,7784.4,71601.2,7125,11558.3,9.6,0.832895
12606.5,67592.4,12223,9551.75,69724.2,8978,15952.3,20.48,0.8341
18634.6,70677.4,17279,9522.5,68055.2,9170,8370.05,-21.76,0.836511
