"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
7798.62,61577.2,8300,2639,62459.2,2769,8786.7,7460.48,0.636364
16366.6,64856.8,16538,8812.05,65573.6,8807,10737.3,10771.2,0.642267
11199.4,60839.1,12064,3817.45,60547.1,4132,12987,10151,0.643447
11956.9,80934.7,9682,9685,71013.2,8938,6767.15,7735.68,0.644628
16969.6,69075.7,16100,13096.8,64072.5,13396,7619.3,9000.32,0.644628
12481.4,63106.3,12962,3426.8,61663.6,3642,8491.6,7477.12,0.646989
11188.2,62706.6,11693,4445.35,63762.4,4569,11165.7,10465.3,0.649351
13748.2,63268.1,14241,5833.1,62412.7,6125,11079.9,11266.6,0.651712
10666,62883.1,11116,5291,61090.7,5676,8763.95,8919.04,0.655254
21132.6,76685.9,18060,14043.9,70467.9,13061,13768.9,12865.9,0.655254
8819.91,64909.8,8905,4851.6,65842.7,4829,14345.5,12742.4,0.655254
21163.9,74250.4,18680,12417.6,69436.8,11720,13010.4,12163.2,0.662338
17913.6,64036.7,18333,6361.55,62105,6713,10314.8,9229.44,0.66588
23123.9,72749.6,20831,13263.9,69730.7,12466,9462.05,10504.3,0.66588
13356.4,72001.8,12157,7152.6,68934.2,6800,14084.2,15101.4,0.668241
15165.9,69826.9,14234,8816.6,69960.6,8259,23479.9,19150.7,0.670602
12752.3,67202.6,12436,8560.5,66064.6,8492,10947.9,11091.8,0.672963
14358.8,63441,14833,4969.25,62857.5,5181,9074,7964.8,0.672963
12750.5,72839.6,11472,6163.95,68190.5,5924,20835.8,18702.1,0.674144
17021.5,78337.1,14240,11809.2,71660,10800,8767.2,11285.1,0.674144
14317.5,73518.3,12763,8927.1,68942.5,8486,11559.6,14247,0.676505
19962.1,68105.2,19209,8115.25,67940.9,7828,13837.2,13502.7,0.677686
10833,68369.7,10384,6080.75,67088.9,5940,14043.2,14688,0.68477
8395.7,61237.7,8985,2776.8,61730.1,2948,7396.35,5970.56,0.68595
12225.4,62335.9,12853,3461.25,61158.4,3709,9930.7,8653.44,0.693034
20474.8,76940,17440,8959.6,70068.8,8380,20740.2,16715.5,0.696576
15409.6,66487.9,15189,7998.9,66348,7901,12479.3,11994.2,0.697757
9875.42,62724.9,10318,2863.25,61908.9,3031,8190.65,6595.84,0.701299
12657.3,62177.3,13341,4447.3,61333.8,4752,7677.8,7167.36,0.706021
8089.49,62268.4,8514,2855.45,62253.8,3006,6711.25,6373.76,0.707202
15094,63227.8,15645,4069.65,61967.6,4304,6933.55,7690.24,0.708383
14161.2,64057.6,14488,5298.8,64969.5,5345,12743.2,12245.8,0.708383
17200.3,63844.4,17656,6490.9,61721.9,6892,15856.7,12380.8,0.708383
9756.83,62340.2,10257,2944.5,61357.9,3145,8997.3,8282.24,0.709563
17154.2,70728,15895,6509.75,67047.5,6363,15896.4,13516.2,0.709563
19331.3,72381.8,17503,7987.2,69765.3,7503,21147.1,18154.9,0.710744
6834.56,62592.2,7156,2811.25,63268.6,2912,10394.1,7997.44,0.720189
9690.75,69001.8,9204,6902.35,67314.3,6720,9734.4,8154.24,0.72255
15348.3,71837.1,14002,7969,68304.5,7646,14131.6,14682.9,0.723731
18078.2,64456.4,18381,7168.85,62401.1,7529,9496.5,10587.5,0.729634
8903.1,62303.6,9365,2793.7,61916.8,2957,7770.1,6128.64,0.730815
19214.5,70963.3,17745,7891.65,70644.3,7321,13158.6,15498.9,0.731995
6949.02,61334.8,7425,3116.1,61715.5,3309,9257.95,6711.68,0.733176
12879.7,62432.2,13520,3323.45,62017.5,3512,10756.8,9123.84,0.735537
12060.8,65562,12056,5788.9,66839.6,5676,16492.4,13141.8,0.736718
7730.77,62012.7,8170,2816.45,61546.8,2999,7304.05,5692.8,0.746163
11790,64233.7,12029,6336.85,62609.9,6633,8394.75,9244.8,0.746163
11019.4,62229.2,11605,3954.6,61516.4,4213,8011.9,6634.24,0.746163
10117.3,66785.7,9928,5164.9,66934.3,5057,18100.5,13782.4,0.747344
20081.2,70633.5,18632,8895.25,67967.7,8577,8163.35,8798.08,0.749705
11362.2,69572.5,10703,5562.7,69865.3,5218,8017.75,8575.36,0.752066
11228.3,65143.2,11296,7826.65,64698.2,7928,7922.2,9516.8,0.752066
16271,64326.3,16577,6262.1,61871.4,6633,8300.5,9212.8,0.756789
9651.81,61844.1,10228,4131.4,63617.4,4256,9152,9934.08,0.75915
13656.1,61918.4,14454,4707.95,61683.4,5002,7815.6,7383.68,0.760331
11992.9,67984.5,11561,8483.15,66660.9,8340,15914.6,14065.9,0.760331
9644.73,63736.7,9917,6726.2,66257.1,6653,7897.5,6990.72,0.761511
21253.6,64830.1,21485,11241.8,63953.1,11520,12012,13486.7,0.765053
17209.7,63612.8,17730,6576.7,62519.7,6894,7039.5,9410.56,0.766234
9289.55,61663.1,9873,3355.3,61819.8,3557,7645.3,6445.44,0.768595
13619.6,63195.4,14124,4841.85,62500.6,5077,10565.8,8319.36,0.768595
14226.1,71888.4,12969,8060,67538.7,7821,21323.9,16571.5,0.770956
14542.9,63871.1,14922,4583.8,62131.1,4835,13912.6,9665.28,0.772137
15376.6,62680.8,16077,5037.5,61046.2,5408,8808.15,7084.8,0.773318
14756.5,75019.9,12891,9746.75,70989.4,8998,7017.4,6974.72,0.774498
14242.6,65050,14349,5021.9,65339.5,5037,12710.1,11284.5,0.774498
7994.5,60752.3,8624,3004.95,61083.3,3224,7703.15,6221.44,0.77686
19795.7,66379.9,19544,10847.2,64831.9,10965,6968.65,6528,0.77804
20728.5,64135.8,21181,8990.8,62971.1,9357,9182.55,10445.4,0.782763
14001.3,63439.5,14464,5748.6,62004.6,6076,6795.1,7831.68,0.785124
15468,68254.3,14852,9483.5,66771.7,9308,6711.25,7715.2,0.785124
20169.1,71728.1,18428,11377.6,68226,10929,7566.65,8045.44,0.788666
11803.5,61199.1,12640,4347.2,61719.7,4616,8996.65,7141.12,0.791027
10738,62188.5,11316,4840.55,61910.7,5124,11602.5,8904.32,0.794569
16028.5,67492,15564,9657.7,67040.2,9441,6836.05,8748.8,0.79575
10326.8,62043.9,10908,3546.4,61162.3,3800,10079.5,9725.44,0.79693
13452.6,62767.3,14046,4950.4,61596.6,5267,6734.65,7252.48,0.799292
17190.2,68572.6,16429,7092.15,68351.6,6800,11764.3,12525.4,0.808737
9532.04,62164.6,10049,2806.05,62274.7,2953,9919,7210.88,0.809917
18574.4,64064.6,19001,6687.2,62278.3,7037,10924.5,9636.48,0.813459
21978.1,70302.4,20488,13565.5,67101.6,13249,12708.8,12821.8,0.81464
12031.3,66549.8,11848,6336.85,67582.1,6145,10504.6,11772.2,0.81464
10397,63596.8,10714,5634.2,65526.7,5635,7686.9,7537.28,0.818182
15870.4,62928.6,16528,5127.2,62041.4,5416,11942.4,8846.08,0.824085
11114.4,68684.1,10605,7722,67359.1,7513,14295.4,13882.2,0.824085
13431.9,71788.9,12262,6680.05,67621.8,6474,14506,15120,0.824085
16049.8,78372.5,13421,11262.5,74188.6,9949,21813.3,20284.2,0.825266
14910.5,74039.5,13198,11997,69621.8,11293,11125.4,12940.8,0.827627
22093.1,73691.8,19648,15208,69697.5,14300,10225.1,12673.9,0.837072
17878.8,63390.1,18484,6391.45,62294.8,6724,10100.3,10159.4,0.840614
18884.1,74098.3,16702,13271,72147,12055,12829.7,13298.6,0.846517
19822.2,72944.6,17809,11078.6,68774,10557,8432.45,10559.4,0.848878
21939.1,75136.1,19136,17141.8,71609.2,15688,14598.3,20075.5,0.850059
15543,76433.1,13327,7922.2,70522.9,7362,7373.6,6887.04,0.85124
19190.3,63240.2,19887,6778.85,61412.6,7234,11910.6,10800,0.853601
10737.4,69893.4,10068,6376.5,66670.4,6268,8073.65,6860.8,0.853601
7898.33,60704.2,8527,2791.1,60769.9,3010,6889.35,4805.76,0.853601
17633.3,62883.9,18377,8363.55,62534.4,8765,10793.2,10092.2,0.854782
9757.42,62301.5,10264,3367,61090.7,3612,9545.9,7930.88,0.858323
13370,67656.2,12951,7405.45,67415.4,7199,8897.85,8174.72,0.858323
14083.9,74447.6,12398,8755.5,70258.4,8167,12783.5,15522.6,0.866588
13145.2,63662.7,13532,5606.9,63430.7,5793,11464.7,11174.4,0.867769
11613,61500.4,12375,4441.45,60907.1,4779,9559.55,9018.88,0.872491
16317,65272.1,16383,6101.55,65231.8,6130,14531.4,11571.8,0.874852
14342.3,63423.6,14820,6115.85,61587,6508,12253.1,9582.72,0.876033
15528.2,66111.7,15393,9169.55,66674.3,9013,7391.15,7509.12,0.877214
15741.2,68958.2,14960,7284.55,67391.3,7084,6904.95,6725.12,0.877214
15099.9,74104,13354,8198.45,68506.1,7843,10693.8,11169.9,0.878394
13375.9,63924.9,13713,4923.75,62717.8,5145,6654.05,6463.36,0.881936
18621.6,65327.5,18681,6312.15,63485.7,6516,7516.6,8782.72,0.885478
13350.5,62158.3,14076,4512.3,61749.4,4789,8425.95,7456,0.891381
11115,62084.1,11733,3927.95,61925,4157,9879.35,8866.56,0.894923
7718.97,61511.5,8224,3042,61607.1,3236,6504.55,4874.24,0.894923
16122.3,63253.9,16704,4918.55,62566.4,5152,10247.2,9829.12,0.896104
10907.9,62520.7,11434,4407,62204.9,4643,6890.65,6186.24,0.896104
18311.8,69237,17333,11690.2,68034.1,11261,8619,8922.88,0.897285
8007.48,62436.4,8405,2769,62210.9,2917,8652.15,6853.12,0.897285
16094,63093.7,16717,5824,62776.6,6080,7329.4,7498.88,0.899646
13322.2,63948.1,13653,5257.85,62548.3,5509,12093.2,9325.44,0.900826
15613.2,78558.5,13025,8947.25,72026.4,8141,14350,16467.2,0.903188
16714.1,63651.3,17209,5004.35,62256.1,5268,10478,10993.3,0.903188
20023.4,78540.5,16708,10602.8,70216.8,9896,20876.7,16844.8,0.90673
23328.6,71425.5,21405,12457.2,69345,11773,7551.7,7766.4,0.90791
17672.3,63426.6,18260,6953.05,64433.7,7072,8190,8291.84,0.910272
9833.53,62344,10337,3889.6,64289.7,3965,8869.9,7345.28,0.914994
10637.1,61784.4,11283,3231.15,61646.8,3435,8682.7,6782.72,0.919717
10818.2,62339.2,11373,3667.3,62588.6,3840,12946.7,10673.9,0.920897
15624.4,73570.9,13918,7454.85,70326.9,6947,6726.2,7565.44,0.922078
14058.5,72403.9,12725,10492.3,68182.8,10085,7835.75,8321.92,0.923259
10480.8,60995.2,11261,3473.6,61592.5,3696,10580,7614.08,0.92562
9457.7,60730.9,10206,3238.3,61819.2,3433,10528.7,8023.04,0.927981
10410.5,67125.7,10164,5237.7,67147.5,5112,6650.15,6569.6,0.927981
10315,68504.4,9868,6149.65,66549.4,6056,14763.4,13079,0.927981
15268,76347.1,13106,8481.2,70950.2,7834,17925,15865.6,0.930342
16920,68045.6,16296,8521.5,66318.1,8421,15037.7,12628.5,0.931523
16482.2,68206.1,15837,8774.35,70948.3,8105,11950.9,14631.7,0.932704
14129.3,71185.4,13008,11887.2,66630.1,11692,11095.5,11507.8,0.932704
17331.8,63470,17896,6024.85,62783.4,6289,10935.6,9489.92,0.935065
14606,71685.9,13353,9840.35,70189.1,9188,7521.15,7551.36,0.936246
15852.1,65236.1,15925,7776.6,66664.1,7645,17772.3,13657.6,0.937426
12643.7,65286.6,12692,6979.7,65570.8,6976,9529.65,7603.2,0.940968
16226.2,67594.6,15732,6617,67295.4,6444,12060.1,12275.2,0.940968
11522.1,67844.8,11130,5865.6,66841.9,5751,8691.8,8461.44,0.942149
15351.8,64033.6,15712,5372.25,62424.8,5640,9142.25,9196.8,0.943329
13829,63734,14220,4758.65,61730.6,5052,11245.6,12286.7,0.94451
11152.8,63047.3,11593,4504.5,62279.9,4740,8632.65,8290.56,0.945691
16344.2,65496.6,16354,7675.2,65240.2,7710,16570.4,14277.1,0.948052
9375.1,65578.7,9369,5334.55,66363.9,5268,11120.8,11445.8,0.950413
20822.9,80141.4,17028,11445.2,71626.5,10472,25929.8,18590.7,0.951594
14298.6,63798.8,14688,4888.65,61659.5,5196,6848.4,9103.36,0.957497
13928.7,71944.6,12688,7134.4,69206.6,6756,13098.1,14579.8,0.961039
10973.4,63017.3,11412,4732.65,62633.1,4952,7800.65,7069.44,0.961039
18661.7,68408.8,17878,8838.7,68615.6,8442,10375.9,10385.9,0.9634
13878,62547.8,14541,4310.8,61737.9,4576,9495.85,9323.52,0.9634
10556.3,65755.8,10521,5987.8,65885.9,5956,18798,14554.2,0.965762
12126.3,65607.8,12113,5397.6,67084.6,5273,7982.65,9517.44,0.966942
7666.46,60760.6,8269,2888.6,61343.9,3086,9101.95,6310.4,0.969303
12339.3,61336.9,13184,4668.3,61931.5,4940,7830.55,7238.4,0.970484
17497,64294.1,17835,7244.9,62688.4,7574,10546.9,10292.5,0.971665
5337.14,59465.3,5882,2349.1,61604.9,2499,7200.7,6251.52,0.974026
12699.7,62819.1,13249,4975.1,62353.8,5229,7965.1,7200.64,0.974026
13430.8,73490.7,11977,9581,69266.5,9065,6767.8,9450.88,0.974026
10857.2,62289.8,11423,4262.7,63232.3,4418,8025.55,6588.16,0.974026
16925.9,68608.2,16168,7222.15,67336.9,7029,15563.6,13827.2,0.975207
13532.2,70648.4,12553,7954.05,69876.2,7460,18308.5,15094.4,0.975207
10707.3,62669.9,11197,3206.45,62840.3,3344,11122.8,8801.28,0.977568
11610,62721.5,12131,3277.3,62436.4,3440,11070.1,9379.84,0.979929
15714.1,75634.3,13616,10092.5,69653,9496,10336.9,10471,0.979929
10405.2,61318,11121,3362.45,61536.3,3581,11567.4,9983.36,0.98111
13252.6,65062.6,13349,10113.3,66008.2,10041,8162.7,10193.3,0.98229
13296.8,62199.9,14010,5573.1,62295.5,5863,7982.65,6685.44,0.98229
8687.75,62232,9149,2993.25,62058.1,3161,8947.25,6199.04,0.984652
15105.2,62840.9,15753,6505.2,61848.9,6893,11987.3,10124.8,0.988194
11848.4,62199.2,12484,3465.8,62194.6,3652,8663.2,8303.36,0.988194
14921.1,63011.1,15519,5810.35,61956.9,6146,8971.3,7829.12,0.989374
13674.4,62577.2,14321,4258.8,61954.4,4505,7300.8,7100.16,0.990555
13742.3,74851.6,12032,6802.9,70409.8,6332,8981.05,8517.12,0.995277
10051.2,62764.9,10495,3659.5,63212.7,3794,10071.1,7235.2,0.995277
19556.1,66957.4,19141,10046.4,66876.7,9845,11204.7,12902.4,0.996458
