"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
17132.4,65308.9,17192,5976.75,64925,6033,16370.2,13448.3,0.556561
19589.2,67004,19160,13734.5,67738.1,13288,6537.7,7455.36,0.556561
18867.6,70965.8,17424,10121.1,68664.6,9660,8492.25,10698.9,0.556561
13868.5,62682,14500,4954.3,62247.9,5216,7164.95,6935.04,0.559753
13924,65124.4,14012,5784.35,65939,5749,8305.05,7447.04,0.561881
8273.57,60807.1,8917,2766.4,61478.1,2949,8104.85,7064.32,0.56401
14916.4,63838.6,15313,9734.4,61979.4,10293,9196.2,10689.3,0.566138
8968.59,70917.6,8288,5151.25,67518.5,5000,10467.6,8060.8,0.567202
10336.8,70397.2,9623,7835.1,66212.9,7755,10362.3,10851.8,0.569331
20659.4,66174.8,20460,9886.5,64682.2,10017,12072.4,13457.3,0.572523
6220.37,61164,6665,2696.2,61162.4,2889,9343.1,6908.8,0.572523
24663.2,81145,19919,15101.4,70843.9,13970,18058.3,16969,0.575716
8822.27,61059.9,9469,3177.2,61970.5,3360,7654.4,6379.52,0.57678
9282.47,69755.3,8721,6873.1,66939.4,6729,14732.2,14222.1,0.585293
17871.7,69493.2,16854,9155.9,68859.4,8714,15297.7,15814.4,0.586357
15281,64072.6,15630,4975.75,63851.7,5107,16203.8,10381.4,0.586357
16128.2,70895.5,14909,9537.45,68951.6,9065,20709.6,17172.5,0.590614
14762.4,67802.1,14269,9339.85,66186.9,9248,13094.2,12890.9,0.590614
13274.4,72647.3,11975,7409.35,68710.8,7067,10158.2,7701.12,0.599127
12453.7,62056.5,13152,4014.4,61411.7,4284,8431.8,7224.32,0.599127
12005.9,71993.7,10929,6998.55,68857.1,6661,16282.5,14307.2,0.607641
9134.38,62455,9585,4815.85,63772.8,4949,13597.3,10411.5,0.611897
24239,73922.7,21489,14395.5,71057.2,13277,18603,17834.9,0.619347
21266,72542.5,19212,12914.2,67985,12449,7478.9,9630.08,0.620411
17305.3,71060.1,15960,13210.6,72075.4,12012,21715.8,21228.8,0.622539
9525.55,61955.8,10076,3131.05,61565.1,3333,9190.35,6568.32,0.624667
11877.9,62710.8,12413,5517.85,62262,5808,8661.9,8947.84,0.626796
5758.4,60169.4,6272,2525.9,61767.7,2680,7751.25,5676.16,0.62786
9300.76,61445,9920,3300.7,61874.9,3496,7491.25,5907.2,0.632117
18231,70009.8,17066,11989.9,71155.5,11043,10154.3,10722.6,0.634245
11558.7,71141.1,10648,7177.95,66858.2,7036,9840.35,11576.3,0.635309
23291.4,71569.2,21328,13763.7,69046.3,13064,26319.8,22999,0.650208
12839.6,66120.9,12726,6058.65,66553.8,5966,15625.3,12437.1,0.6534
16586.1,64501.9,16852,4979.65,63001.2,5180,13936,13539.8,0.657657
11846.6,63434.9,12239,4071.6,62667.1,4258,7556.9,7189.12,0.657657
25554.7,78435.3,21352,19310.2,73435.5,17233,18340.4,20433.9,0.664042
10505.5,61909.1,11121,3576.95,61803.1,3793,9272.9,6081.28,0.669363
9182.76,61818.3,9735,2811.9,61694.2,2987,8468.85,6310.4,0.670427
16931.8,63915.9,17361,5905.9,62417.2,6201,9959.95,9548.8,0.677876
12670.2,65454.6,12686,6146.4,66745.7,6035,13683.8,12824.3,0.67894
10073.1,73916.5,8931,6828.9,68441.5,6539,8160.1,7030.4,0.681068
11231.8,61643.8,11941,4620.85,63500.1,4769,8279.05,7376.64,0.681068
9838.25,66932.4,9633,5038.8,66941.6,4933,6847.1,5910.4,0.684261
13495.1,66975.6,13205,7784.4,68340,7465,15818.4,12556.2,0.685325
10053.6,64443.7,10224,4923.75,65426.4,4932,9985.95,9727.36,0.686389
11136.2,62517.2,11674,4782.7,62500.3,5015,10284.3,7612.16,0.693838
13913.4,63019.4,14469,5837,65045.7,5881,10710.7,9767.68,0.697031
20517.2,71850.9,18714,12906.4,67564,12519,6727.5,8448,0.701288
7950.25,61990.2,8405,2909.4,61486.8,3101,8788.65,6123.52,0.703416
12947.5,73580.5,11532,10445.5,67690.7,10113,15851.5,14126.7,0.706608
11027.7,68309.1,10580,4831.45,66519.7,4760,7231.9,9061.12,0.707673
16771.9,74272.9,14799,8371.35,70680.9,7762,15492.7,13449.6,0.711929
18977.3,63645.7,19541,7614.75,62341.1,8005,11000.6,10045.4,0.715122
14117.5,72948.5,12683,8149.7,68632.6,7782,13784.5,14201.6,0.716186
10760.4,66628.4,10584,6170.45,66206.1,6108,12054.2,12475.5,0.718314
19542,75817.1,16892,11656.4,69289.5,11025,10136.1,13613.4,0.724699
10095.5,62316.8,10617,3625.05,61547,3860,7518.55,6092.8,0.731084
9966.28,62341.3,10477,3107,61184,3328,10878.4,7354.88,0.732149
8016.92,62696.5,8380,2739.1,61475.9,2920,8750.3,7519.36,0.733213
7026.31,60422,7621,2665.65,60806.1,2873,7440.55,4600.96,0.735341
20814,64473.6,21157,8912.8,61921.9,9433,11797.5,11387.5,0.738534
11372.8,63185,11796,3851.9,61932.8,4076,7166.25,6190.08,0.738534
14106.3,62195.3,14864,4754.75,61728.9,5048,8102.25,8204.16,0.743854
13763.5,75582.9,11934,9428.9,69909.8,8839,18567.9,18186.2,0.747047
10724.4,71108.5,9884,7550.4,67414.6,7340,11833.2,12480.6,0.749175
19834,70087.5,18546,14171.3,68399.6,13578,10299.2,9701.12,0.752368
14442.6,65835.1,14377,5110.3,66542.5,5033,13592.8,11909.1,0.752368
14987.8,62305,15765,4021.55,62027.8,4249,9515.35,6713.6,0.753432
18855.8,68893,17937,9727.25,66425.5,9597,8201.05,7302.4,0.754496
12420.1,68469.3,11888,8681.4,65395.9,8700,14270.1,12782.1,0.757689
11136.8,66490.3,10977,6067.75,66309.2,5997,9272.25,9579.52,0.758753
9449.44,62395.8,9925,3549.65,61919.1,3757,8509.8,6883.2,0.761945
15342.4,68609.8,14655,11817.6,66206.3,11698,8390.2,7908.48,0.765138
25117.5,72067.7,22841,14984.4,66622.9,14740,8095.75,8678.4,0.765138
