"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
16338.9,71600.4,14955,8510.45,68704.2,8118,20854.6,11615.4,0.568872
18526,72963.9,16640,11631.1,69803.6,10920,9016.15,6213.76,0.571002
11833.6,79729.5,9727,7713.55,74144.2,6818,15888.6,7893.12,0.576329
20850,78888.4,17321,14009.4,72613.4,12644,16827.2,14810.9,0.58059
15123.5,64138.5,15453,5887.7,62966.1,6128,8233.55,6902.4,0.581656
14220.2,64227,14510,8032.7,64363.7,8179,9243.65,7817.6,0.581656
17720.1,65392.3,17759,7272.85,64883.4,7346,12930.4,8937.6,0.582721
10912.6,63401.7,11280,3500.25,62132.3,3692,8620.3,5420.16,0.584851
16131.2,63417.7,16670,5472.35,62929.6,5699,11919,6961.92,0.585917
15782.5,67211.8,15389,10758.8,64943.2,10857,13298.3,9121.92,0.594439
6888.84,61340.6,7360,2941.25,62179.9,3100,7030.4,4314.88,0.597635
23898.5,73242.4,21384,15678.6,69104.6,14869,17914,13744.6,0.597635
11289.1,65235.9,11341,6227.65,65945.3,6189,9257.3,6654.72,0.5987
11938.6,69858.2,11200,8027.5,67000.8,7852,8298.55,7872.64,0.5987
10873.1,63032.3,11305,4824.95,62491.7,5060,6880.9,5342.08,0.602962
19343.1,72687.6,17440,11844.3,73785.9,10520,9241.7,7500.16,0.608288
15622,64826.5,15793,5671.25,62984.4,5901,10413,5905.92,0.609353
19575.6,73376.1,17484,13657.1,71346,12545,10338.2,3404.8,0.611484
19690.1,77339.4,16685,9725.95,71289.5,8941,22074.6,12249,0.611484
11725.7,63973.8,12012,4496.7,62634.6,4705,10907,5584,0.611484
21358,71791.4,19497,11456.2,70504,10649,9570.6,6993.92,0.61468
17455.7,74730.8,15308,9027.2,69888.5,8465,17498.6,12973.4,0.615745
8801.62,62204.6,9273,3587.35,64783.8,3629,9783.8,7524.48,0.615745
15763,68017.2,15188,6812,66831,6680,8826.35,7253.76,0.616811
12128.6,63634.8,12491,6436.3,65846,6406,9135.75,5735.68,0.617876
16821.5,68201.7,16164,5952.05,68530.1,5692,10797.1,9498.88,0.624268
13240.2,63336.4,13700,6040.45,63603.3,6224,8331.7,7617.92,0.624268
7636.37,62903.1,7956,2932.8,63225,3040,8686.6,4222.72,0.627464
15636.8,72906.3,14056,8914.1,68923.4,8476,14939.6,12264.3,0.629594
16238,64538.3,16489,6213.35,62955.8,6468,7718.75,5784.32,0.631725
14782.4,63269.5,15312,5307.25,62377.3,5576,14850.5,8181.76,0.633855
11753.4,70556.9,10917,7558.2,69913.1,7085,7192.9,5616.64,0.634921
12585.9,64279,12832,4597.45,62251.7,4840,7391.15,5984,0.635986
9357.99,63114.7,9717,3227.9,62273.7,3397,7148.05,4810.88,0.638117
13132.2,62985.4,13664,4995.25,63345.3,5168,12552.8,6856.96,0.64877
17685.8,71560.1,16197,7781.8,68317.2,7465,16259.1,10145.3,0.649835
13742.3,62447.2,14422,3773.9,61862.5,3998,6888.05,5620.48,0.6509
11609.4,63775,11930,4499.95,62813.4,4695,7148.7,4637.44,0.655161
17851,73744.7,15864,10322,73107.4,9253,10032.1,8258.56,0.661553
