"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
13939.8,71138.6,12842,8512.9,68303.3,8168,9500.51,-27.88,0.596472
15092.5,65081,15198,6746.42,63515.8,6961,7340.69,-21.08,0.599679
15809.3,63641.1,16280,6850.79,62270.9,7210,6659.09,31.96,0.602886
9075.2,64262.8,9255,3062.23,62305.6,3221,10020.9,-12.92,0.606093
6549.76,63291.8,6782,3128.97,61821,3317,6524.19,-10.88,0.606093
12022.4,71451.9,11027,10087.7,66988.2,9869,10902,-37.4,0.607162
44353.9,116912,24863,34659.4,83863.2,27085,20883.2,21.76,0.608231
33863.7,89527.2,24789,25249.7,77619.3,21319,11154.1,10.88,0.6093
8592,71312.7,7896,5733.96,68498.1,5486,7080.83,-4.08,0.6093
11372.8,67334.7,11069,6554.72,66301.9,6479,8955.94,4.08,0.611438
15343.4,64627.7,15559,4859.95,62882.9,5065,8057.08,21.08,0.612507
12789.1,71802.3,11673,9492.7,69971.2,8891,10802.6,6.8,0.614645
14479.4,76854.2,12347,12180.8,70744.3,11284,11459.4,-29.92,0.617851
18544.6,68516.3,17738,12121.8,68266.4,11637,7443.64,-10.2,0.622127
10201.6,69310.8,9646,7540.2,66804.7,7397,10929,-3.4,0.622127
6813.44,62846.7,7105,3570.59,62988.5,3715,7460.68,-2.04,0.623196
13638.4,74889.5,11935,8174.23,69320.2,7728,9107.88,14.28,0.626403
8575.36,64978,8649,4507.08,64789.6,4559,8916.89,-12.24,0.628541
8270.08,70553,7682,7440.09,67834.4,7188,6994.21,19.04,0.630679
6634.88,63954,6799,2346.55,63415.9,2425,6809.61,-2.72,0.631748
15152,74656.1,13301,12072.1,69915.1,11316,9955.62,-0.68,0.637092
21693.4,75534,18822,13379.2,72130.8,12156,9330.82,22.44,0.637092
28244.5,78370.4,23619,17453.9,70621.8,16197,16207.2,12.92,0.637092
22022.4,69025.8,20909,11426,64827,11551,11821.5,-5.44,0.63923
10154.9,65329.4,10187,5709.82,62996.4,5940,7234.19,-18.36,0.63923
13716.5,70102.4,12823,8578.93,68925.9,8157,8240.26,-1.36,0.63923
17050.9,77283.8,14459,14329.9,69089,13593,7705.63,11.56,0.640299
16163.2,74059.4,14303,12236.8,67317.6,11913,9719.19,7.48,0.641368
13329.9,72587.4,12035,9302.42,68738.7,8869,6528.45,8.84,0.644575
10073,64530,10230,5661.54,65185.3,5692,7178.81,19.72,0.64992
10974.7,63818.9,11270,4742.09,63527.7,4892,9853.38,19.04,0.650989
18174.1,71759,16598,10473.2,71170.9,9644,13860.6,17.68,0.650989
17346.6,67979.7,16723,7474.17,67534.4,7253,15643.4,-12.24,0.653127
20532.5,64858.4,20747,7874.61,61997.9,8324,8596.68,2.72,0.654196
10513.3,68116.5,10115,6703.11,67324.9,6525,11055.4,-12.92,0.655265
8944,68459.9,8562,6977.17,66616.5,6864,8409.95,29.24,0.656334
15427.2,73846.8,13691,10180.7,71009.1,9396,11579.4,-10.88,0.661678
11249.3,63802.1,11555,2788.17,62299.9,2933,10349.7,6.12,0.662747
15322.2,68867.6,14581,9910.18,69574,9335,6931.73,18.36,0.663816
22401.9,74558.5,19691,15020,69812.3,14100,10392.3,17,0.663816
5962.88,62405.5,6262,2291.17,61538.6,2440,7384,22.44,0.667023
18324.5,78179.4,15361,13029.2,71881.7,11879,7489.79,12.24,0.669161
21155.8,71908.6,19281,17601.6,67367.8,17123,10991.5,-12.92,0.67023
15322.2,70467.2,14250,9151.9,68242,8789,11359.3,-18.36,0.67023
8428.16,62931.3,8777,3717.56,62486.3,3899,6351.66,-6.12,0.678781
16073.6,64376.9,16363,5421.56,62797.3,5658,6881.32,21.76,0.681988
16188.8,67123.2,15806,11440.9,64861,11560,7954.84,34.68,0.683057
13244.8,70119.7,12379,8885.65,66385.1,8772,11215.2,6.12,0.683057
7157.12,62631.7,7489,2585.11,62126.1,2727,7479.14,-20.4,0.683057
12745,70868.3,11786,7430.86,68015.2,7160,6884.16,10.88,0.684126
17327.4,69313.7,16383,8849.44,68447.6,8473,8266.53,-21.76,0.687333
8640,62449.7,9067,3373.21,61339.3,3604,10807.6,-17,0.687333
16636.2,71078.1,15339,10578.3,68422.7,10132,10458.3,6.12,0.688402
22658.6,75233.1,19738,12865.2,69308.2,12165,8376.58,-2.04,0.688402
10436.5,64083.7,10673,3423.62,62481.3,3591,7524.58,-27.2,0.694816
31093.1,74331.3,27414,21482.5,67790.6,20768,14810.6,4.76,0.694816
12988.8,72053,11814,7356.31,69188.2,6968,11418.9,4.08,0.698022
62618.9,122809,33416,53737.8,105739,33306,23505.3,104.04,0.699091
14693.8,72518.3,13279,10450.5,68867.1,9945,11810.8,25.16,0.702298
9386.88,63479.4,9691,4092.44,62127,4317,6603.71,-4.08,0.703367
24612.5,85638.6,18835,16041,75364.9,13949,10578.3,8.84,0.703367
9389.44,62771.2,9803,4377.86,62520.7,4589,9891.01,-21.08,0.705505
22332.8,76328.7,19175,13854.9,72264,12565,10957.4,3.4,0.709781
9896.32,62039.9,10454,4154.92,61998.4,4392,8282.15,-7.48,0.709781
13096.3,63548.1,13506,4409.81,61752.4,4680,8258.01,0,0.71085
33982.1,70819.1,31447,17637.1,68293.4,16925,10305.6,51,0.71085
17261.4,70298.6,16092,9884.62,70681.8,9165,9646.77,28.56,0.712988
7296.64,62191.8,7689,2753.38,62330.1,2895,8195.53,-14.28,0.714057
13253.8,64772.4,13410,5004.08,62729,5228,8814.65,2.04,0.719401
6709.12,61486.3,7151,3075.01,62352.7,3232,10528.6,19.72,0.72047
11815.7,62192,12451,4561.75,64195.6,4657,12423.6,15.64,0.721539
13203.2,62452.9,13855,6233.8,62890.7,6496,9032.62,8.84,0.721539
9912.32,68136.5,9534,8209.02,69176.6,7777,10412.9,12.24,0.724746
7689.6,62563.1,8055,3619.58,64233.1,3693,13283.4,0,0.725815
13527,63539.9,13952,6090.38,64900.7,6150,9581.45,-8.16,0.726884
20186.2,70405.8,18790,12393,70307.4,11552,8101.1,-6.12,0.727953
11915.5,71866,10866,7479.85,68311,7176,14836.2,3.4,0.730091
13456,74317.6,11866,8002.41,68671.7,7637,11729.2,4.76,0.73116
7778.56,64840.5,7862,5749.58,65691.2,5736,9328.69,10.2,0.732229
17293.4,66706.5,16990,11841.4,65871.9,11781,6299.12,36.72,0.737574
12081.9,65923,12011,5910.75,66216.6,5850,8841.63,-10.88,0.741849
12628.5,61827.3,13386,3971.03,62244.8,4181,8802.58,-12.24,0.743987
30133.8,90560.2,21807,21606.7,82725.8,17117,12192.8,15.64,0.745056
8350.08,63030.5,8682,2793.14,62072.3,2949,7314.42,4.76,0.746125
18632.3,75646.6,16142,9663.81,69596.4,9100,12160.2,3.4,0.752539
34986.2,98941,23174,34523,91896.9,24620,42228,33.32,0.752539
15801.6,64042.9,16170,5636.69,63200.4,5845,7082.25,-13.6,0.753608
19622.4,71642,17950,8640.7,68448.8,8273,13297.6,8.84,0.756815
