"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
10764.8,63448.3,11119,3031.7,59415.5,3344,8976.53,-4.76,0.586473
28305.9,77168.6,24039,16377.6,70275.7,15273,8993.57,10.2,0.587543
10868.5,66024.9,10788,4350.17,62492.9,4562,8462.49,32.64,0.587543
11627.5,67555.1,11280,5317.19,64795,5378,11519.8,-0.68,0.590753
14472.3,69667.8,13614,11113.6,68711.6,10600,8838.79,22.44,0.590753
26422.4,75543.9,22922,17267.9,68172.9,16600,7308.74,-3.4,0.591824
8878.72,62844.3,9259,2960.7,58922.7,3293,9062.44,-13.6,0.592894
21763.2,67410.6,21158,9692.21,64031.1,9920,7087.22,-33.32,0.593964
15156.5,69783.3,14234,8020.16,65998.1,7964,7092.19,-2.72,0.598245
11948.2,62269.2,12575,2533.28,57968.2,2864,10309.2,32.64,0.600385
20788.5,71486.7,19058,9801.55,68892.6,9324,8789.09,36.04,0.602526
16779.5,66541.4,16526,9602.75,66098.7,9521,6789.02,6.8,0.602526
13403.5,69112,12710,6683.23,66848.6,6552,13463.7,-12.92,0.603596
13401,63798.1,13766,4623.52,62760.4,4828,12008.2,21.08,0.605736
11955.2,63943.2,12253,3314.99,59898.3,3627,6353.79,-10.88,0.606807
6810.88,62778.9,7110,2322.41,58629.2,2596,7604.1,7.48,0.608947
13111,65656.4,13087,6183.39,63796.4,6352,6772.69,6.12,0.612158
13535.4,63528.8,13963,3417.94,60133.7,3725,7991.05,-25.84,0.618579
15240.3,65852.8,15167,6628.56,66220.9,6560,11697.2,4.76,0.620719
10154.2,66090.8,10069,5122.65,66783,5027,15753.5,-13.6,0.620719
11737.6,63353.3,12142,3536.51,60593.1,3825,9003.51,7.48,0.621789
6991.36,63329.1,7235,2085.27,59807.6,2285,6898.36,12.92,0.62607
11925.1,63569.6,12294,3830.45,60402.4,4156,7477.01,4.08,0.62714
21113.6,72312.6,19135,10094.1,68226.6,9696,14271.7,7.48,0.628211
11468.2,71361.3,10532,6741.45,65375.5,6758,9738.36,4.76,0.629281
6430.72,61849.7,6814,1930.49,58008.5,2181,8289.25,-17.68,0.634632
11093.1,63985.1,11362,6396.39,64254.1,6524,8351.02,21.08,0.634632
11146.9,69500.7,10511,13197.5,109872,7872,6975.04,21.76,0.635702
5907.84,61701.4,6275,2287.62,60137,2493,7256.2,-5.44,0.637842
19657,77246.4,16677,10452.6,70715.7,9687,10789.2,-21.08,0.637842
12764.2,63492.4,13175,4137.17,60399.5,4489,7120.59,-8.84,0.647474
