"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
7720.15,63077.9,8021,3138.85,64263.6,3201,9903.4,3.84,0.606652
9589.27,64995.6,9669,3768.05,64695.6,3817,11237.8,-18.56,0.607833
9922.03,67678,9608,7157.15,69623.1,6737,6534.45,34.56,0.610193
9898.43,64560.5,10048,4617.6,63789.8,4744,6966.7,14.72,0.610193
11998.2,77961.2,10086,10694.4,74640.2,9390,11245.6,-10.88,0.618455
19885.4,72076,18081,12819.3,72443.4,11597,11511.5,26.88,0.621996
10629.4,67481.4,10323,5397.6,66454.5,5323,8286.2,31.36,0.621996
19248.2,66838.7,18873,7802.6,66686.4,7668,20592,7.04,0.623176
8892.48,64516.5,9033,3329.3,64381.5,3389,7187.7,-7.68,0.626717
18020.4,76310.6,15476,15490.1,71010.2,14296,15936,6.4,0.627897
11967.6,65157.9,12037,5061.55,64273.2,5161,9664.2,12.16,0.633798
10002.3,66718.5,9825,6123,68001.5,5901,8060,11.52,0.638519
20597.5,74624.2,18089,12793.3,70830.6,11837,7734.35,1.92,0.638519
12752.8,69828,11969,6440.2,70192.1,6013,13058.5,5.12,0.6397
8422.84,63822.3,8649,3443.05,63741.2,3540,7712.9,13.44,0.64088
11447.2,64136.3,11697,4156.75,62928.3,4329,7263.1,8.96,0.64088
20116.6,78264.4,16845,12743.2,75150,11113,7832.5,7.68,0.644421
11205.9,68853.2,10666,7426.25,69417.6,7011,14334.4,24.96,0.650322
11667.2,65063.4,11752,6979.7,65825.5,6949,15679.3,18.56,0.650322
9353.27,67234.4,9117,6163.3,65913.5,6128,11076,10.24,0.652682
24505.1,77665.3,20678,16004.9,73175.7,14334,14541.8,28.16,0.653863
8494.23,64662.3,8609,3216.2,63544.4,3317,10321.3,-7.04,0.653863
14303.4,71594.4,13093,10051.6,68985.4,9549,9116.25,20.48,0.653863
11095.5,65227.6,11148,3490.5,63969.1,3576,12312.9,19.2,0.655043
9241.76,69769.4,8681,6500,70761.5,6020,17411.5,1.92,0.655043
19467.6,72211.4,17668,8837.4,71081,8148,10179.6,32.64,0.655043
9540.3,64986.3,9621,4016.35,63563.3,4141,7244.9,-19.84,0.656223
10784,62229.6,11357,3533.4,62500.6,3705,10088.6,-14.72,0.656223
8133.74,63488.9,8396,2948.4,64559.4,2993,9525.75,1.28,0.657403
5853.98,63214.1,6069,2787.85,63860.4,2861,7991.1,-7.04,0.658584
11562.8,71752.8,10561,8341.45,70765.7,7725,16000.4,17.92,0.659764
11910.9,64581.3,12087,5469.75,63704.6,5627,10005.4,23.04,0.660944
11302,71247.6,10396,7999.55,71493,7333,6521.45,16,0.662124
8096.57,66526.7,7976,6711.25,69681.3,6312,8381.75,26.88,0.663305
24984.7,82310.3,19893,16220.7,74625.7,14245,20582.2,33.92,0.664485
14641.4,70177.8,13673,8962.2,71383.9,8228,13059.1,-4.48,0.666845
