"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
12455.7,66571.1,12262,3294,64672.1,3338,74847.6,21,0.561908
12905,71685,11798,7225.92,70365.2,6730,45632.2,3,0.58042
11756.8,75709.3,10177,8061.12,72200.8,7317,69187.7,17.25,0.59131
23864.3,74396.9,21022,12162.2,73455.4,10851,136143,-12.75,0.597844
15101.4,70420.4,14054,8146.8,72091.4,7406,127566,33.75,0.605467
18483.8,78237.9,15483,10167.1,74240.9,8975,178189,0.75,0.615267
16791,74518.7,14767,8172,76052.3,7042,99622.8,2.25,0.619623
12885.8,67080.9,12589,3446.64,65796.4,3433,97802.6,0,0.619623
14966.4,66637.5,14719,5495.76,65796.5,5474,82702.8,33,0.62289
12099.8,65008.6,12198,4212,64950,4250,112867,-20.25,0.642492
18572.2,72363,16820,10807.2,72094.9,9824,93728.9,18,0.650114
9955.2,71710.7,9098,5936.4,71059,5475,74297.5,23.25,0.661004
11446.4,69807.5,10746,6873.12,70524,6387,10770.5,3,0.661004
16961.9,75297.5,14763,8340.48,73251.4,7462,147215,34.5,0.669716
24361,68821.4,23198,13352.4,67588.1,12947,1517.76,21.75,0.67625
25068.2,68262.2,24067,13369.7,67696.5,12943,18596.9,45.75,0.687139
10586.9,70139.7,9892,5464.08,69885.6,5124,84689.3,-21,0.700207
17738.2,72321.3,16074,8644.32,71502.5,7923,32223.6,-6.75,0.705652
18795.5,68516.1,17978,10558.8,69573.9,9946,54600.5,48,0.71763
23937.9,68560.2,22882,12502.1,66884.6,12250,1327.68,12,0.718719
14476.8,76046.1,12476,9943.92,74257.6,8776,24889,6.75,0.725253
11180.8,64124,11427,4294.8,65289.7,4311,509.04,-14.25,0.726342
21481,69164.6,20354,8943.12,67600.5,8670,769.68,33,0.745944
14620.2,72411.3,13232,11727.4,71031.8,10820,8283.6,54.75,0.755744
13716.5,65913.1,13638,6445.44,68284.6,6186,65394,3,0.761189
17981.4,74367.8,15846,10937.5,72127.3,9938,65514.2,57,0.766634
12791,65959,12709,4834.8,66663.9,4753,289.44,15.75,0.766634
16270.1,71938.7,14822,11965.7,70736.3,11086,2583.36,18.75,0.778613
15969.9,77075.2,13579,8802.72,74438.1,7750,97978.3,6.75,0.79168
26986.9,77401,22850,20880,73879.3,18522,5214.96,20.25,0.792769
14122.2,73117,12658,8014.32,71693.5,7326,56070,20.25,0.803659
16617,66553.1,16363,6420.96,66467.2,6331,70092,20.25,0.805837
25125.8,74009.7,22249,14990.4,72765.8,13501,1218.96,55.5,0.806926
20769.9,67814.7,20072,9364.32,66851.9,9180,57491.3,18,0.808015
20325.8,68922.7,19327,9964.8,66570.1,9810,8702.64,51.75,0.809104
18969,67872.3,18316,8266.32,66455.1,8152,44573,72.75,0.811282
15728,66923.1,15402,6116.4,66596.5,6019,78212.2,39,0.81346
12364.8,74111.9,10934,6737.04,72689.9,6074,1971.36,21,0.830883
14481.9,66064.8,14366,4505.76,65344,4519,131.04,22.5,0.837417
12869.1,65429.8,12890,4584.96,64786.5,4638,58717.4,-5.25,0.852663
15931.5,66422,15719,4389.84,65518.7,4391,40793.8,33.75,0.857018
15653.1,73050.1,14043,9219.6,72110.7,8379,107711,33.75,0.874442
23415.7,80067.3,19166,16189.9,75625.3,14030,93863.5,48,0.877709
23111,77727.9,19486,16532.6,75309.9,14387,139011,16.5,0.888599
12686.1,65105.3,12770,4994.64,67048.1,4882,72641.5,42.75,0.909289
11531.5,66490.4,11366,5668.56,68214.2,5446,27389.5,39.75,0.913645
26479.4,82127.4,21130,17202.2,75484.8,14935,167149,2.25,0.916912
10202.9,64792.2,10320,3448.8,64799.5,3488,40569.8,27.75,0.925623
14924.2,66359.3,14739,5028.48,66081.1,4987,51961.7,11.25,0.934335
13433.6,70256.5,12531,6563.52,70620.1,6091,183387,21,0.936513
14630.4,65898.1,14550,4106.16,65602.5,4102,545.04,3,0.95067
17360.6,70536.1,16130,8814.96,67916.4,8506,37819.4,-6,0.952848
15280,66212,15124,5519.52,66105.1,5472,43013.5,29.25,0.957204
9844.48,64886.6,9943,3646.08,65020.3,3675,403.2,7.5,0.962648
18626.6,77230.8,15806,13212,72263.5,11982,132620,0,0.964826
19795.8,78408.1,16546,15775.2,73877.6,13994,208584,33,0.969182
14492.2,65387.8,14525,5873.04,68768.2,5597,92350.1,-10.5,0.970271
11905.9,72086.7,10824,6769.44,72113.5,6152,92932.6,31.5,0.978983
17095.7,67668.2,16557,9012.96,69157.4,8541,43444.8,47.25,0.978983
21710.1,68528.6,20762,9676.08,67382,9411,129028,12.75,0.985517
18081.9,68182.8,17380,9370.08,66029.9,9300,1802.16,-6,0.998584
17713.3,79190.8,14659,9243.36,75959,7975,1077.84,34.5,1.00403
13543.7,67395.5,13170,5210.64,69322.9,4926,27204.5,28.5,1.0171
16371.8,66634.3,16102,5914.8,65324,5934,118208,16.5,1.01819
14407,73379.9,12867,7289.28,71825.3,6651,146838,15,1.02145
16638.7,70052.4,15566,9751.68,70993.8,9002,68987.5,-28.5,1.04323
14161.9,66403.1,13977,6341.76,67197,6185,22579.9,-49.5,1.04432
12914.6,67866.9,12471,6232.32,70336,5807,142764,20.25,1.05194
15924.5,74984,13918,8893.44,73120.1,7971,714.24,39,1.07481
21783,69279.5,20606,10906.6,66932.5,10679,17238.2,9,1.0759
22758.4,69223.7,21546,10748.2,67788.6,10391,6322.32,44.25,1.08026
15882.9,66917.4,15555,7230.96,66305.9,7147,630,30,1.09877
18051.2,79857.1,14814,11144.9,74446.1,9811,113914,42,1.1053
13760,68156.2,13231,7830.72,69860.4,7346,600.48,32.25,1.11946
14266.9,77055.7,12134,7604.64,73572.1,6774,176908,8.25,1.13579
18368.6,67576.5,17814,11399.8,66314.1,11266,998.64,23.25,1.14668
24965.8,72556.8,22550,13169.5,70226,12290,143234,39.75,1.15104
11655,64984.2,11754,4477.68,65692.7,4467,275.04,2.25,1.15213
11772.2,74426,10366,5371.92,71165.2,4947,4160.16,21,1.15757
11008,69776.6,10339,6540.48,71261.3,6015,23233.7,31.5,1.15757
21937.9,75372.1,19075,15456.2,73748.8,13735,1805.04,68.25,1.15866
