"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
15735,65461.3,15753,6268.32,66753.4,6154,78871,18.75,0.617556
7592.96,64390.8,7728,2537.28,64053.6,2596,37575.4,12.75,0.617556
17125.1,77108.3,14555,10252.1,71736.1,9366,217996,31.5,0.617556
12222.7,63644.4,12586,4355.28,64825.7,4403,55207.4,-0.75,0.617556
17340.2,76789.3,14799,11678.4,72244.3,10594,105714,39,0.617556
13456.6,67335.6,13097,6504.48,69055.2,6173,8778.24,21,0.617556
17740.8,65594.4,17725,6027.84,64835.1,6093,151847,-6,0.617556
13862.4,71136.7,12771,7085.52,71275,6515,101721,28.5,0.617556
16784.6,81741.7,13457,12982.3,72812.1,11685,124206,13.5,0.618728
16635.5,65783.2,16573,5324.4,66731.7,5229,49398.5,-16.5,0.618728
8815.36,65538.7,8815,4314.96,67944.6,4162,125392,27.75,0.618728
7191.04,63368.6,7437,2470.32,63314.4,2557,84071.5,-3.75,0.618728
14001.3,64605.2,14203,4173.84,64665.9,4230,48561.1,18.75,0.618728
19002.9,78971,15770,11251.4,72554.8,10163,134125,18,0.618728
19276.2,73609.3,17162,11139.8,70537.3,10350,63365,29.25,0.618728
12111.4,72852.7,10895,6489.36,70481.7,6034,105946,3,0.6199
16805.8,65371.7,16848,6173.28,64690.1,6254,12984.5,8.25,0.6199
10798.1,64579.6,10958,4412.88,64453.4,4487,60372,1.5,0.6199
14247.7,66077.1,14131,5326.56,64945.4,5375,50411.5,17.25,0.6199
19273,69243.6,18241,11056.3,65913.5,10993,5805.36,29.25,0.6199
13070.7,71146.4,12040,7303.68,69978.7,6840,141183,6,0.6199
14126.7,73319.8,12627,7402.32,71944,6743,34835,3,0.6199
13460.5,65228.2,13524,5322.24,65147.2,5354,97280.6,-7.5,0.621072
14709.1,65265.9,14770,3988.8,64291.7,4066,63272.9,9,0.621072
15795.2,78136.6,13248,10806.5,73132.3,9684,134047,12,0.621072
14426.9,72706.9,13004,8444.16,71944.4,7692,29399.8,42.75,0.621072
16012.2,73086.3,14358,6746.4,72599.7,6090,149581,35.25,0.621072
18722.6,76539.3,16031,12589.9,70436.5,11714,29021.8,41.25,0.622244
16576,65786,16513,5556.24,65186.9,5586,19556.6,51.75,0.622244
20793,70664.1,19284,11396.2,70193.5,10640,16991.3,84,0.622244
14040.3,70960.6,12967,7647.12,71319.4,7027,25015.7,30,0.622244
17576.3,78450,14683,13091.8,72330.3,11862,74808.7,12.75,0.622244
14892.2,65352.4,14934,4118.4,64616.6,4177,115419,15.75,0.622244
25792,79097.1,21370,14080.3,76023.1,12138,262143,55.5,0.622244
13312,70378.8,12396,7160.4,69376.7,6764,95215,25.5,0.623415
13327.4,74856.2,11668,7779.6,72256.8,7056,12737.5,49.5,0.623415
17536,73987,15533,10028.2,71334.6,9213,109920,41.25,0.624587
10363.5,65037.2,10443,3435.12,64560.9,3487,4412.88,17.25,0.624587
14585.6,67239.9,14216,9196.56,67757.8,8895,49644.7,48,0.624587
12788.5,65620.6,12772,4906.08,66540.7,4832,122506,43.5,0.624587
12105.6,74809.3,10605,6718.32,71662.1,6144,6310.8,47.25,0.624587
11618.6,72503.7,10502,6118.56,69736.7,5750,18439.9,88.5,0.624587
10602.9,63691.1,10910,4065.12,64381.8,4138,5467.68,53.25,0.625759
11793.3,76206.3,10142,7601.04,72131.7,6906,45584.6,70.5,0.625759
18556.2,73210.3,16611,9041.76,72061.4,8223,5176.8,50.25,0.625759
15818.2,75646.8,13704,9023.76,72402.2,8168,150117,63.75,0.625759
11624.3,65883.5,11563,5157.36,68157.4,4959,61405.9,24,0.625759
13262.1,64381,13500,3790.8,64494.8,3852,20928.2,21.75,0.625759
17025.3,69152.1,16135,9563.04,66256.8,9459,12444.5,36.75,0.626931
19007.4,74155.6,16798,9819.36,72054.8,8931,168478,12,0.626931
13422.1,73850.2,11911,7093.44,71795.5,6475,20696.4,6.75,0.626931
14121,71772.2,12894,7802.64,71588.1,7143,4580.64,39,0.628103
15629.4,75924,13491,6894,70298,6427,34640.6,23.25,0.628103
17975,74690.1,15772,10243.4,71729.3,9359,30314.2,14.25,0.628103
18222.1,74063.6,16124,8974.8,70566.6,8335,169484,39,0.628103
8129.92,64061.9,8317,2966.4,65390.5,2973,85708.8,4.5,0.628103
11714.6,75817.2,10126,6384.96,70326.9,5950,133010,18.75,0.628103
14172.8,68568.5,13546,4929.84,71132.1,4542,72581,27.75,0.628103
17637.8,66970.4,17260,11054.9,68451.7,10584,41935.7,34.5,0.628103
14494.7,65516.7,14499,4870.08,65309.1,4887,10509.1,26.25,0.628103
9612.16,71470.7,8814,5788.08,70942.1,5347,20070.7,2.25,0.628103
16076.8,71567,14722,12769.9,70552.1,11862,98235.4,-10.5,0.628103
19948.2,81331.5,16074,12340.8,73988.4,10931,173868,7.5,0.629275
22779.5,74977.6,19911,11415.6,71502.7,10463,28733,7.5,0.629275
10721.9,64589.7,10879,3939.84,64777.1,3986,69581.5,9.75,0.629275
15853.4,75787.5,13709,9537.12,72265.5,8649,111920,18,0.629275
16933.8,75397.2,14719,11308.3,71246.1,10402,49780.1,34.5,0.629275
8214.4,71511.5,7528,5038.56,69502.6,4751,37830.2,-13.5,0.629275
10161.9,64438.5,10335,3713.04,64734.7,3759,40047.1,12.75,0.629275
10293.1,72926.5,9250,6951.6,69810,6526,48962.2,2.25,0.629275
23879,73657.9,21246,15313,71856.7,13966,75117.6,55.5,0.629275
15116.2,66751.1,14841,6033.6,69310.8,5705,52585.9,26.25,0.629275
13977,65540.5,13976,4397.04,64799.7,4447,12677,4.5,0.630446
12654.1,66264.3,12515,7795.44,67372,7583,22222.8,4.5,0.630446
17927,67343,17446,10381,69406.9,9802,56324.2,18,0.630446
16255.4,74232.5,14351,8262,72601,7458,50640.5,52.5,0.630446
15144.3,66704.6,14879,6085.44,65746,6066,9526.32,9,0.630446
14480,71264.7,13316,7431.12,71241.4,6836,10207.4,33,0.630446
10346.9,73172.9,9267,5739.84,70615,5327,33890.4,50.25,0.630446
12787.2,65281.8,12837,5293.44,65098.7,5329,7352.64,-17.25,0.630446
14030.1,65597.2,14017,5268.96,65986.4,5233,123926,9.75,0.631618
20393.6,79459.9,16820,12669.1,74665.8,11120,155256,52.5,0.631618
13529.6,64692.5,13706,3926.88,64742.6,3975,67795.2,33,0.631618
11333.1,65197.3,11392,4186.8,64668,4243,97657.2,12.75,0.631618
19509.8,72503.1,17635,13274.6,69001.2,12608,13618.8,41.25,0.631618
19691.5,75512.2,17090,15919.9,71983.4,14494,71377.2,56.25,0.631618
17645.4,78979.1,14642,11043.4,72854.6,9934,7724.16,54,0.631618
15107.8,71374.5,13872,6818.4,71794.8,6224,5112.72,14.25,0.63279
12224.6,78062.4,10263,8338.32,72330.9,7555,10191.6,3.75,0.63279
13308.2,72366.7,12052,6492.24,72458.4,5872,159296,24.75,0.63279
14983.7,75874.7,12942,8318.88,71669,7607,10442.2,1.5,0.63279
11755.5,73386.3,10498,7922.16,70141.4,7402,20090.9,5.25,0.63279
17078.4,72758.9,15383,7489.44,71895.1,6827,80725,-1.5,0.63279
23927.7,76632.2,20463,16719.1,74787,14651,93664.1,31.5,0.63279
11220.5,65755.6,11183,4219.92,65441.7,4226,18571.7,10.5,0.63279
20153,72448.9,18230,10492.6,71110.7,9670,57462.5,25.5,0.63279
14220.2,65293.4,14273,4709.52,64718.6,4769,37591.2,24,0.63279
