"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
27682.6,74578.8,24326,14580.6,70261.1,13600,7837.69,29.92,0.540541
9120,63787.4,9370,3845.36,63687,3957,7029,-2.72,0.545946
8532.48,61591,9079,2544.64,61378.6,2717,9315.91,-10.2,0.556757
15486.1,63233.4,16050,5551.49,61748.5,5892,14781.5,23.12,0.574054
11667.2,63691.9,12005,3822.64,61598.4,4067,13247.9,47.6,0.580541
9529.6,63526.8,9831,2820.83,61519.4,3005,8749.33,4.76,0.601081
13597.4,62618.4,14231,4238.7,61281.1,4533,8877.13,46.92,0.603243
14987.5,64632.6,15197,7014.09,62227.6,7387,6245.87,4.08,0.611892
11815.7,64864.5,11938,6534.84,62832.6,6816,8135.18,46.92,0.658378
17133.4,63028.7,17815,6584.54,61357.1,7033,8766.37,24.48,0.673514
14969,68381.8,14346,8269.37,67810.5,7992,9379.1,30.6,0.674595
28099.8,86947.6,21180,15195.4,107566,9258,8143.7,12.24,0.674595
10418.6,61673.8,11071,2998.33,61405.8,3200,9374.84,10.2,0.674595
12804.5,66278.7,12661,6575.31,66469.1,6483,7937.8,72.08,0.681081
14803.8,66734.4,14538,5797.86,65107.7,5836,7148.99,22.44,0.687568
8515.84,64504.6,8652,4480.1,64871.4,4526,6991.37,19.04,0.687568
9143.04,62743.3,9550,2916.68,62202.3,3073,6429.05,21.76,0.688649
5281.92,61440.5,5634,2068.94,61969.9,2188,7053.14,-0.68,0.700541
11878.4,63480.6,12263,5170.93,62191.6,5449,6331.07,-2.04,0.71027
14445.4,64851.1,14598,3304.34,61731.2,3508,8772.76,33.32,0.743784
17094.4,67152.1,16683,8513.61,66099.7,8441,12119.7,50.32,0.748108
17662.7,65063.5,17791,8999.25,64576.2,9133,7136.21,34,0.754595
8312.96,62519.9,8714,2428.91,61507.4,2588,12092.7,-4.08,0.776216
17947.5,64305.3,18291,8479.53,63663,8729,7802.9,42.16,0.777297
18369.9,69742.3,17262,11131.4,67672.2,10780,7421.63,43.52,0.781622
10995.2,61937.6,11634,2806.63,61311.8,3000,6632.82,38.76,0.782703
7646.72,67849.4,7386,5564.27,65398.1,5576,6597.32,36.72,0.784865
