"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
19056,64973.4,19221,4811.67,63080.1,4999,7614.04,8888.96,0.62038
7146.88,62375.5,7509,2734.92,61403.1,2919,11004.3,9482.6,0.62038
19223,68684,18342,9531.04,68791.4,9080,9283.25,10821.5,0.623905
16044.8,67586.6,15558,6493.66,67294.2,6324,8519.29,10437.3,0.628605
30211.8,86363.2,22926,23076.4,76207.4,19845,10622.3,17374,0.628605
12882.6,62906.7,13421,3021.05,62201.5,3183,7428.02,7960.76,0.630955
18259.8,66589.3,17971,5772.3,67637,5593,11051.1,11830,0.630955
15418.2,72314.4,13973,9368.45,67152,9143,6820.26,7641.84,0.63213
16330.9,72358.9,14791,8353.86,67849.6,8069,8023,11007.2,0.63918
16609.9,69017.7,15772,7572.86,66616.8,7450,6441.83,7367.12,0.64388
31709.4,82366.6,25230,22502,78436.9,18801,14973.2,18534.8,0.648579
9276.16,69699.9,8722,5326.42,66769.8,5228,14250.4,12673.2,0.649754
12395.5,68408.7,11875,8218.25,66814.4,8061,9128.47,9269.76,0.652104
19090.6,73995.7,16908,9944.26,68356.1,9534,13111.6,16129.6,0.657979
9809.28,63712.7,10090,2600.73,62478.5,2728,10546.3,9619.28,0.657979
7548.16,63363.2,7807,2188.93,61174.3,2345,6363.73,6045.2,0.657979
9766.4,63152.5,10135,2553.87,61601.2,2717,6722.28,7427.64,0.661504
17973.1,70523.7,16702,8143.7,68909.7,7745,10752.2,13742.8,0.662679
23120.6,74959.6,20214,15101.7,68368.7,14476,8179.91,9163.68,0.663854
15364.5,64336.2,15651,4145.69,62472.3,4349,10167.9,11764.7,0.676778
10164.5,71612.5,9302,6025.06,66519.3,5936,7461.39,9915.76,0.683828
10316.2,67184.7,10063,5724.73,67574.9,5552,9073.09,9398.28,0.686178
5728.64,61325.1,6122,2046.93,61876.2,2168,6941.67,5484.2,0.688528
14764.8,64702.5,14955,5078.63,62421.8,5332,7528.84,10975.2,0.694403
24077.4,78104.2,20203,16514.6,68478.4,15805,11013.5,12905.7,0.699103
11810.6,66127,11705,5354.11,64751.2,5419,6749.97,8262,0.701453
16015.4,73634.3,14254,9555.89,68849.5,9096,8751.46,9124.24,0.702628
18579.2,69792.9,17446,9871.84,67673.7,9560,6758.49,8648.92,0.710852
12026.9,66156.9,11914,5200.04,65036.2,5240,6735.06,9641.72,0.714377
9475.84,68130.4,9115,5462.74,66543.9,5380,10539.9,11116.6,0.717902
10083.8,62104.6,10641,3094.89,61780.9,3283,12645.1,11351.2,0.719077
13005.4,62791,13574,4901.84,61541.6,5220,7836.98,8844.08,0.721427
13983.4,73964,12390,8647.09,68047,8328,9653.87,12263.1,0.728477
13878.4,63898.8,14234,5596.22,62109,5905,8461.78,10965.7,0.728477
10861.4,64064,11111,4448.86,65711.2,4437,10694,10741.3,0.732002
6878.72,62629,7198,2293.3,60872.3,2469,6465.97,6236.28,0.732002
17666.6,65030.1,17804,6341.72,62610.9,6638,6967.94,9747.12,0.733177
