"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
9693.7,64732.7,9814,5991.05,64598.5,6078,7469.15,69.76,0.643303
13223.1,63983.1,13544,4954.3,62535.6,5192,12519,90.88,0.649215
14477.4,72554.3,13077,9915.1,69178.8,9393,14327.9,179.2,0.65158
15392.5,68810.6,14660,10812.8,64726.4,10948,10325.9,20.48,0.653945
14124.6,84243.7,10988,12233.6,83090.9,9649,27930.5,164.48,0.65631
16253.9,71000.2,15003,10087.3,68934.8,9590,11878.1,58.88,0.657493
20822.3,69467,19644,12987.6,66078.6,12881,10240.1,106.24,0.657493
17304.1,65627.4,17280,6968,63353.9,7208,13865.8,98.56,0.661041
8985.7,64114,9185,4031.3,62531.4,4225,6640.4,28.16,0.663406
14471.5,63621.5,14907,4936.1,62138.3,5206,7894.9,55.68,0.675231
14639.7,63927.6,15008,5032.3,62986.4,5236,7489.95,32,0.683509
12535.1,66919.4,12276,6542.9,66418.1,6456,14999.4,166.4,0.684691
21781,70606,20217,12652.2,66847.6,12404,8053.5,67.84,0.687056
13009.5,65422.8,13032,8470.15,66526.8,8344,9459.45,119.04,0.688239
21469.5,73925.6,19033,10653.5,71389.3,9780,20682.3,135.68,0.689422
15943.6,69547.2,15024,8969.35,71824.9,8184,17453.8,143.36,0.689422
17460.5,76751.5,14909,12168,70098.6,11376,15015.6,91.52,0.689422
10234.7,63783.1,10516,3708.9,62775.4,3872,8897.2,60.16,0.692969
9990.47,62810.4,10424,4093.7,62962.9,4261,11035,44.8,0.694152
20379.8,69697.3,19163,11252.8,67744.2,10886,8061.95,73.6,0.695334
14713.4,68494,14078,9153.3,67378.5,8903,10360.3,44.8,0.696517
14913.4,71507.6,13668,7251.4,71355.5,6660,17446.6,165.76,0.697699
14316.9,64371.2,14576,4265.3,62787.7,4452,7510.1,32.64,0.70243
23974.1,75769.9,20736,15236.6,73966.6,13500,8978.45,70.4,0.703612
15078,74426,13277,9395.1,70119.3,8781,15566.2,236.16,0.704795
17242.8,72942.2,15492,10216,69567.6,9624,20140.2,115.2,0.704795
14891.6,64324.8,15172,6244.55,63193.8,6476,11391.9,47.36,0.704795
13470.9,63751.3,13848,5086.25,62988,5292,7571.85,42.88,0.708342
16972.5,74948.6,14841,10895.9,70035,10196,7347.6,122.88,0.709525
16556,64753.7,16756,5676.45,64451.1,5772,13620.7,114.56,0.718985
15410.8,65774.1,15355,6817.85,67719.7,6598,16429.4,168.96,0.718985
13820.2,65248.8,13881,6785.35,67417.3,6596,13920.4,161.92,0.724898
21186.9,75593.7,18368,10523.5,73619.6,9368,18824,210.56,0.724898
7478.84,60803,8061,3848,62794.5,4016,10156.2,51.84,0.728445
11221.8,62916.6,11689,4040.4,63347.3,4180,8519.55,70.4,0.731993
15816.1,75482.5,13732,9292.4,71176.6,8556,12263.5,81.28,0.740271
14339.9,63839.6,14721,7070.05,66182.4,7001,12549.5,92.16,0.746184
15953.6,64682.9,16164,5641.35,62493.5,5916,7668.7,93.44,0.750914
12709.8,64820.9,12850,5185.7,64001.9,5310,7708.35,68.48,0.754461
11086.7,68031.6,10680,6004.7,68072,5781,6732.05,48,0.763922
11767.5,63978.6,12054,4459.65,64575.3,4526,6587.1,17.92,0.763922
15725.3,67485.5,15271,7424.3,66406.3,7327,7021.3,112,0.766287
11513.3,63705.9,11844,6542.25,63051.9,6800,10539.1,99.2,0.768652
20752.1,82846.5,16416,10353.8,78901.1,8600,17399.8,300.16,0.768652
