"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
12312.3,73959.7,10910,6793.92,71456.6,6231,58267.4,1.5,0.909722
15818.9,74379.8,13938,8179.92,71764.3,7470,88186.3,3,0.909722
16867.2,66647.1,16586,8438.4,68553.2,8067,54440.6,24.75,0.911458
11894.4,70742.5,11019,9054,68811.7,8623,77115.6,18,0.911458
16811.5,66040.9,16683,6017.76,65642.5,6008,57021.1,4.5,0.911458
14009,64049.9,14334,6297.84,64349.1,6414,29525.8,15,0.911458
12580.5,69882.5,11798,5844.24,71323.7,5370,72031,9,0.911458
10247,66569.2,10088,6454.08,69797.8,6060,125240,21.75,0.913194
13612.2,64639.3,13801,5497.92,65120.5,5533,15981.8,1.5,0.913194
13617.9,76969.7,11595,9066.96,73052.9,8134,153019,0,0.913194
9952.64,72416.6,9007,5795.28,72786.4,5218,8676.72,12,0.913194
10951,64084.9,11199,3819.6,65978.2,3794,12584.9,21.75,0.913194
13702.4,65361.4,13739,5412.96,65270.2,5435,96251,42,0.913194
15769.6,63318,16322,4134.96,64367.9,4210,62964,56.25,0.913194
12413.4,70963.6,11464,8161.2,69824.1,7660,74786.4,44.25,0.913194
11358.1,74488.5,9993,8186.4,70657.7,7593,71282.9,30.75,0.913194
18003.8,68360.4,17260,9571.68,66669.1,9409,74500.6,42,0.913194
18889,77758,15920,9694.08,73336.2,8663,101796,56.25,0.914931
11471.4,68952.3,10903,6106.32,70121.6,5707,63342,21.75,0.914931
9857.92,71434,9044,6628.32,70108.7,6196,77541.8,26.25,0.914931
14377.6,72048.5,13078,7487.28,72308.6,6786,141830,15.75,0.914931
16642.6,65392.8,16679,6220.08,65790.7,6196,35605.4,17.25,0.916667
14809.6,75365.9,12878,9267.84,72384.4,8391,104733,21.75,0.916667
10331.5,64124.1,10559,3040.56,64823.1,3074,67162.3,27,0.916667
15390.7,74836.5,13478,8374.32,74225,7394,86872.3,9.75,0.916667
18832.6,66566.9,18541,6824.16,65336.5,6845,7520.4,1.5,0.916667
16498.6,68668.2,15746,9829.44,71243.3,9042,81575.3,42.75,0.916667
8990.72,67300.5,8755,4952.16,69480.8,4671,71451.4,8.25,0.918403
10517.1,73238.8,9411,7283.52,71084.6,6715,20468.2,0,0.918403
21466.9,77104.8,18246,16765.9,74351.8,14778,58853.5,61.5,0.918403
13678.1,73259.8,12236,7719.12,71522.7,7073,151068,39.75,0.918403
19401,80172.9,15859,11982.2,75138.1,10451,203037,27,0.920139
18142.1,74152.4,16034,9627.12,72039.6,8758,93522.2,15,0.920139
19760,81104.2,15967,13975.2,72648.4,12607,172598,17.25,0.920139
9752.32,64780.9,9866,5533.92,69067,5251,16205,15.75,0.920139
11719,64366.3,11932,4155.12,64774,4204,33205.7,6.75,0.920139
29411.2,75745.4,25447,19904.4,76773.3,16991,168147,28.5,0.921875
16554.9,66876.7,16223,8715.6,68136.2,8383,15482.2,6.75,0.921875
11356.2,63746.2,11675,4134.24,64295.6,4214,85338.7,-14.25,0.921875
20437.1,78463.2,17070,13975.9,73781.7,12414,19105.2,16.5,0.923611
28538.9,74154.5,25222,19828.8,73563.6,17665,78384.2,32.25,0.923611
9096.96,66515.5,8963,5231.52,69927.2,4903,31248,28.5,0.923611
13385.6,64760,13546,5765.76,64981.1,5815,29372.4,-3.75,0.923611
19732.5,79851.1,16195,13436.6,73732.2,11943,70035.1,24.75,0.923611
8099.2,63099,8412,2876.4,64823.9,2908,41710.3,17.25,0.923611
