"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
21202.6,78424.8,17718,12502.8,73303.2,11178,199711,37.5,0.619536
18521.6,75888.2,15995,9306,73109.3,8342,98181.4,16.5,0.619536
26080.6,76981.5,22203,14234.4,72008.1,12955,162329,30,0.620712
10967,68943.5,10425,5973.12,70190.9,5577,40042.1,24,0.620712
8586.24,65775.3,8555,3453.84,64782.7,3494,63100.8,26.25,0.620712
11530.9,69265.6,10910,5944.32,69927.7,5571,78077.5,10.5,0.620712
8059.52,68215,7743,4312.08,68691.4,4114,106841,-1.5,0.620712
17768.3,71112.3,16375,10325.5,69226.9,9775,80184.2,17.25,0.621887
22473.6,77919.3,18902,12690.7,73955.1,11246,49018.3,47.25,0.621887
19468.8,75124.1,16984,11707.9,72687.6,10556,92044.8,29.25,0.621887
17059.8,73890.3,15131,8137.44,71930.9,7414,36038.9,48,0.621887
21833.6,75139.8,19043,14439.6,70206.5,13479,100601,19.5,0.621887
10323.8,65879.6,10270,3950.64,64678.8,4003,17197.9,10.5,0.623063
20647,77330.2,17498,15068.2,77281.8,12778,262143,8.25,0.623063
23434.2,83694.1,18350,15492.2,75593.7,13431,217228,1.5,0.624238
19089.3,73202.7,17090,9275.04,70795.4,8586,95951.5,16.5,0.624238
7979.52,71226.6,7342,5146.56,68974.4,4890,107464,-35.25,0.624238
12143.4,71580.1,11118,5185.44,69823.9,4867,151278,-18.75,0.624238
15844.5,78832.7,13172,12839,69355.4,12132,100706,-3,0.624238
18078.7,77958.1,15198,13391.3,72440,12115,123772,2.25,0.624238
10158.7,64046.4,10395,3137.76,64141.1,3206,84661.2,-18.75,0.624238
12376.3,66244.2,12244,4898.88,64846.1,4951,102361,-12.75,0.624238
13052.2,65748.4,13010,4375.44,65919.3,4350,102135,19.5,0.625414
15724.8,65014.2,15851,6789.6,64468.7,6902,54143.3,-0.75,0.625414
16180.5,72254.3,14676,7583.76,71082.6,6992,117426,2.25,0.625414
17040.6,68682.4,16260,7290,68603.9,6964,51039.4,10.5,0.625414
13935.4,72366.7,12620,8130.24,69305.9,7688,84964.3,-2.25,0.625414
9182.72,72270.8,8327,6017.76,69838.8,5647,115931,12,0.625414
9130.24,69142.5,8654,5209.92,68301.1,4999,29426.4,4.5,0.625414
15464.3,70521.9,14371,8845.2,70119.6,8267,92833.9,25.5,0.62659
13053.4,64099.4,13346,4260.96,63959.3,4366,102262,2.25,0.62659
21123.2,74735.7,18523,14989.7,70219,13990,14321.5,15,0.62659
13433.6,73298.2,12011,6964.56,71250.3,6406,5590.08,-8.25,0.62659
14553.6,65556.7,14549,5065.2,64620,5137,50313.6,-1.5,0.62659
15712,73179,14071,7026.48,71030,6483,50125,-24.75,0.62659
