"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
8872.32,62408.1,9317,2843.55,61240.5,3043,6576.73,6468.84,0.579216
11613.4,63356.2,12013,3723.95,62084.2,3931,7810,8249.76,0.58667
11208.3,62451,11762,4487.91,62103,4736,6560.4,7879.16,0.587734
9493.12,69342.5,8972,6159.96,67530.8,5978,9700.73,11273,0.587734
11662.1,75567.1,10114,6948.77,68459.8,6652,6496.5,9499.6,0.591993
13125.1,68698,12521,9796.58,65896.4,9743,9614.82,7877.12,0.596252
12766.7,68890.9,12145,7137.63,66872.3,6995,11350.1,12346.8,0.597317
15796.5,71856.6,14407,8872.16,67102.8,8665,8910.5,9585.96,0.600511
10375.7,62504,10879,3665.73,61789.4,3888,7733.32,7594.24,0.603705
21680.6,73895.5,19228,13584.4,69672,12778,7691.43,11586.5,0.606899
7338.24,61703.7,7794,2739.18,62505.2,2872,6450.35,5593,0.606899
13726.1,63179.7,14238,5126.2,62959.3,5336,10216.9,10592.4,0.606899
22393,81142.6,18086,13618.5,74325.7,12008,8332.56,10545.4,0.606899
26617.6,81567.9,21386,13597.2,74682.1,11932,12926.3,17511.4,0.614353
13766.4,68255,13218,9975.5,66709.6,9800,7335.01,8449,0.614353
11327.4,62471.6,11883,3796.37,63003,3949,14184.4,11456,0.616482
13605.1,71250.2,12514,6267.88,70193.4,5852,8143.7,10206.1,0.616482
12076.2,66117.2,11970,3823.35,65048.6,3852,13306.1,11640.2,0.620741
19763.8,68782.5,18831,9433.77,70794.9,8733,12385.2,14346,0.620741
19086.7,70293.2,17795,10141.6,67455.9,9853,7029,7114.16,0.631388
9400.32,70901.1,8689,5755.97,66942.9,5635,8623.66,9698.84,0.638842
17534.7,65107.9,17650,6630.69,62579,6944,8807.55,10872.5,0.639906
6535.04,62304.4,6874,2441.69,61831,2588,8654.9,7048.2,0.640971
20218.9,70426,18815,11357.9,67619,11008,7496.89,5394.44,0.647359
17167.4,67784.1,16598,7449.32,67918.6,7188,8296.35,9934.8,0.650554
8680.32,61894.6,9191,2338.03,61363.7,2497,10235.4,7873.04,0.656942
15166.1,70256.9,14147,9341.47,66944,9145,10210.5,10821.5,0.658007
16757.8,65774.5,16697,6954.45,64201.6,7099,11514.8,13504.1,0.659072
12983.7,68587.7,12406,5381.09,67662.1,5212,15321.1,13167.5,0.662266
16458.2,75888.8,14213,9955.62,73449.5,8883,16692.1,15293.9,0.667589
17358.1,68057.4,16715,8840.21,65977.9,8781,10422.8,11540.3,0.681431
19134.7,73372.7,17091,10386.6,70023.2,9721,10101.2,11861.9,0.682496
8279.04,62293.4,8710,2433.88,61633.2,2588,8919.02,7135.92,0.686755
19973.1,71956.4,18191,18921.5,66640.1,18608,8857.25,9883.8,0.687819
12169.6,73203,10895,6334.62,69190.9,6000,11051.9,13015.9,0.689949
12273.3,63100.5,12747,5183,62394,5444,7062.37,8141.64,0.691014
8727.68,68706,8325,6474.49,65248.7,6503,10232.5,11414.5,0.694208
18891.5,70429.2,17579,9210.12,68520.2,8809,7354.89,6829.92,0.695273
12839,70130,11998,6473.78,67386.5,6296,8505.8,9696.8,0.697402
17703.7,68575.5,16919,7775.21,68259.4,7465,6708.79,7798.92,0.700596
7825.92,62409.3,8218,2989.81,61212.2,3201,7681.49,6485.84,0.70379
