Params: 	121
Performance: 	0.947573486011093
Term	Coefficient	Standard Error	p-value	95% CI lower	95% CI upper
Intercept	8.697191521801372
1	0.0004804165508674116	0.0009364209555030467	0.6079307188642783	-0.0028269147364844934	0.0037877478382193166
2	-0.015134192020284279	0.0009363986087379363	1.642389630794481e-58	-0.018441444381427852	-0.011826939659140705
3	-0.002371304337196383	0.0009364143381181703	0.011335949339222984	-0.005678612252704766	0.0009360035783120006
4	0.047396053962115436	0.0009370848517543047	0.0	0.044086377869438066	0.05070573005479281
5	-0.1403359482741309	0.0009368470918986673	0.0	-0.14364478462629968	-0.13702711192196212
6	0.06751078877228803	0.0009364298633725462	0.0	0.06420342602336393	0.07081815152121212
7	-0.10799338128425007	0.000936599228311799	0.0	-0.11130134221069175	-0.10468542035780838
8	0.1439103253693248	0.0009371646406765319	0.0	0.14060036747133614	0.14722028326731346
9	0.00852803371668235	0.0009364616031794033	9.004842906206052e-20	0.00522055886640505	0.01183550856695965
10	0.01467300601346529	0.0009786775831917133	1.2471633731650054e-50	0.011216429169367348	0.01812958285756323
11	-0.06268827683906832	0.0009788945920106572	0.0	-0.06614562013339605	-0.059230933544740585
12	-0.13166205423084196	0.0009742382356885879	0.0	-0.13510295180932091	-0.128221156652363
13	0.17187470171158145	0.000978326850828322	0.0	0.16841936361391707	0.17533003980924583
14	0.5464370039088146	0.0009380391467246748	0.0	0.5431239573558818	0.5497500504617473
15	-0.1791053686867241	0.0009380470938502972	0.0	-0.18241844330799203	-0.17579229406545618
1,2	0.004070625762416798	0.0009254213757803293	1.0928700344393983e-05	0.000802143727584153	0.007339107797249443
1,3	-0.0011947311300073357	0.0009254262121880345	0.1967113477888322	-0.00446323024647664	0.0020737679864619683
1,4	-0.0038447432092358416	0.0009256318293211359	3.281234297101984e-05	-0.007113968541808624	-0.0005755178766630588
1,5	-0.0013017230743956748	0.0009255804648516439	0.15961992629673966	-0.004570766993560299	0.0019673208447689495
1,6	0.00021954104895738	0.0009254360636047455	0.8124800966205081	-0.003048992861584527	0.003488074959499287
